ensg	soma_abund	olink_abund	ms_batches	ms_frac	ms_abund	uniprot	ms_n_batches	ms_present	ms_present2	ms_any	soma_present	olink_present	aff_present	aff_abund_z	r_soma_olink	p_soma_olink	n_soma_olink	concordant	r_ms_soma	r_ms_olink	soma_abund_AD	soma_abund_Control	olink_abund_AD	olink_abund_Control	fluid	arm	set	p_detect_intrinsic	p_detect_practical	p_detect_full	top_dark_reason	tryptic_per_kda	n_tryptic_7_30	n_tm	is_secreted	has_signal	is_membrane	disorder_fraction_proxy	pep_n_unique	pep_frac_shared	pep_max_shared_genes	pep_n_clean
ENSG00000144868	6.606765014774194		5	1.0	8.023072625683918	Q6UXF1	5	1	1	1	1	0	1	-0.8350374330372806				0	0.37326611116024216		6.613530207036589	6.599999822511801			CSF	depleted	CSF depleted	0.5037960367944303	0.7898324473811321	0.1752223364072762	abundance	0.3003	18.0	2.0	0.0	0.0	1.0	0.0417422867513611	18.0	0.0	0.0	8.0
ENSG00000144895	8.28663185963513		0	0.0		Q9BY44^SL013261@EIF2A.25105.70	5	0	0	0	1	0	1	-0.13396216912927378				0			8.270644075501908	8.302619643768352			CSF	depleted	CSF depleted	0.7186098249187981	0.9118566705813116	0.9859125764696284	charge_pI	0.5078	33.0	0.0	1.0	0.0	0.0	0.142602495543672				
ENSG00000144909	8.564209224153622		0	0.0		Q9BXB4	5	0	0	0	1	0	1	-0.018118092153755486				0			8.565035698515285	8.563382749791959			CSF	depleted	CSF depleted												35.0	0.0277777777777777	1.0	19.0
ENSG00000145020	7.54330149126562		0	0.0		P48728	5	0	0	0	1	0	1	-0.44418350349856456				0			7.5328611927942495	7.553741789736993			CSF	depleted	CSF depleted	0.847193374127676	0.935417543409185	0.7542922093046078	abundance	0.4096	18.0	0.0	0.0	0.0	0.0	0.0883190883190883	18.0	0.0	0.0	4.0
ENSG00000145050	11.382211588289518	9.143814722222224	5	1.0	7.1380465488683535	P55145	5	1	1	1	1	1	1	1.4123285233590896	0.7277310924369748	7.291482527235048e-07	35.0	1	0.7246498599439777	0.6154440154440155	11.376243982350168	11.388179194228872	9.132915	9.154714444444444	CSF	depleted	CSF depleted	0.6242075092859796	0.7472086924082195	0.9641090614552758	size	0.3382	7.0	0.0	1.0	1.0	0.0	0.8432835820895522	7.0	0.0	0.0	3.0
ENSG00000145147	11.016975707181537		5	1.0	8.048098001714202	O94813	5	1	1	1	1	0	1	1.0055189387538108				0	0.6873949579831933		11.237667353071496	10.796284061291587			CSF	depleted	CSF depleted					0.3944	67.0	0.0	1.0	1.0	0.0	0.1701694915254237	64.0	0.044776119402985	1.0	25.0
ENSG00000145192	13.870300153189522		5	1.0	14.120930411185451	P02765	5	1	1	1	1	0	1	2.19632474286849				0	0.8030812324929973		13.703782759417969	14.036817546961071			CSF	depleted	CSF depleted					0.2542	10.0	0.0	1.0	1.0	0.0	0.1627906976744186	10.0	0.0	0.0	3.0
ENSG00000145220		0.5153244444444445	0	0.0		Q9NX58	5	0	0	0	0	1	1	-1.545903764048427				0					0.5126627777777778	0.5179861111111111	CSF	depleted	CSF depleted	0.9702185730512506	0.9125442877588594	0.9819736356870392	size	0.4125	18.0	0.0	0.0	0.0	0.0	0.7605633802816901	18.0	0.0	0.0	12.0
ENSG00000145242	12.184343567434532		0	0.0		P54756	5	0	0	0	1	0	1	1.4927079878193896				0			12.126348825181394	12.242338309687673			CSF	depleted	CSF depleted												39.0	0.2040816326530612	10.0	12.0
ENSG00000145321	16.840301927515508		5	1.0	16.428449083772534	D6RF35	5	1	1	1	1	0	1	3.435824637823087				0	0.8243697478991598		16.761067892414847	16.919535962616173			CSF	depleted	CSF depleted	0.9411331571477668	0.9503148394995063	0.986423567067158	size	0.5102	27.0	0.0	1.0	1.0	0.0	0.3456221198156682				
ENSG00000145335	6.589566534521566		5	1.0	6.429007050130824	E7EPV7	5	1	1	1	1	0	1	-0.8422150430477489				0	0.5647454317371935		6.554898758680099	6.624234310363037			CSF	depleted	CSF depleted	0.905550302861168	0.939805508064963	0.966524330477415	size	0.4149	6.0	0.0	1.0	0.0	0.0	0.3706896551724138				
ENSG00000145349	9.11947626394484		5	1.0	10.83033260298661	E9PBG7	5	1	1	1	1	0	1	0.21361693354304137				0	0.5605434567986726		9.159297656287121	9.079654871602557			CSF	depleted	CSF depleted	0.9713950104077456	0.991551366796208	0.991914442446592	proteotypicity	0.408	23.0	0.0	0.0	0.0	1.0	0.2531645569620253				
ENSG00000145354	8.026702516604198		0	0.0		Q8N5K1	5	0	0	0	1	0	1	-0.2424410246530463				0			8.014697338100737	8.038707695107664			CSF	depleted	CSF depleted	0.7788410003048765	0.8130011576343258	0.9743254263516696	size	0.5236	8.0	1.0	0.0	0.0	1.0	0.2272727272727272	8.0	0.0	0.0	6.0
ENSG00000145362	8.16719424728161		2	0.4444444444444444	8.287874433231929	Q01484	5	0	0	1	1	0	1	-0.18380823630861445				0			8.159126265278509	8.175262229284709			CSF	depleted	CSF depleted	0.9907018520605037	0.99633210499382	0.989365981276667	degradation_pest	0.468	203.0	0.0	0.0	0.0	1.0	0.3892702771421307	192.0	0.0541871921182266	2.0	122.0
ENSG00000145365	7.000687966709472		0	0.0		Q96CG3	5	0	0	0	1	0	1	-0.6706377138974531				0			6.961653652419543	7.039722280999401			CSF	depleted	CSF depleted	0.9246822780311532	0.7084310603970708	0.872738003687486	abundance	0.373	8.0	0.0	0.0	0.0	0.0	0.21875	8.0	0.0	0.0	5.0
ENSG00000145375	7.295897060243817		0	0.0		Q8NB90	5	0	0	0	1	0	1	-0.5474352149667906				0			7.27929750042588	7.3124966200617525			CSF	depleted	CSF depleted												46.0	0.0212765957446808	2.0	22.0
ENSG00000145384	7.920106463741076	9.512277857142857	0	0.0		P12104	5	0	0	0	1	1	1	0.7584856928503584	0.6565818645489676	2.4758308871220957e-05	34.0	1			7.847400770043454	7.992812157438702	9.212997777777778	9.829162647058823	CSF	depleted	CSF depleted					0.4594	7.0	0.0	0.0	0.0	0.0	0.4579439252336448	7.0	0.0	0.0	6.0
ENSG00000145386	8.950575387601917		0	0.0		P20248	5	0	0	0	1	0	1	0.1431278785214152				0			8.942253253575679	8.958897521628153			CSF	depleted	CSF depleted	0.8490661413128393	0.90278275644104	0.8708131591821291	composition	0.4531	22.0	0.0	0.0	0.0	0.0	0.2377450980392156	21.0	0.0454545454545454	1.0	12.0
ENSG00000145423	8.26688629412486		0	0.0		Q96HF1	5	0	0	0	1	0	1	-0.1422027791475459				0			8.246491309293996	8.28728127895572			CSF	depleted	CSF depleted												12.0	0.0	0.0	3.0
ENSG00000145425	7.802585480921944		5	1.0	7.1255031972527325	D6RAT0	5	1	1	1	1	0	1	-0.33597397961188036				0	0.030254219557349644		7.774760553281142	7.830410408562746			CSF	depleted	CSF depleted	0.9641835432112544	0.974851260746312	0.988338108244825	size	0.5677	17.0	0.0	0.0	0.0	0.0	0.5732217573221757				
ENSG00000145431	7.613519763064066	3.7127127777777784	0	0.0		Q9NRA1^SL011071@PDGFC.13658.31	5	0	0	0	1	1	1	-0.38515520899046346	0.009104279033461699	0.9586031759669064	35.0	0			7.588248443007434	7.638791083120698	3.693531111111111	3.7318944444444444	CSF	depleted	CSF depleted	0.6530074910955025	0.6905782171282581	0.7650536399136655	abundance	0.4356	17.0	0.0	1.0	1.0	1.0	0.2642140468227424				
ENSG00000145439	7.754054697832198		0	0.0		Q8N4T8	5	0	0	0	1	0	1	-0.35622780607818105				0			7.726156298096082	7.7819530975683175			CSF	depleted	CSF depleted	0.9814923127715256	0.9704696274606572	0.9417878482195058	size	0.3952	10.0	0.0	0.0	0.0	0.0	0.2253521126760563	10.0	0.0	0.0	4.0
ENSG00000145506	8.177335776328807		0	0.0		Q969F2	5	0	0	0	1	0	1	-0.17957577278036238				0			8.157515774569001	8.19715577808861			CSF	depleted	CSF depleted					0.4795	24.0	0.0	0.0	0.0	1.0	0.4460093896713615	24.0	0.0	0.0	16.0
ENSG00000145604	7.808502367051822		0	0.0		Q13309	5	0	0	0	1	0	1	-0.3335046276404976				0			7.774414388566594	7.842590345537054			CSF	depleted	CSF depleted	0.6600388145569235	0.8390814655966334	0.8450067968827699	abundance	0.4606	22.0	0.0	0.0	0.0	0.0	0.1225	22.0	0.0	0.0	9.0
ENSG00000145623	7.6620533024914055	1.1739516666666665	5	1.0	9.770414043185244	Q99650	5	1	1	1	1	1	1	-0.8476515669104201	0.18599439775910365	0.2847251951521056	35.0	0	0.5551820728291317	0.645045045045045	7.6374862730283395	7.686620331954476	1.193101111111111	1.154802222222222	CSF	depleted	CSF depleted	0.8106274759277335	0.8329405566044777	0.8165898680628193	abundance	0.3891	43.0	1.0	0.0	1.0	1.0	0.1066810344827586	43.0	0.0	0.0	13.0
ENSG00000145649	9.622401285085662	6.485520833333335	0	0.0		P12544^SL004298@GZMA.3440.7	5	0	0	0	1	1	1	0.5502326500803838	0.8016806722689077	7.143987099105524e-09	35.0	1			9.523925273010526	9.720877297160795	6.309945555555555	6.661096111111111	CSF	depleted	CSF depleted	0.9558310886586522	0.932790249208642	0.9493054660486128	size	0.5173	15.0	0.0	1.0	1.0	0.0	0.2142857142857142				
ENSG00000145675	7.409385268180055		0	0.0		P27986	5	0	0	0	1	0	1	-0.5000720709338291				0			7.395089159310923	7.423681377049182			CSF	depleted	CSF depleted	0.948889267653432	0.9510282859634172	0.9857188238046384	proteotypicity	0.3947	33.0	0.0	0.0	0.0	0.0	0.3919885550786838	27.0	0.1818181818181818	2.0	18.0
ENSG00000145681	8.999437283058247		5	1.0	9.720568651306683	P10915	5	1	1	1	1	0	1	0.16351989135081765				0	0.784873949579832		8.94775844051344	9.051116125603054			CSF	depleted	CSF depleted	0.5713785380934896	0.8642422017801753	0.9278844973778874	size	0.5228	21.0	0.0	1.0	0.0	0.0	0.1682539682539682	19.0	0.0952380952380952	2.0	9.0
ENSG00000145703		0.7848694444444445	0	0.0		Q13576	5	0	0	0	0	1	1	-1.4455450543626864				0					0.7751855555555554	0.7945533333333333	CSF	depleted	CSF depleted	0.9771881920859566	0.992289074918658	0.9925588405449596	degradation_pest	0.4541	82.0	0.0	0.0	0.0	1.0	0.3997421018697614	78.0	0.048780487804878	2.0	52.0
ENSG00000145708	8.600728044435463	4.8588433333333345	3	0.6388888888888888	7.16057593352672	P24387	5	0	0	1	1	1	1	0.034212746796269344	0.5865546218487395	0.00021296089927842182	35.0	1			8.485848527095323	8.715607561775606	4.722482222222222	4.995204444444444	CSF	depleted	CSF depleted	0.5652454217223939	0.5849386287266412	0.8863278019206707	size	0.415	15.0	0.0	1.0	1.0	0.0	0.0802919708029197	15.0	0.0	0.0	7.0
ENSG00000145715	5.335671265226129	-0.06468472222222227	0	0.0		P20936	5	0	0	0	1	1	1	-1.5636859450719207	-0.16993556284874423	0.32908254356026956	35.0	0			5.296560821580027	5.374781708872231	-0.1306677777777778	0.0012983333333332686	CSF	depleted	CSF depleted	0.911999204743861	0.9591565597262952	0.9885629362601556	degradation_pest	0.4124	48.0	0.0	0.0	0.0	0.0	0.2766373411534701	48.0	0.0	0.0	24.0
ENSG00000145730	11.656557583783654	3.009073611111111	5	1.0	13.769271428264046	P19021	5	1	1	1	1	1	1	0.3275133475555491	0.7254901960784313	8.193354744165557e-07	35.0	1	0.761904761904762	0.8275418275418277	11.571516594406027	11.741598573161273	2.8762783333333335	3.1418688888888884	CSF	depleted	CSF depleted	0.8733072483937562	0.9513479464920932	0.9687506750718556	degradation_pest	0.3877	42.0	1.0	1.0	1.0	1.0	0.2513601741022851	42.0	0.0	0.0	29.0
ENSG00000145734	8.105367339175668		0	0.0		A6H8Y1	5	0	0	0	1	0	1	-0.2096110646992051				0			8.080921513649312	8.129813164702025			CSF	depleted	CSF depleted												125.0	0.0	0.0	70.0
ENSG00000145740	6.727238149271864		0	0.0		Q8TAD4	5	0	0	0	1	0	1	-0.7847592012713748				0			6.712608740423592	6.741867558120131			CSF	depleted	CSF depleted	0.8006321884312603	0.8561740301711515	0.7556118636414172	abundance	0.3094	26.0	16.0	0.0	0.0	1.0	0.0364372469635627	26.0	0.0	0.0	14.0
ENSG00000145757	8.786467596161419		0	0.0		Q9BWV2	5	0	0	0	1	0	1	0.07463916851116914				0			8.730511695353586	8.842423496969255			CSF	depleted	CSF depleted	0.2258008735793986	0.2592099910338876	0.6262674540552028	structure_af	0.5219	15.0	1.0	0.0	0.0	1.0	0.3956521739130434	15.0	0.0	0.0	7.0
ENSG00000145777	7.891456457091256	0.5482272222222222	0	0.0		Q969D9	5	0	0	0	1	1	1	-0.9162688890894174	0.14987043947390796	0.39016773754700124	35.0	0			7.872902706836566	7.910010207345954	0.6275444444444446	0.46890999999999994	CSF	depleted	CSF depleted												5.0	0.0	0.0	2.0
ENSG00000145779	9.309466438161628	0.29486888888888885	0	0.0		O95379	5	0	0	0	1	1	1	-0.6675388939179272	-0.461344537815126	0.005279053141481999	35.0	0			9.255645651169765	9.363287225153483	0.26922333333333337	0.32051444444444444	CSF	depleted	CSF depleted	0.7677932891289837	0.7980852346828862	0.9830448085382965	size	0.4347	10.0	0.0	0.0	0.0	0.0	0.2586206896551724	10.0	0.0	0.0	3.0
ENSG00000145781	7.469129274719409		0	0.0		Q9Y6G5	5	0	0	0	1	0	1	-0.4751385202303112				0			7.460217160385412	7.478041389053408			CSF	depleted	CSF depleted	0.8985697449174118	0.9250725999096684	0.9079377737979784	size	0.3919	9.0	0.0	0.0	0.0	0.0	0.2542372881355932	9.0	0.0	0.0	7.0
ENSG00000145794	6.284956602467296		5	1.0	12.546330688389238	Q96KG7	5	1	1	1	1	0	1	-0.9693408858830042				0	0.4299222620654321		6.24978962208226	6.3201235828523314			CSF	depleted	CSF depleted												39.0	0.0	0.0	6.0
ENSG00000145819	7.189394614413427		0	0.0		Q9UNA1	5	0	0	0	1	0	1	-0.5918829225608827				0			7.135898807169756	7.242890421657099			CSF	depleted	CSF depleted	0.8820023761529442	0.8695699730806145	0.8694039803441912	abundance	0.4445	41.0	0.0	0.0	0.0	0.0	0.3632911392405063	39.0	0.048780487804878	1.0	20.0
ENSG00000145824	7.517788923474108	2.340386111111111	0	0.0		O95715	5	0	0	0	1	1	1	-0.6606080516429661	-0.1468198432526661	0.3999965107790619	35.0	0			7.503824890083994	7.5317529568642225	2.424440555555556	2.256331666666667	CSF	depleted	CSF depleted	0.5591470140102716	0.4417568383083946	0.6237609697069546	peptide_chemistry	0.3059	4.0	0.0	1.0	1.0	0.0	0.6226415094339622	4.0	0.0	0.0	1.0
ENSG00000145826	10.70203399407223		5	1.0	8.148324148546402	O14960	5	1	1	1	1	0	1	0.8740812326587037				0	0.6036414565826331		10.397350378226742	11.00671760991772			CSF	depleted	CSF depleted					0.3051	5.0	0.0	1.0	1.0	0.0	0.110091743119266	5.0	0.0	0.0	2.0
ENSG00000145833	5.724429373190677		0	0.0		Q7L014	5	0	0	0	1	0	1	-1.2032711979163133				0			5.676312847902477	5.772545898478875			CSF	depleted	CSF depleted	0.9784835757090528	0.988635772319394	0.9891393779610894	localization	0.4686	55.0	0.0	0.0	0.0	0.0	0.558648111332008	55.0	0.0	0.0	29.0
ENSG00000145839	8.397565674278248		0	0.0		P15248	5	0	0	0	1	0	1	-0.08766507503805462				0			8.333713985374334	8.461417363182157			CSF	depleted	CSF depleted												6.0	0.0	0.0	2.0
ENSG00000145850	10.399575744118502	4.437352777777778	0	0.0		Q96H15	5	0	0	0	1	1	1	0.3311120778674534	0.9397759103641458	6.009688021992372e-17	35.0	1			10.282661096250097	10.5164903919869	4.348230555555556	4.5264750000000005	CSF	depleted	CSF depleted	0.6678723082031838	0.5247240746213339	0.9239017748610464	size	0.3848	16.0	1.0	1.0	1.0	1.0	0.0848484848484848	16.0	0.0	0.0	8.0
ENSG00000145879	7.617073628538947		0	0.0		P58062	5	0	0	0	1	0	1	-0.4133954557636044				0			7.56811516993152	7.6660320871463785			CSF	depleted	CSF depleted	0.563098674658017	0.548030880399483	0.8570086589442472	peptide_chemistry	0.2166	2.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0
ENSG00000145882	11.840037943086017		0	0.0		Q8NBM8	5	0	0	0	1	0	1	1.3490155533900832				0			11.821523156417227	11.858552729754809			CSF	depleted	CSF depleted	0.8358990559528107	0.7812178027861979	0.9841245712166424	hydrophobicity	0.2928	16.0	0.0	1.0	1.0	0.0	0.0446428571428571	16.0	0.0	0.0	11.0
ENSG00000145901	6.560303094773776		0	0.0		Q15025	5	0	0	0	1	0	1	-0.8544278406315576				0			6.5511125491456665	6.569493640401884			CSF	depleted	CSF depleted	0.9633187881508378	0.990678081773941	0.9419332980571802	composition	0.3618	26.0	0.0	0.0	0.0	0.0	0.5016339869281046	26.0	0.0	0.0	16.0
ENSG00000145907	8.79703186144332		0	0.0		Q13283	5	0	0	0	1	0	1	0.07904805668772971				0			8.75059695568092	8.843466767205715			CSF	depleted	CSF depleted	0.9683062813680204	0.9963368487543656	0.9896758103591315	composition	0.3642	19.0	0.0	0.0	0.0	0.0	0.3990929705215419	19.0	0.0	0.0	11.0
ENSG00000145912	7.886589695697156		0	0.0		Q9NX24	5	0	0	0	1	0	1	-0.30091567887626935				0			7.847695319634251	7.925484071760055			CSF	depleted	CSF depleted	0.7669199514565682	0.8506864290063151	0.960174469007786	size	0.2907	5.0	0.0	0.0	0.0	0.0	0.3875968992248062	5.0	0.0	0.0	3.0
ENSG00000145920	15.720938091622612		5	1.0	8.543122697593589	Q6PUV4	5	1	1	1	1	0	1	2.968669577850071				0	0.7529411764705883		15.844714925020513	15.597161258224705			CSF	depleted	CSF depleted	0.8813308351292993	0.851982114148116	0.9671352929935012	size	0.3248	5.0	0.0	0.0	0.0	1.0	0.9727272727272728	4.0	0.2	1.0	0.0
ENSG00000145934	8.708460621087088		5	1.0	10.019708190972558	F5H2D1	5	1	1	1	1	0	1	0.04208375448879815				0	0.3610644257703082		8.680108775008328	8.73681246716585			CSF	depleted	CSF depleted					0.3769	116.0	1.0	0.0	0.0	1.0	0.1327272727272727				
ENSG00000145982	7.434885326359652		0	0.0		O95363	5	0	0	0	1	0	1	-0.4894298821957033				0			7.43075114711327	7.439019505606033			CSF	depleted	CSF depleted	0.91345622337337	0.9134427665214544	0.9501346249340626	size	0.4011	21.0	0.0	0.0	0.0	0.0	0.1569086651053864	21.0	0.0	0.0	13.0
ENSG00000146005	6.127585784356965		0	0.0		Q9BQI7	5	0	0	0	1	0	1	-1.035017988907948				0			6.090410314380645	6.164761254333287			CSF	depleted	CSF depleted												36.0	0.0	0.0	25.0
ENSG00000146006	14.358581204591527		5	1.0	10.976124674718724	O43300	5	1	1	1	1	0	1	2.4001038507306243				0	0.8243697478991598		14.335908440919146	14.381253968263906			CSF	depleted	CSF depleted												25.0	0.0384615384615384	1.0	15.0
ENSG00000146013	7.783389594440528	6.072443055555556	5	1.0	8.557556470621865	O60609	5	1	1	1	1	1	1	0.08958640700298093	0.3738357036970658	0.02695114403172016	35.0	1	0.47314237807744025	0.7032175032175032	7.762795162494121	7.8039840263869324	5.930277222222222	6.214608888888888	CSF	depleted	CSF depleted	0.5457062909452653	0.4656787119949622	0.2550620414231159	abundance	0.3145	14.0	0.0	0.0	1.0	1.0	0.0658307210031347	14.0	0.0	0.0	2.0
ENSG00000146021	8.611453356655709		0	0.0		Q9UH77	5	0	0	0	1	0	1	0.0015987638359507646				0			8.59641177974748	8.626494933563936			CSF	depleted	CSF depleted	0.8889698683193317	0.8203278583337346	0.5842338262588307	abundance	0.431	28.0	0.0	0.0	0.0	0.0	0.1882770870337478	27.0	0.0357142857142857	1.0	14.0
ENSG00000146070	10.343962611063366	2.4691225	5	1.0	9.157853990121305	Q13093	5	1	1	1	1	1	1	-0.04690471962300574	-0.16442577030812328	0.3452342144883488	35.0	0	0.8322128851540616	-0.10604890604890606	10.280902547228937	10.407022674897792	2.5233438888888897	2.4149011111111114	CSF	depleted	CSF depleted												22.0	0.0	0.0	14.0
ENSG00000146072	17.254044874430306	8.760616944444445	5	1.0	11.948743538271689	O75509	5	1	1	1	1	1	1	2.566266019467702	0.21932773109243697	0.20554269340516668	35.0	0	0.7728291316526611	0.13899613899613902	17.22631572733961	17.28177402152101	8.740759444444445	8.780474444444444	CSF	depleted	CSF depleted	0.5323740895808087	0.6398046163673318	0.5974063502851565	abundance	0.4732	34.0	1.0	0.0	1.0	1.0	0.2084745762711864	34.0	0.0	0.0	14.0
ENSG00000146147	6.195803797553094		0	0.0		Q5VWP3	5	0	0	0	1	0	1	-1.0065478981081528				0			6.164859803666327	6.226747791439864			CSF	depleted	CSF depleted	0.8051956969790419	0.7142751240704454	0.8239205596220018	abundance	0.3682	39.0	0.0	0.0	0.0	1.0	0.0990712074303405	39.0	0.0	0.0	28.0
ENSG00000146166	7.763385663967592		0	0.0		Q5TDP6	5	0	0	0	1	0	1	-0.35233362269936114				0			7.747932194626576	7.778839133308606			CSF	depleted	CSF depleted					0.3492	20.0	0.0	0.0	0.0	1.0	0.2144329896907216	20.0	0.0	0.0	8.0
ENSG00000146192	7.209653819163874		0	0.0		Q7Z6J4	5	0	0	0	1	0	1	-0.5834279504537562				0			7.148665896000519	7.270641742327225			CSF	depleted	CSF depleted	0.759003520179995	0.5753012369697099	0.8999408069161103	abundance	0.5207	39.0	0.0	0.0	0.0	0.0	0.3106180665610142	39.0	0.0	0.0	22.0
ENSG00000146197	10.89553989953331		5	1.0	8.544989036365791	Q8IX30	5	1	1	1	1	0	1	0.9548389451844926				0	0.6249299719887955		10.881541290504499	10.909538508562116			CSF	depleted	CSF depleted					0.3843	42.0	0.0	1.0	1.0	1.0	0.2360379346680716	41.0	0.0238095238095238	2.0	9.0
ENSG00000146232	3.5996434360939293	2.3904866666666673	0	0.0		O00221	5	0	0	0	1	1	1	-1.4688801658487107	0.16458720949311628	0.3447542227248295	35.0	0			3.5062850684600924	3.6930018037277668	2.3762327777777776	2.404740555555555	CSF	depleted	CSF depleted	0.832633575790631	0.6983063359245545	0.9846730808736228	size	0.5107	27.0	0.0	0.0	0.0	0.0	0.1617647058823529	27.0	0.0	0.0	15.0
ENSG00000146250	6.498030583328396		0	0.0		Q8N3Z0	5	0	0	0	1	0	1	-0.8804166370229752				0			6.47346280597567	6.52259836068112			CSF	depleted	CSF depleted					0.3609	17.0	0.0	1.0	1.0	0.0	0.3914209115281501	17.0	0.0	0.0	8.0
ENSG00000146374	8.911921723107852	5.215295555555556	0	0.0		Q9BXY4^SL018509@RSPO3.13094.75	5	0	0	0	1	1	1	0.16550777775983538	0.7571428571428572	1.4093096643822135e-07	35.0	1			8.860586044780302	8.963257401435412	5.343483888888889	5.087107222222222	CSF	depleted	CSF depleted	0.7791111555544095	0.4242227848479971	0.6549374680978228	abundance	0.291	9.0	0.0	1.0	1.0	0.0	0.4008810572687225				
ENSG00000146425	7.030968873757199		0	0.0		P63172	5	0	0	0	1	0	1	-0.6580002867318395				0			6.998304539212494	7.063633208301901			CSF	depleted	CSF depleted												6.0	0.0	0.0	2.0
ENSG00000146426	8.002640866725867		0	0.0		Q8IVF5	5	0	0	0	1	0	1	-0.252482908383366				0			7.995291644992747	8.009990088458986			CSF	depleted	CSF depleted	0.9030680411971134	0.9238574548989108	0.8468735912522152	abundance	0.4261	81.0	0.0	0.0	0.0	0.0	0.2935560859188544	79.0	0.0246913580246913	1.0	43.0
ENSG00000146457	12.016376002097257		0	0.0		Q15007	5	0	0	0	1	0	1	1.4226084406100015				0			11.95725532131705	12.075496682877457			CSF	depleted	CSF depleted	0.95702464694403	0.967760204612292	0.9641663790579064	size	0.4746	21.0	0.0	0.0	0.0	0.0	0.336021505376344	21.0	0.0	0.0	13.0
ENSG00000146469	6.673598369127579		5	1.0	8.315030365767644	P01282	5	1	1	1	1	0	1	-0.8071452154579546				0	0.5258071306402341		6.654218922074593	6.692977816180564			CSF	depleted	CSF depleted	0.6778502206805642	0.6267146275710529	0.4583036879138891	abundance	0.313	6.0	0.0	1.0	1.0	0.0	0.3461538461538461	6.0	0.0	0.0	3.0
ENSG00000146648	13.49150583190712	3.4897177777777775	5	1.0	11.30280436950204	A0A0B4J1Y5	5	1	1	1	1	1	1	0.7998900464630005	0.7338935574229692	5.259759741235598e-07	35.0	1	0.8624649859943978	0.6445302445302447	13.48255593997455	13.50045572383968	3.4476694444444442	3.5317661111111116	CSF	depleted	CSF depleted	0.9174151006756344	0.944987190644111	0.9785195411224952	topology	0.4319	58.0	1.0	1.0	1.0	1.0	0.193631669535284				
ENSG00000146676	8.12612720217087		0	0.0		Q96QR8	5	0	0	0	1	0	1	-0.2009471479890325				0			8.060790399949932	8.191464004391811			CSF	depleted	CSF depleted												9.0	0.0	0.0	5.0
ENSG00000146678	8.696816610149082	5.3393125	4	0.8333333333333334	7.44349194870107	P08833	5	0	1	1	1	1	1	0.1437092061927408	0.8683473389355743	1.4008021700007117e-11	35.0	1			8.707608118612962	8.686025101685198	5.312346666666667	5.366278333333334	CSF	depleted	CSF depleted					0.3942	11.0	0.0	1.0	1.0	0.0	0.2095238095238095	11.0	0.0	0.0	6.0
ENSG00000146700		2.9427119444444445	0	0.0		Q8WTU2	5	0	0	0	0	1	1	-0.6421234030426739				0					2.7822911111111117	3.1031327777777777	CSF	depleted	CSF depleted					0.3946	24.0	0.0	1.0	1.0	0.0	0.0734126984126984	24.0	0.0	0.0	7.0
ENSG00000146701	14.290519110136794		5	1.0	11.519563798543544	P40926	5	1	1	1	1	0	1	2.371698831024474				0	0.7075630252100841		14.413615298037586	14.167422922236003			CSF	depleted	CSF depleted	0.9015282226852376	0.927797892438716	0.9877934343817976	size	0.507	18.0	0.0	0.0	0.0	0.0	0.0827586206896551	18.0	0.0	0.0	9.0
ENSG00000146733	7.5981143434447755		0	0.0		P78330	5	0	0	0	1	0	1	-0.42130791968392395				0			7.60286288201549	7.593365804874065			CSF	depleted	CSF depleted	0.8892327575428033	0.9485668831282762	0.9735609013715842	size	0.5198	13.0	0.0	0.0	0.0	0.0	0.2537313432835821	13.0	0.0	0.0	8.0
ENSG00000146904	8.549113228603135		0	0.0		P21709	5	0	0	0	1	0	1	-0.024418251655616428				0			8.515831645428326	8.582394811777947			CSF	depleted	CSF depleted	0.8552016873479897	0.8337129811781412	0.9250992067148018	abundance	0.3884	42.0	1.0	0.0	1.0	1.0	0.1111111111111111	42.0	0.0	0.0	21.0
ENSG00000146938	13.522513260961059		5	1.0	9.68892713475039	Q8N0W4	5	1	1	1	1	0	1	2.0511794368588343				0	0.8319327731092439		13.456488012157523	13.588538509764602			CSF	depleted	CSF depleted	0.6776337212496378	0.544028603373513	0.502567008930882	abundance	0.2502	23.0	1.0	0.0	1.0	1.0	0.1304926764314247	5.0	0.782608695652174	4.0	2.0
ENSG00000147010	8.260719028071158		0	0.0		Q96B97	5	0	0	0	1	0	1	-0.14477662462191665				0			8.2474490631518	8.273988992990507			CSF	depleted	CSF depleted	0.966829254498476	0.9923930061876473	0.9906990726604205	composition	0.4786	35.0	0.0	0.0	0.0	1.0	0.5803432137285491	35.0	0.0	0.0	26.0
ENSG00000147044	8.277198678518292		0	0.0		O14936	5	0	0	0	1	0	1	-0.13789901088623208				0			8.268992403390756	8.285404953645827			CSF	depleted	CSF depleted	0.974875406268327	0.9881565081262008	0.9784743034759902	composition	0.4661	49.0	0.0	0.0	0.0	1.0	0.2682926829268293	48.0	0.0204081632653061	1.0	25.0
ENSG00000147065	7.197196149975361		5	1.0	13.02010599638562	P26038	5	1	1	1	1	0	1	-0.5886270314051624				0	0.653827300433834		7.184197400041362	7.210194899909364			CSF	depleted	CSF depleted	0.9728088491173962	0.9801471126301026	0.9915201856905834	proteotypicity	0.5013	34.0	0.0	0.0	0.0	1.0	0.7065217391304348	25.0	0.2647058823529412	2.0	17.0
