ensg,ms_det,ms_abund,ms_present,ms_det_TDR1,ms_det_TDR4,ms_present_TDR1,ms_present_TDR4,ms_abund_TDR1,ms_abund_TDR4,ms_n_proteotypic,ms_n_sequences,soma_det,soma_abund,soma_present,soma_det_TDR1,soma_det_TDR4,soma_present_TDR1,soma_present_TDR4,soma_abund_TDR1,soma_abund_TDR4,olink_det,olink_abund,olink_present,olink_det_TDR1,olink_det_TDR4,olink_present_TDR1,olink_present_TDR4,olink_abund_TDR1,olink_abund_TDR4,arm,p_detect_intrinsic,p_detect_full,top_dark_reason,uniprot,tryptic_per_kda,n_tryptic_7_30,n_tm,is_secreted,has_signal,is_membrane,disorder_fraction_proxy,pep_n_unique,pep_frac_shared,pep_max_shared_genes,pep_n_clean,aff_present,aff_abund_z,zero_unique,mostly_shared,z_ab
ENSG00000198467,0.9,19.82187984396916,1,1.0,0.8,1,1,18.770184744643355,21.13649871812641,4.0,4.0,1.0,10.973227904875117,1,1.0,1.0,1,1,10.944793086998988,11.001662722751249,0.0,,0,0.0,0.0,0,0,,,Organoid,0.927942330728731,0.973110513627396,proteotypicity,P07951,0.487,16.0,0.0,0.0,0.0,0.0,0.9961538461538462,8.0,0.5,3.0,8.0,1,0.24897654073751183,0,1,0.24897654073751183
ENSG00000136698,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.872147955478688,1,1.0,1.0,1,1,10.866031667827627,10.878264243129749,1.0,1.8660854280577688,1,1.0,1.0,1,1,2.004553557511314,1.7276172986042233,Media,0.5281811855632872,0.0802064051516483,abundance,P0CG37,0.2032,5.0,0.0,1.0,1.0,1.0,0.0642201834862385,1.0,0.8,1.0,1.0,1,0.24651308018063073,0,1,0.24651308018063073
ENSG00000168757,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.952922367450464,1,1.0,1.0,1,1,10.913256836849076,10.992587898051854,0.0,,0,0.0,0.0,0,0,,,Organoid,0.182650467079059,0.1209962635533531,abundance,A6NKD2,0.2849,10.0,0.0,0.0,0.0,0.0,0.3028169014084507,1.0,0.9,14.0,0.0,1,0.2411721703810937,0,1,0.2411721703810937
ENSG00000243130,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.936443531277025,1,1.0,1.0,1,1,10.891708880936363,10.981178181617684,0.0,,0,0.0,0.0,0,0,,,Organoid,0.6112411554317457,0.6136244113523042,proteotypicity,Q9UQ72,0.3769,14.0,0.0,1.0,1.0,0.0,0.0,6.0,0.5714285714285714,5.0,3.0,1,0.23483858078675388,0,1,0.23483858078675388
ENSG00000170848,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.911623306771029,1,1.0,1.0,1,1,10.884810609529278,10.938436004012777,0.0,,0,0.0,0.0,0,0,,,Organoid,0.2461889062051704,0.4648608012609732,proteotypicity,Q00889,0.4097,20.0,0.0,1.0,1.0,0.0,0.0291777188328912,9.0,0.55,6.0,2.0,1,0.22529900444739231,0,1,0.22529900444739231
ENSG00000205420,1.0,21.96041419228471,1,1.0,1.0,1,1,22.25398301230922,21.66684537226019,2.0,14.0,1.0,10.887835467054904,1,1.0,1.0,1,1,10.915440102812095,10.860230831297715,0.0,,0,0.0,0.0,0,0,,,Organoid,0.8568173401134822,0.8989843476546235,proteotypicity,P02538,0.483,29.0,0.0,0.0,0.0,0.0,0.4341372912801484,2.0,0.9310344827586208,17.0,1.0,1,0.21615622200134124,0,1,0.21615622200134124
ENSG00000107796,0.0,,0,0.0,0.0,0,0,,,,,1.0,11.585200445109637,1,1.0,1.0,1,1,11.47844672089351,11.691954169325763,0.0,0.555434744204373,0,0.0,0.0,0,0,0.4973763090330003,0.6134931793757457,Organoid,0.9346292465175248,0.7606840147005737,proteotypicity,P62736,0.4523,19.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,1.0,9.0,0.0,1,0.21491273678298253,1,1,0.21491273678298253
ENSG00000257017,0.0,,0,0.0,0.0,0,0,,,2.0,4.0,1.0,10.874717636243451,1,1.0,1.0,1,1,10.83801161326985,10.911423659217053,0.0,,0,0.0,0.0,0,0,,,Organoid,0.8296119471442422,0.977840813667563,proteotypicity,P00738,0.4424,20.0,0.0,1.0,1.0,0.0,0.1703296703296703,9.0,0.55,1.0,5.0,1,0.21111442439784042,0,1,0.21111442439784042
ENSG00000175646,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.860185117599192,1,1.0,1.0,1,1,10.815369550614344,10.905000684584042,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,P04553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1,0.20552889591172166,1,0,0.20552889591172166
ENSG00000177551,0.9,13.14287941802035,1,1.0,0.8,1,1,13.37101175821913,12.857713992771876,1.0,2.0,1.0,10.85575024283558,1,1.0,1.0,1,1,10.838819866094074,10.872680619577086,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,Q02577,0.3995,6.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,0.5,1.0,2.0,1,0.20382436554565792,0,1,0.20382436554565792
ENSG00000101335,0.0,,0,0.0,0.0,0,0,,,3.0,9.0,1.0,10.825858493167123,1,1.0,1.0,1,1,11.084561025734818,10.567155960599434,0.0,,0,0.0,0.0,0,0,,,Media,0.8966950341078014,0.9589609052787156,proteotypicity,P24844,0.4539,9.0,0.0,0.0,0.0,0.0,0.5986394557823129,4.0,0.5555555555555556,2.0,1.0,1,0.19233556423322673,0,1,0.19233556423322673
ENSG00000170035,0.0,,0,0.0,0.0,0,0,,,2.0,7.0,1.0,10.777298770861028,1,1.0,1.0,1,1,11.358711535811668,10.195886005910387,0.0,,0,0.0,0.0,0,0,,,Media,0.7312447013389041,0.7849647552203596,proteotypicity,Q969T4,0.3491,8.0,0.0,0.0,0.0,0.0,0.2582417582417582,4.0,0.5,2.0,3.0,1,0.1736717855133654,0,1,0.1736717855133654
ENSG00000114547,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.770569679539516,1,1.0,1.0,1,1,10.736328315665933,10.8048110434131,0.0,,0,0.0,0.0,0,0,,,Organoid,0.6679067439649449,0.3563026222380769,abundance,Q9BZX4,0.5008,12.0,0.0,0.0,0.0,0.0,0.1382978723404255,5.0,0.5833333333333334,1.0,1.0,1,0.17108548012597485,0,1,0.17108548012597485
ENSG00000067048,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.770088943915322,1,1.0,1.0,1,1,10.756386273429259,10.783791614401386,0.0,,0,0.0,0.0,0,0,,,Organoid,0.866050491551875,0.9879452238501611,proteotypicity,O15523,0.5605,41.0,0.0,0.0,0.0,0.0,0.3433070866141732,14.0,0.6585365853658537,3.0,13.0,1,0.17090071087922845,0,1,0.17090071087922845
ENSG00000156508,1.0,28.648532110872047,1,1.0,1.0,1,1,28.635961640231194,28.661102581512903,0.0,18.0,1.0,10.764597992480669,1,1.0,1.0,1,1,11.091181064499994,10.438014920461338,0.0,,0,0.0,0.0,0,0,,,Media,0.93852904487292,0.8827055571124591,proteotypicity,P68104,0.3789,19.0,0.0,0.0,0.0,1.0,0.2791762013729977,0.0,1.0,2.0,0.0,1,0.16879028071877797,1,1,0.16879028071877797
ENSG00000108691,0.0,,0,0.0,0.0,0,0,,,,,1.0,11.248650275325922,1,1.0,1.0,1,1,11.233850326806841,11.263450223845004,1.0,0.6501704032994033,1,1.0,1.0,1,1,0.7686986226679021,0.5316421839309046,Organoid,0.4494782291817478,0.6147236236028675,proteotypicity,P13500,0.1814,2.0,0.0,1.0,1.0,0.0,0.5576923076923077,1.0,0.5,1.0,0.0,1,0.16242554840083878,0,1,0.16242554840083878
ENSG00000179399,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.316525954739674,1,1.0,1.0,1,1,10.210457785410048,10.422594124069303,1.0,1.927632557657573,1,1.0,1.0,1,1,2.599897874478068,1.2553672408370775,Organoid,0.6305625352591367,0.060118336727502,composition,P78333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,1,0.14765602091474544,1,0,0.14765602091474544
ENSG00000237763,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.699539187974633,1,1.0,1.0,1,1,10.677715331079101,10.721363044870163,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,P0DUB6,0.3981,23.0,0.0,1.0,1.0,0.0,0.0783898305084745,0.0,1.0,4.0,0.0,1,0.14378513090705916,1,1,0.14378513090705916
ENSG00000163737,0.0,,0,0.0,0.0,0,0,,,,,1.0,11.102026402953053,1,1.0,1.0,1,1,10.951857157514498,11.252195648391607,1.0,0.7203569116965898,1,1.0,1.0,1,1,0.09229500857530945,1.3484188148178702,Organoid,0.5050539556472907,0.8128319597011369,proteotypicity,P02776,0.3688,4.0,0.0,1.0,1.0,0.0,0.1304347826086956,1.0,0.75,1.0,0.0,1,0.1432786246812675,0,1,0.1432786246812675
ENSG00000168028,1.0,27.615360882703943,1,1.0,1.0,1,1,27.568225204558257,27.662496560849632,4.0,19.0,1.0,10.696221963801396,1,1.0,1.0,1,1,10.710424729868665,10.682019197734126,0.0,,0,0.0,0.0,0,0,,,Organoid,0.9415083648767232,0.9289921891674936,proteotypicity,P08865,0.3653,12.0,0.0,0.0,0.0,1.0,0.1925925925925926,2.0,0.8333333333333334,1.0,1.0,1,0.1425101660803821,0,1,0.1425101660803821
ENSG00000136488,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.900638141459694,1,1.0,1.0,1,1,10.881268778998606,10.92000750392078,0.4,0.8964393035604414,0,0.0,0.8,0,1,0.15970796023746947,1.6331706468834135,Media,,,,P0DML2,0.3997,10.0,0.0,1.0,1.0,0.0,0.3293413173652694,0.0,1.0,4.0,0.0,1,0.12723214782413947,1,1,0.12723214782413947
ENSG00000221826,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.65149570265595,1,1.0,1.0,1,1,10.617201414174145,10.685789991137751,0.0,,0,0.0,0.0,0,0,,,Organoid,0.3885342572526194,0.6397875683084204,proteotypicity,Q16557,0.4171,20.0,0.0,1.0,1.0,0.0,0.0135135135135135,5.0,0.75,6.0,3.0,1,0.12531976627283312,0,1,0.12531976627283312
ENSG00000197253,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.649957047458448,1,1.0,1.0,1,1,10.67395887288589,10.625955222031005,0.0,,0,0.0,0.0,0,0,,,Organoid,0.8063383665581554,0.6018584681866975,proteotypicity,P20231,0.3263,10.0,0.0,1.0,1.0,0.0,0.0950226244343891,1.0,0.9,4.0,0.0,1,0.12472838891792738,0,1,0.12472838891792738
ENSG00000228083,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.636686875654018,1,1.0,1.0,1,1,10.61196528989296,10.661408461415077,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,P01570,0.3626,8.0,0.0,1.0,1.0,0.0,0.2112676056338028,4.0,0.5,11.0,1.0,1,0.11962803952607451,0,1,0.11962803952607451
ENSG00000172116,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.616592712164636,1,1.0,1.0,1,1,10.548546968664825,10.684638455664446,0.0,,0,0.0,0.0,0,0,,,Organoid,0.4657347772077023,0.2591701901232245,proteotypicity,P10966,0.2951,7.0,1.0,1.0,1.0,1.0,0.2303030303030303,2.0,0.7142857142857143,1.0,1.0,1,0.1119049100863603,0,1,0.1119049100863603
ENSG00000160072,0.0,,0,0.0,0.0,0,0,,,6.0,9.0,0.0,,0,0.0,0.0,0,0,,,1.0,1.143957028120547,1,1.0,1.0,1,1,0.5639690856706672,1.7239449705704264,Media,0.8821783955098421,0.9466852140178694,proteotypicity,Q5T9A4,0.4685,34.0,0.0,0.0,0.0,1.0,0.4414125200642054,11.0,0.6764705882352942,2.0,2.0,1,0.09707933986303295,0,1,0.09707933986303295
ENSG00000205863,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.57448667086538,1,1.0,1.0,1,1,10.542021036020705,10.606952305710053,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,B2RNN3,0.4897,17.0,0.0,1.0,1.0,0.0,0.2689655172413793,6.0,0.6470588235294118,1.0,4.0,1,0.09572158365329253,0,1,0.09572158365329253
ENSG00000240654,0.0,,0,0.0,0.0,0,0,,,,,1.0,13.970814063980972,1,1.0,1.0,1,1,13.890112740789439,14.051515387172506,0.0,-3.9433715713032393,0,0.0,0.0,0,0,-3.955822397130741,-3.930920745475736,Organoid,,,,P0C862,0.4902,17.0,0.0,1.0,1.0,0.0,0.2724137931034482,6.0,0.6470588235294118,1.0,4.0,1,0.09454179430673992,0,1,0.09454179430673992
ENSG00000188100,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.56759456760816,1,1.0,1.0,1,1,10.603958884937546,10.531230250278774,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,B3EWG3,0.7511,7.0,0.0,0.0,0.0,0.0,0.7230769230769231,0.0,1.0,3.0,0.0,1,0.0930726251337944,1,1,0.0930726251337944
ENSG00000181218,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.541928995114684,1,1.0,1.0,1,1,10.758478903849582,10.32537908637978,0.0,,0,0.0,0.0,0,0,,,Media,,,,Q7L7L0,0.3541,5.0,0.0,0.0,0.0,0.0,0.2952380952380952,0.0,1.0,14.0,0.0,1,0.08320814191625647,1,1,0.08320814191625647
ENSG00000105649,1.0,26.02129123919214,1,1.0,1.0,1,1,26.154143665037026,25.88843881334725,5.0,5.0,1.0,10.530368049801542,1,1.0,1.0,1,1,10.609723944118311,10.451012155484772,0.0,,0,0.0,0.0,0,0,,,Organoid,0.9734627585230518,0.8699078960540412,proteotypicity,P20336,0.5203,13.0,0.0,0.0,0.0,1.0,0.3826530612244898,5.0,0.6153846153846154,23.0,1.0,1,0.0787647284272582,0,1,0.0787647284272582
ENSG00000196550,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.485894738596198,1,1.0,1.0,1,1,10.411669402161175,10.560120075031222,0.0,1.1164294635195886,0,0.0,0.0,0,0,1.1192470486570985,1.1136118783820792,Organoid,,,,Q5TYM5,0.1805,3.0,0.0,0.0,0.0,0.0,0.048,0.0,1.0,3.0,0.0,1,0.07583371058828747,1,1,0.07583371058828747
ENSG00000203859,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.522218935846023,1,1.0,1.0,1,1,10.518075211418335,10.526362660273715,0.0,,0,0.0,0.0,0,0,,,Organoid,0.9304470805773886,0.96668738486935,proteotypicity,P26439,0.2854,12.0,1.0,0.0,0.0,1.0,0.2183908045977011,6.0,0.5,1.0,4.0,1,0.07563264174294786,0,1,0.07563264174294786
ENSG00000244414,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.517628935375487,1,1.0,1.0,1,1,10.492935288348638,10.542322582402335,0.0,,0,0.0,0.0,0,0,,,Organoid,0.6479469841238051,0.8604606674680488,proteotypicity,Q03591,0.3453,13.0,0.0,1.0,1.0,0.0,0.1180555555555555,2.0,0.8461538461538461,2.0,0.0,1,0.07386848929236044,0,1,0.07386848929236044
ENSG00000274641,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.489737179660963,1,1.0,1.0,1,1,10.768225052439004,10.211249306882923,0.0,,0,0.0,0.0,0,0,,,Media,0.5193860277624478,0.5792935017716934,proteotypicity,P23527,0.5034,7.0,0.0,0.0,0.0,0.0,0.3366336633663366,0.0,1.0,15.0,0.0,1,0.06314837945559208,1,1,0.06314837945559208
ENSG00000261701,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.485056675136825,1,1.0,1.0,1,1,10.46102942719875,10.509083923074899,0.0,,0,0.0,0.0,0,0,,,Organoid,0.8258808015718431,0.9762563468692818,proteotypicity,P00739,0.5124,20.0,0.0,1.0,1.0,0.0,0.1203703703703703,9.0,0.55,1.0,6.0,1,0.061349442052589964,0,1,0.061349442052589964
ENSG00000225899,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.453962238352682,1,1.0,1.0,1,1,10.49371218945962,10.414212287245745,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,Q96QU4,0.3599,11.0,0.0,0.0,0.0,0.0,0.3937007874015748,1.0,0.9090909090909092,2.0,0.0,1,0.049398391675905394,0,1,0.049398391675905394
ENSG00000274611,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.436793661298465,1,1.0,1.0,1,1,10.429309332215391,10.444277990381536,0.0,,0,0.0,0.0,0,0,,,Organoid,0.0473625207230764,0.091308093086045,abundance,Q8IZP1,0.4181,26.0,0.0,0.0,0.0,1.0,0.3180952380952381,0.0,1.0,11.0,0.0,1,0.04279970231242467,1,1,0.04279970231242467
ENSG00000078328,0.0,,0,0.0,0.0,0,0,,,1.0,1.0,1.0,10.423890841736409,1,1.0,1.0,1,1,10.646863662112573,10.20091802136024,0.0,,0,0.0,0.0,0,0,,,Media,0.6080450837019026,0.668079561219418,proteotypicity,Q9NWB1,0.2337,10.0,0.0,0.0,0.0,0.0,0.1126005361930295,4.0,0.6,2.0,4.0,1,0.03784054361603557,0,1,0.03784054361603557
ENSG00000254415,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.41474603552893,1,1.0,1.0,1,1,10.420234028492391,10.409258042565465,0.0,,0,0.0,0.0,0,0,,,Organoid,0.5210997478617923,0.8584976234007534,proteotypicity,Q08ET2,0.4549,20.0,1.0,0.0,1.0,1.0,0.1657303370786516,10.0,0.5,1.0,2.0,1,0.03432576570160394,0,1,0.03432576570160394
ENSG00000151292,1.0,21.248913352109007,1,1.0,1.0,1,1,21.423635454525808,21.074191249692205,4.0,14.0,1.0,10.414641072474414,1,1.0,1.0,1,1,10.472274021256386,10.357008123692442,0.0,,0,0.0,0.0,0,0,,,Organoid,0.6652215993892325,0.8013898362636899,proteotypicity,Q9Y6M4,0.5059,26.0,0.0,0.0,0.0,0.0,0.2789598108747045,13.0,0.5,2.0,6.0,1,0.03428542347701486,0,1,0.03428542347701486
ENSG00000174827,0.0,,0,0.0,0.0,0,0,,,,,1.0,12.1792911664688,1,1.0,1.0,1,1,12.107588429727906,12.25099390320969,0.1,-1.7381655957991249,0,0.0,0.2,0,0,-1.8607234473548444,-1.6156077442434054,Organoid,0.9483237605784172,0.9464710698192226,proteotypicity,Q5T2W1,0.5076,29.0,0.0,0.0,0.0,1.0,0.4383838383838384,12.0,0.5862068965517241,1.0,8.0,1,0.033983459807801875,0,1,0.033983459807801875
ENSG00000243955,0.0,,0,0.0,0.0,0,0,,,,,1.0,11.460609679293642,1,1.0,1.0,1,1,11.398516333742943,11.522703024844338,1.0,-0.6829890297559227,1,1.0,1.0,1,1,0.8597007548644056,-2.225678814376251,Organoid,0.8966168577734128,0.9234685217203944,proteotypicity,P08263,0.4682,12.0,0.0,0.0,0.0,0.0,0.3737373737373737,2.0,0.8333333333333334,3.0,1.0,1,0.03163241173115888,0,1,0.03163241173115888
ENSG00000066813,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.391231885230898,1,1.0,1.0,1,1,10.419077486874627,10.36338628358717,0.0,,0,0.0,0.0,0,0,,,Organoid,0.8149227670531879,0.8344421646549833,proteotypicity,Q68CK6,0.4512,29.0,0.0,0.0,0.0,0.0,0.1183431952662721,10.0,0.6551724137931034,12.0,3.0,1,0.025288174934884246,0,1,0.025288174934884246
ENSG00000143184,0.0,,0,0.0,0.0,0,0,,,,,1.0,11.892210187985023,1,1.0,1.0,1,1,11.93499645068868,11.849423925281368,0.0,-1.3843837613917942,0,0.0,0.0,0,0,-1.7640553661052543,-1.004712156678334,Organoid,0.2496260570471963,0.0571665354946646,abundance,P47992,0.3995,5.0,0.0,1.0,1.0,0.0,0.2318840579710145,0.0,1.0,1.0,0.0,1,0.024332169955013028,1,1,0.024332169955013028
ENSG00000213281,1.0,25.587790533281115,1,1.0,1.0,1,1,25.49290706352139,25.682674003040837,2.0,5.0,1.0,11.326373553538335,1,1.0,1.0,1,1,11.529856220552713,11.122890886523958,0.0,-0.5402183573975572,0,0.0,0.0,0,0,-0.7218544556134494,-0.3585822591816649,Organoid,0.9472237405320908,0.9603413132792632,proteotypicity,P01111,0.4239,9.0,0.0,0.0,0.0,1.0,0.4506172839506173,3.0,0.6666666666666666,2.0,2.0,1,0.024204861308766895,0,1,0.024204861308766895
ENSG00000133703,1.0,25.740672534486684,1,1.0,1.0,1,1,25.709022408275484,25.77232266069789,4.0,10.0,1.0,10.378332670545438,1,1.0,1.0,1,1,10.352168213224049,10.404497127866824,0.0,,0,0.0,0.0,0,0,,,Organoid,0.8968536654536859,0.9593906306518736,proteotypicity,P01116,0.4156,9.0,0.0,0.0,0.0,1.0,0.4938271604938271,3.0,0.6666666666666666,2.0,2.0,1,0.020330401761638837,0,1,0.020330401761638837
ENSG00000186298,0.0,,0,0.0,0.0,0,0,,,4.0,4.0,1.0,10.669984655371866,1,1.0,1.0,1,1,10.8741069486512,10.465862362092532,1.0,0.3931611868574184,1,1.0,1.0,1,1,0.3663354543298702,0.4199869193849667,Media,0.8998036862091706,0.9564897420477344,proteotypicity,P36873,0.4597,17.0,0.0,0.0,0.0,0.0,0.261744966442953,4.0,0.7647058823529411,2.0,3.0,1,0.01815422442182276,0,1,0.01815422442182276
ENSG00000174021,1.0,24.646275598666524,1,1.0,1.0,1,1,25.017792822284147,24.274758375048897,1.0,3.0,1.0,10.37135730310568,1,1.0,1.0,1,1,10.342678252406676,10.400036353804683,0.0,,0,0.0,0.0,0,0,,,Organoid,0.6569124944484144,0.761403466448532,proteotypicity,P63218,0.4099,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,1,0.01764944091172436,0,1,0.01764944091172436
ENSG00000138069,0.2,26.182250516784748,0,0.2,0.2,0,0,25.87110077040717,26.49340026316233,8.0,14.0,1.0,10.34650107228286,1,1.0,1.0,1,1,10.421932864378675,10.271069280187046,0.0,,0,0.0,0.0,0,0,,,Media,0.9492270038233432,0.9549425011230342,proteotypicity,P62820,0.6173,14.0,0.0,0.0,0.0,0.0,0.2055555555555555,6.0,0.5714285714285714,23.0,3.0,1,0.008096025656120946,0,1,0.008096025656120946
ENSG00000184270,0.0,,0,0.0,0.0,0,0,,,1.0,2.0,1.0,10.342259684410417,1,1.0,1.0,1,1,10.618678703010392,10.065840665810441,0.0,,0,0.0,0.0,0,0,,,Media,0.6152088646038968,0.6682770558548126,proteotypicity,Q8IUE6,0.4287,6.0,0.0,0.0,0.0,0.0,0.2761904761904762,2.0,0.6666666666666666,14.0,2.0,1,0.00646586137681533,0,1,0.00646586137681533
ENSG00000174903,0.0,,0,0.0,0.0,0,0,,,5.0,7.0,1.0,10.331927371397482,1,1.0,1.0,1,1,10.326079550732116,10.337775192062846,0.0,,0,0.0,0.0,0,0,,,Media,0.8435193461473214,0.9328122061932862,proteotypicity,Q9H0U4,0.6315,14.0,0.0,0.0,0.0,0.0,0.2372881355932203,3.0,0.7857142857142857,23.0,1.0,1,0.002494668903304154,0,1,0.002494668903304154
ENSG00000131737,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.3218285106787,1,1.0,1.0,1,1,10.332019262781404,10.311637758576,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,O76011,0.5143,23.0,0.0,1.0,0.0,0.0,0.4432432432432432,10.0,0.5652173913043478,7.0,6.0,1,-0.0013867969047159558,0,1,-0.0013867969047159558
ENSG00000196337,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.315040106907256,1,1.0,1.0,1,1,10.313835591252737,10.316244622561774,0.0,,0,0.0,0.0,0,0,,,Organoid,0.1999283307995667,0.2201344445388117,proteotypicity,P0DN87,0.5068,9.0,0.0,1.0,1.0,0.0,0.0578512396694214,0.0,1.0,3.0,0.0,1,-0.003995898848352597,1,1,-0.003995898848352597
ENSG00000147873,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.31138228651898,1,1.0,1.0,1,1,10.260300300107035,10.36246427293093,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,P01569,0.3646,8.0,0.0,1.0,1.0,0.0,0.1111111111111111,3.0,0.625,11.0,2.0,1,-0.005401770774338229,0,1,-0.005401770774338229
ENSG00000146938,0.1,21.29344358318913,0,0.2,0.0,0,0,21.29344358318913,,2.0,11.0,1.0,10.310090850353934,1,1.0,1.0,1,1,10.666730007220169,9.9534516934877,0.0,,0,0.0,0.0,0,0,,,Media,0.6776337212496378,0.502567008930882,abundance,Q8N0W4,0.2502,23.0,1.0,0.0,1.0,1.0,0.1304926764314247,5.0,0.782608695652174,4.0,2.0,1,-0.005898130260566418,0,1,-0.005898130260566418
ENSG00000244067,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.302533307850137,1,1.0,1.0,1,1,10.771753679683432,9.833312936016835,0.0,,0,0.0,0.0,0,0,,,Organoid,0.9380377313485976,0.9156006666551646,proteotypicity,P09210,0.4676,12.0,0.0,0.0,0.0,0.0,0.3604060913705584,2.0,0.8333333333333334,3.0,2.0,1,-0.0088028482914417,0,1,-0.0088028482914417
ENSG00000111704,0.0,,0,0.0,0.0,0,0,,,,,1.0,9.077492412026965,1,1.0,1.0,1,1,9.057792990621566,9.097191833432365,0.1,2.5374234842084946,0,0.0,0.2,0,0,2.2732015208547685,2.801645447562221,Organoid,,,,Q9H9S0,0.2022,7.0,0.0,0.0,0.0,0.0,0.1067615658362989,2.0,0.7142857142857143,2.0,1.0,1,-0.011996799188861151,0,1,-0.011996799188861151
ENSG00000111196,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.289901101539987,1,1.0,1.0,1,1,10.578595731042876,10.0012064720371,0.0,,0,0.0,0.0,0,0,,,Media,0.5576811482753717,0.7887993729741252,proteotypicity,Q96A72,0.521,9.0,0.0,0.0,0.0,0.0,0.5853658536585366,0.0,1.0,1.0,0.0,1,-0.013657997623435973,1,1,-0.013657997623435973
ENSG00000229183,0.0,,0,0.0,0.0,0,0,,,,,1.0,12.2959259511835,1,1.0,1.0,1,1,12.276762805738503,12.315089096628496,1.0,-2.2874369851893577,1,1.0,1.0,1,1,-1.7086273442715778,-2.8662466261071375,Organoid,0.9412495087048722,0.721066021568637,proteotypicity,P0DJD7,0.0476,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1,-0.014272435540223283,1,1,-0.014272435540223283
ENSG00000118680,1.0,26.762722494407846,1,1.0,1.0,1,1,26.708089486662754,26.817355502152942,0.0,4.0,1.0,10.28088099227029,1,1.0,1.0,1,1,10.434372875868073,10.127389108672507,0.0,,0,0.0,0.0,0,0,,,Organoid,0.643876589836559,0.9288858716931,proteotypicity,O14950,0.455,9.0,0.0,0.0,0.0,0.0,0.5878378378378378,1.0,0.8888888888888888,2.0,0.0,1,-0.01712484865642597,0,1,-0.01712484865642597
ENSG00000131508,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.41656642136891,1,1.0,1.0,1,1,10.418441114085365,10.414691728652453,0.0,0.4951073853406019,0,0.0,0.0,0,0,0.5073015697248767,0.4829132009563272,Media,0.8308089622071592,0.8273643170952447,proteotypicity,P62837,0.239,4.0,0.0,0.0,0.0,0.0,0.1544715447154471,1.0,0.75,3.0,1.0,1,-0.017429495259199405,0,1,-0.017429495259199405
ENSG00000169612,1.0,22.275253686511995,1,1.0,1.0,1,1,22.157125579379294,22.393381793644693,1.0,7.0,1.0,10.276890406608024,1,1.0,1.0,1,1,10.276352419967077,10.277428393248968,0.0,,0,0.0,0.0,0,0,,,Organoid,0.3960349973354187,0.6314738628106699,proteotypicity,Q9BTL3,0.4868,7.0,0.0,0.0,0.0,0.0,0.5591397849462365,1.0,0.8571428571428571,1.0,0.0,1,-0.018658617883805913,0,1,-0.018658617883805913
