uniprot	ensg	af_plddt_mean	af_frac_lt50	af_frac_lt70	af_frac_gt90	af_longest_lt50_run	af_coverage	hl_log2_hours	hl_n_values
Q15124	ENSG00000154330	96.35437389770723	0.0088183421516754	0.0141093474426807	0.9559082892416224	3.0	1.0		
A8MYJ7	ENSG00000215912	87.14176678445229	0.0477031802120141	0.0918727915194346	0.6501766784452296	24.0	1.0		
O95196	ENSG00000114646	51.546399253731344	0.7014925373134329	0.8134328358208955	0.1063432835820895	86.0	1.0		
Q969U6	ENSG00000159069	83.9999293286219	0.0918727915194346	0.1943462897526501	0.6183745583038869	31.0	1.0		
Q9BR26	ENSG00000149635	74.66173144876325	0.1943462897526501	0.3215547703180212	0.3498233215547703	94.0	1.0		
Q5VTB9	ENSG00000187147	58.50766784452298	0.5265017667844523	0.7102473498233216	0.1678445229681978	58.0	1.0		
Q8IW70	ENSG00000178233	64.6803886925795	0.4045936395759717	0.508833922261484	0.3268551236749116	130.0	1.0		
Q2T9J0	ENSG00000156521	83.37008833922262	0.0830388692579505	0.1784452296819788	0.5547703180212014	34.0	1.0		
Q9UC07	ENSG00000198429	69.70641342756184	0.2703180212014134	0.3109540636042402	0.1395759717314487	125.0	1.0		
Q8NHY0	ENSG00000167080	83.83127208480565	0.1484098939929328	0.1713780918727915	0.6978798586572438	65.0	1.0		
O75419	ENSG00000093009	92.5383215547703	0.0212014134275618	0.0441696113074204	0.8498233215547704	10.0	1.0		
O43566	ENSG00000169220	67.20049469964665	0.3957597173144876	0.4681978798586572	0.2915194346289753	57.0	1.0	6.48239656364151	4.0
Q8IZK6	ENSG00000153898	81.9765371024735	0.1007067137809187	0.1678445229681978	0.4734982332155477	34.0	1.0		
Q9NYP3	ENSG00000159147	72.45136042402827	0.2667844522968198	0.3851590106007067	0.4010600706713781	67.0	1.0		
Q5SSG8	ENSG00000204544	76.85618081180813	0.1531365313653136	0.2324723247232472	0.2970479704797047	55.0	1.0		
Q6ZS11	ENSG00000187994	66.05424028268551	0.3551236749116608	0.4346289752650176	0.2438162544169611	112.0	1.0		
Q96T92	ENSG00000168348	55.1309187279152	0.5671378091872792	0.7632508833922261	0.0353356890459364	76.0	1.0		
Q9UBW5	ENSG00000110934	64.55500884955752	0.5256637168141592	0.5858407079646017	0.3557522123893805	148.0	1.0	8.06042033440276	5.0
Q14332	ENSG00000180340	85.3219372693727	0.0940959409594096	0.1457564575645756	0.6217712177121771	39.0	1.0		
Q6UXI9	ENSG00000168743	67.69020146520147	0.304029304029304	0.4047619047619047	0.1465201465201465	87.0	1.0		
Q9UJX3	ENSG00000196510	82.97807079646017	0.1008849557522123	0.1238938053097345	0.4495575221238938	41.0	1.0	5.377852549516852	2.0
P54829	ENSG00000110786	72.03376991150442	0.3185840707964602	0.4247787610619469	0.4584070796460177	67.0	1.0		
Q53GS9	ENSG00000168883	79.03451327433628	0.184070796460177	0.2194690265486725	0.5061946902654867	97.0	1.0	6.931488053152588	8.0
O75398	ENSG00000177030	60.4407610619469	0.5256637168141592	0.647787610619469	0.247787610619469	73.0	1.0		
Q2TBF2	ENSG00000075035	78.56223008849558	0.1716814159292035	0.2407079646017699	0.504424778761062	93.0	1.0		
Q9UK80	ENSG00000143258	69.72203539823008	0.4053097345132743	0.4230088495575221	0.5026548672566372	200.0	1.0		
O95361	ENSG00000221926	79.83216312056737	0.1489361702127659	0.2234042553191489	0.3989361702127659	52.0	1.0		
P48664	ENSG00000105143	80.2277304964539	0.1028368794326241	0.2464539007092198	0.4645390070921986	20.0	1.0		
P48668	ENSG00000170465	66.80909413854353	0.408525754884547	0.4831261101243339	0.3658969804618117	113.0	1.0		
Q9BPU6	ENSG00000157851	90.99948581560284	0.0797872340425532	0.1170212765957446	0.8475177304964538	22.0	1.0		
Q9HA77	ENSG00000134905	86.06241134751774	0.0975177304964539	0.1542553191489361	0.6666666666666666	39.0	1.0	7.1810329593201	4.0
P04259	ENSG00000185479	66.90353463587923	0.4103019538188277	0.4831261101243339	0.3605683836589698	125.0	1.0		
Q13398	ENSG00000121417	64.11913120567377	0.3563829787234042	0.4769503546099291	0.3475177304964539	131.0	1.0		
Q9Y262	ENSG00000100129	68.84353463587922	0.0603907637655417	0.5275310834813499	0.0	15.0	1.0	6.628015310447634	8.0
P02538	ENSG00000205420	66.32978685612788	0.4209591474245115	0.4849023090586146	0.3818827708703374	138.0	1.0		
Q86YQ8	ENSG00000139117	87.91010638297873	0.051418439716312	0.0957446808510638	0.6684397163120568	21.0	1.0	4.63453518776615	2.0
Q13057	ENSG00000068120	89.25581560283688	0.0460992907801418	0.0851063829787234	0.7358156028368794	17.0	1.0	7.110634683715105	5.0
Q969V3	ENSG00000125912	88.3167754318618	0.0038387715930902	0.0710172744721689	0.6026871401151631	1.0	1.0	7.153177059600668	7.0
Q5SRN2	ENSG00000204296	45.57154529307282	0.7708703374777975	0.91651865008881	0.039076376554174	218.0	1.0		
Q8WYA6	ENSG00000132792	87.29632326820604	0.103019538188277	0.152753108348135	0.7921847246891652	43.0	1.0	5.874833844134908	8.0
B4DU55	ENSG00000234284	70.6002486678508	0.2539964476021314	0.3161634103019538	0.2593250444049733	128.0	1.0		
P30038	ENSG00000159423	98.41985157699445	0.0	0.0	0.9907235621521336	0.0	1.0	7.738950188412594	2.0
Q8TAF7	ENSG00000197808	65.25918294849023	0.3090586145648312	0.4600355239786856	0.0959147424511545	124.0	1.0		
Q9H9K5	ENSG00000226887	43.76899441340782	0.750465549348231	0.9217877094972068	0.0204841713221601	128.0	1.0		
Q8IWE2	ENSG00000197712	63.58548845470693	0.4564831261101243	0.5630550621669627	0.3143872113676731	168.0	1.0	6.767436311905367	2.0
Q4U2R8	ENSG00000197901	83.04699822380107	0.0763765541740675	0.127886323268206	0.3996447602131439	31.0	1.0		
Q6P280	ENSG00000186020	58.65621669626998	0.4458259325044404	0.5328596802841918	0.1598579040852575	199.0	1.0		
Q9HCC0	ENSG00000131844	96.37060998151571	0.0	0.0092421441774491	0.9648798521256932	0.0	1.0	7.910025049837796	7.0
O14773	ENSG00000166340	93.89766304347825	0.0	0.0244565217391304	0.8559782608695652	0.0	1.0	6.3943083415646225	8.0
Q15835	ENSG00000185974	91.56264285714286	0.0321428571428571	0.0571428571428571	0.7946428571428571	12.0	1.0		
P17029	ENSG00000106261	59.01960923623446	0.5293072824156305	0.5754884547069272	0.1136767317939609	233.0	1.0		
B3KU38	ENSG00000283154	57.48145648312611	0.5133214920071048	0.7104795737122558	0.1101243339253996	90.0	1.0		
Q9BST9	ENSG00000114993	71.98460035523979	0.2717584369449378	0.4476021314387211	0.4156305506216696	71.0	1.0	5.184796017288816	1.0
Q86W50	ENSG00000127804	78.51859430604983	0.2010676156583629	0.2651245551601423	0.5231316725978647	102.0	1.0	6.987002455470117	6.0
Q99755	ENSG00000143398	69.59507117437722	0.3772241992882562	0.4412811387900356	0.4537366548042704	101.0	1.0		
Q9Y6K8	ENSG00000154027	78.32169039145909	0.1850533807829181	0.2277580071174377	0.4341637010676156	57.0	1.0	7.127695178928884	1.0
Q8IYJ3	ENSG00000142765	72.03112099644129	0.3238434163701068	0.3701067615658363	0.4074733096085409	130.0	1.0	7.3672618458650785	4.0
P00750	ENSG00000104368	83.9664705882353	0.0436432637571157	0.1157495256166983	0.3681214421252372	8.0	1.0		
P36871	ENSG00000079739	97.11564056939504	0.0	0.0071174377224199	0.9590747330960854	0.0	1.0	8.71252012225875	5.0
Q8NAF0	ENSG00000218891	60.842277580071176	0.4163701067615658	0.5604982206405694	0.0017793594306049	66.0	1.0		
Q8WU58	ENSG00000173065	47.8161921708185	0.7330960854092526	0.9217081850533808	0.0177935943060498	69.0	1.0		
Q14592	ENSG00000197714	66.10325622775801	0.3736654804270463	0.3896797153024911	0.3185053380782918	138.0	1.0	4.321639527021436	1.0
Q7RTS6	ENSG00000183034	77.97784697508898	0.1601423487544484	0.2580071174377224	0.4163701067615658	52.0	1.0		
P52594	ENSG00000173744	56.12802491103204	0.597864768683274	0.7491103202846975	0.197508896797153	76.0	1.0	6.13347105286408	8.0
Q8N6L0	ENSG00000161609	68.72266903914591	0.395017793594306	0.4644128113879003	0.3807829181494662	126.0	1.0		
Q9NPA2	ENSG00000008516	82.8618287037037	0.1273148148148148	0.1597222222222222	0.5416666666666666	27.0	1.0		
Q9Y2W6	ENSG00000182134	74.34855614973262	0.2584670231729055	0.3404634581105169	0.4777183600713012	63.0	1.0	6.031968560662456	3.0
Q96BT3	ENSG00000102901	56.13955436720143	0.5525846702317291	0.7433155080213903	0.1158645276292335	50.0	1.0		
Q53GI3	ENSG00000160908	61.172121212121205	0.4402852049910873	0.5240641711229946	0.0570409982174688	167.0	1.0		
P78314	ENSG00000087266	65.29877005347593	0.4188948306595365	0.5757575757575758	0.3279857397504456	42.0	1.0	4.459726685173975	2.0
Q7LFX5	ENSG00000182022	79.56383244206773	0.213903743315508	0.2352941176470588	0.6399286987522281	76.0	1.0		
Q96SK2	ENSG00000146842	68.3914081996435	0.3155080213903743	0.4081996434937611	0.2905525846702317	124.0	1.0	5.0103322832848205	1.0
Q8IVW6	ENSG00000179361	57.98156862745099	0.5525846702317291	0.7183600713012478	0.2032085561497326	57.0	1.0	5.72685845799587	4.0
Q5FBB7	ENSG00000129810	55.10602495543672	0.5757575757575758	0.7736185383244206	0.106951871657754	121.0	1.0		
Q8NBW4	ENSG00000177058	76.51620320855615	0.1586452762923351	0.2727272727272727	0.3065953654188948	56.0	1.0	5.455918973816093	1.0
Q5XG92	ENSG00000172824	94.1962292051756	0.0166358595194085	0.0277264325323475	0.878003696857671	6.0	1.0		
P17032	ENSG00000075407	64.49231729055259	0.3672014260249554	0.4135472370766488	0.213903743315508	187.0	1.0		
Q9Y5R5	ENSG00000173253	53.91875222816399	0.5668449197860963	0.8181818181818182	0.0944741532976827	65.0	1.0		
P08243	ENSG00000070669	94.25825	0.0089285714285714	0.025	0.8839285714285714	5.0	1.0	4.15813502279246	4.0
P49902	ENSG00000076685	88.86500891265598	0.035650623885918	0.1336898395721925	0.7557932263814616	8.0	1.0	6.606738317417591	4.0
O43281	ENSG00000100842	61.46429590017826	0.5276292335115864	0.6577540106951871	0.2976827094474153	38.0	1.0		
Q86SQ6	ENSG00000197177	63.52835714285714	0.4732142857142857	0.5696428571428571	0.3	215.0	1.0		
P15622	ENSG00000196150	74.94914285714285	0.2375	0.2571428571428571	0.4875	113.0	1.0		
Q86UC2	ENSG00000130363	64.60496428571429	0.3928571428571428	0.5839285714285715	0.2321428571428571	59.0	1.0		
O00257	ENSG00000141582	54.036928571428575	0.5946428571428571	0.8339285714285715	0.0964285714285714	40.0	1.0		
Q6UXD7	ENSG00000169026	74.83691071428571	0.2285714285714285	0.3	0.3964285714285714	106.0	1.0		
Q9P2U7	ENSG00000104888	80.033625	0.1089285714285714	0.2428571428571428	0.425	32.0	1.0		
Q14520	ENSG00000148702	74.419	0.2517241379310345	0.293103448275862	0.3206896551724137	48.0	1.0	4.539251885205085	2.0
A6NIV6	ENSG00000188306	89.89669642857143	0.0892857142857142	0.1125	0.8339285714285715	28.0	1.0		
Q9NY61	ENSG00000275700	64.83681574239714	0.3094812164579606	0.5617173524150268	0.2271914132379248	68.0	1.0	5.226123143125237	6.0
Q96LW4	ENSG00000164306	74.01866071428572	0.2464285714285714	0.3571428571428571	0.5178571428571429	55.0	1.0		
Q99741	ENSG00000094804	69.68119642857143	0.3017857142857142	0.3875	0.2446428571428571	147.0	1.0		
Q8N2I2	ENSG00000177873	60.430214285714285	0.4553571428571428	0.4946428571428571	0.2714285714285714	158.0	1.0		
Q8IZ26	ENSG00000196378	69.65619642857143	0.2767857142857143	0.3321428571428571	0.1732142857142857	95.0	1.0		
O00341	ENSG00000162383	77.37442857142857	0.15	0.2803571428571428	0.4357142857142857	76.0	1.0		
Q0VAK6	ENSG00000163380	67.80749999999999	0.3214285714285714	0.4357142857142857	0.2875	93.0	1.0		
Q5QP82	ENSG00000122741	69.5402862254025	0.3685152057245081	0.4221824686940966	0.4186046511627907	53.0	1.0		
Q9ULP9	ENSG00000162065	84.11627906976744	0.073345259391771	0.146690518783542	0.5205724508050089	24.0	1.0	7.200162973999702	1.0
Q9NXB0	ENSG00000011143	73.575885509839	0.1288014311270125	0.3184257602862254	0.1323792486583184	34.0	1.0		
Q969Y0	ENSG00000144815	90.08756143667296	0.0737240075614366	0.0982986767485822	0.8128544423440454	28.0	1.0		
Q10472	ENSG00000141429	91.59130590339892	0.0500894454382826	0.0679785330948121	0.8264758497316637	25.0	1.0	5.314533397648022	4.0
Q03111	ENSG00000130382	64.6591771019678	0.4633273703041144	0.6189624329159212	0.332737030411449	48.0	1.0	5.929696329583724	3.0
O75914	ENSG00000077264	72.43434704830054	0.334525939177102	0.3935599284436494	0.4257602862254025	66.0	1.0		
Q6P1R3	ENSG00000120458	64.91352415026834	0.3810375670840787	0.4633273703041144	0.3076923076923077	102.0	1.0		
P32189	ENSG00000198814	91.64837209302326	0.0232558139534883	0.0626118067978533	0.8211091234347049	7.0	1.0	5.85277292902581	3.0
O75387	ENSG00000149150	79.375313059034	0.184257602862254	0.2236135957066189	0.5241502683363148	59.0	1.0	6.300389170681547	2.0
O00748	ENSG00000172831	92.96425891181988	0.0131332082551594	0.0412757973733583	0.8255159474671669	7.0	1.0	6.57846326976251	2.0
P02748	ENSG00000113600	80.59016728624536	0.1226765799256505	0.191449814126394	0.3996282527881041	24.0	1.0	4.850324379478768	2.0
Q96DL1	ENSG00000204361	89.74874776386405	0.0590339892665474	0.0930232558139534	0.7889087656529516	32.0	1.0		
Q9UHX1	ENSG00000179950	67.92431127012523	0.3381037567084078	0.4311270125223613	0.2254025044722719	71.0	1.0	5.870500351202956	8.0
Q6PGQ7	ENSG00000136122	50.89568872987478	0.6493738819320215	0.8604651162790697	0.0196779964221824	69.0	1.0		
Q92558	ENSG00000112290	66.15908765652952	0.3577817531305903	0.5778175313059034	0.2737030411449016	37.0	1.0		
Q9NVH1	ENSG00000007923	84.85232974910396	0.032258064516129	0.1003584229390681	0.4050179211469534	5.0	1.0	7.3005630571738065	5.0
Q0D2I5	ENSG00000010295	66.03211091234347	0.3792486583184257	0.556350626118068	0.3076923076923077	66.0	1.0		
Q13112	ENSG00000159259	74.74706618962433	0.2844364937388193	0.3667262969588551	0.5116279069767442	68.0	1.0		
Q13131	ENSG00000132356	79.55379248658318	0.1645796064400715	0.2361359570661896	0.5044722719141324	54.0	1.0	6.577579887670554	8.0
Q6P1M9	ENSG00000125962	54.11620071684588	0.5645161290322581	0.7132616487455197	0.1415770609318996	174.0	1.0		
Q13117	ENSG00000205944	73.04836917562724	0.2275985663082437	0.2903225806451613	0.3172043010752688	57.0	1.0		
O95870	ENSG00000204427	89.61114695340501	0.060931899641577	0.0967741935483871	0.7813620071684588	22.0	1.0	6.973720322980639	6.0
P31512	ENSG00000076258	91.5100716845878	0.0089605734767025	0.089605734767025	0.8118279569892473	2.0	1.0	6.914911283510244	2.0
Q00597	ENSG00000158169	82.08707885304659	0.03584229390681	0.1505376344086021	0.3028673835125448	6.0	1.0		
Q9NPH2	ENSG00000105655	91.79793906810036	0.07168458781362	0.0949820788530465	0.8745519713261649	34.0	1.0	7.748280079675701	1.0
Q49MI3	ENSG00000188452	79.70241935483871	0.1899641577060931	0.2580645161290322	0.5734767025089605	21.0	1.0		
Q8N4S9	ENSG00000152939	66.48345878136202	0.3799283154121863	0.489247311827957	0.2759856630824372	51.0	1.0	3.56718034703674	1.0
Q8N428	ENSG00000100626	89.13200716845878	0.0448028673835125	0.0878136200716845	0.7060931899641577	25.0	1.0		
Q13555	ENSG00000148660	78.38908602150538	0.2132616487455197	0.2580645161290322	0.543010752688172	111.0	1.0	7.604653296940832	4.0
Q9H0G5	ENSG00000126653	62.77041218637993	0.3745519713261648	0.6039426523297491	0.086021505376344	44.0	1.0	5.255614029357302	2.0
O00592	ENSG00000128567	52.43516791044776	0.6194029850746269	0.7761194029850746	0.0522388059701492	208.0	1.0		
P00367	ENSG00000148672	96.5302376237624	0.0059405940594059	0.0138613861386138	0.9524752475247524	3.0	1.0	9.05856002724423	8.0
P49448	ENSG00000182890	95.97845544554454	0.0079207920792079	0.0178217821782178	0.9504950495049505	4.0	1.0		
Q9NUQ6	ENSG00000196141	63.12858168761221	0.4991023339317774	0.6427289048473968	0.3303411131059246	46.0	1.0	4.531849285751203	2.0
P06744	ENSG00000105220	97.94987432675045	0.0017953321364452	0.0017953321364452	0.985637342908438	1.0	1.0	7.811178788395338	8.0
Q8WXF7	ENSG00000198513	86.58709677419354	0.0931899641577061	0.1362007168458781	0.6469534050179212	29.0	1.0		
P17181	ENSG00000142166	79.85277358490566	0.1698113207547169	0.2396226415094339	0.4830188679245283	52.0	1.0		
O95741	ENSG00000100884	86.40531418312386	0.0556552962298025	0.0915619389587073	0.5834829443447038	18.0	1.0		
Q13123	ENSG00000113141	68.11929982046678	0.2010771992818671	0.4937163375224416	0.104129263913824	31.0	1.0	5.023543685040635	8.0
Q5JS13	ENSG00000136828	74.25773788150809	0.3249551166965889	0.3500897666068223	0.5421903052064632	54.0	1.0		
Q96A23	ENSG00000196353	87.13346499102333	0.0574506283662477	0.1005385996409335	0.651705565529623	20.0	1.0		
O75879	ENSG00000059691	88.5761669829222	0.0588235294117647	0.079696394686907	0.7020872865275142	30.0	1.0		
Q5JTD0	ENSG00000137221	61.95174460431655	0.4262589928057554	0.6654676258992805	0.2464028776978417	43.0	1.0	5.297668322359718	4.0
O00463	ENSG00000082512	86.91362657091562	0.0502692998204667	0.104129263913824	0.6570915619389587	23.0	1.0		
Q9ULM6	ENSG00000113300	89.3731777378815	0.0394973070017953	0.1131059245960502	0.748653500897666	11.0	1.0		
P35680	ENSG00000275410	60.72219030520647	0.5727109515260324	0.6373429084380611	0.2621184919210054	68.0	1.0		
P26599	ENSG00000011304	70.52723518850988	0.2746858168761221	0.348294434470377	0.1777378815080789	54.0	1.0	6.793200111117106	8.0
Q9Y4X5	ENSG00000166233	79.97583482944344	0.1903052064631956	0.2280071813285457	0.5763016157989228	96.0	1.0	7.079751431095089	3.0
Q9Y5J1	ENSG00000011260	78.10681654676259	0.158273381294964	0.2733812949640288	0.4622302158273381	32.0	1.0	5.083128250986449	5.0
Q8IUC8	ENSG00000144278	93.01827338129496	0.0233812949640287	0.0377697841726618	0.8561151079136691	12.0	1.0		
P17987	ENSG00000120438	88.98118705035971	0.0125899280575539	0.0503597122302158	0.6348920863309353	4.0	1.0	7.249331559387693	8.0
O75487	ENSG00000076716	85.35516634050882	0.1428571428571428	0.172211350293542	0.7534246575342466	43.0	1.0		
P15391	ENSG00000177455	62.52715083798883	0.4543761638733706	0.553072625698324	0.2402234636871508	161.0	1.0	6.334550399179476	2.0
P07686	ENSG00000049860	97.38542528735633	0.0045977011494252	0.0091954022988505	0.9632183908045976	2.0	1.0	5.70798025459367	6.0
Q9H4I0	ENSG00000244588	61.38879496402879	0.4388489208633093	0.5701438848920863	0.2032374100719424	106.0	1.0		
O75751	ENSG00000146477	83.47987410071941	0.0593525179856115	0.118705035971223	0.3794964028776978	18.0	1.0	6.552738253009189	2.0
O15530	ENSG00000140992	78.74827338129495	0.2176258992805755	0.2625899280575539	0.5503597122302158	56.0	1.0	5.748783227211574	2.0
Q9BW71	ENSG00000149929	59.49080935251799	0.5	0.7212230215827338	0.2014388489208633	30.0	1.0	5.925880770993272	3.0
Q32NB8	ENSG00000087157	87.73344696969696	0.0909090909090909	0.1458333333333333	0.7575757575757576	39.0	1.0	15.037487712681319	1.0
Q01638	ENSG00000115602	82.9007063197026	0.0390334572490706	0.1617100371747211	0.3977695167286245	13.0	1.0		
Q12912	ENSG00000118308	58.16780180180181	0.5747747747747748	0.6810810810810811	0.2396396396396396	108.0	1.0		
Q9NWM0	ENSG00000088826	87.29913513513515	0.1099099099099099	0.1477477477477477	0.7747747747747747	38.0	1.0		
Q96K49	ENSG00000153214	76.58198830409356	0.1228070175438596	0.2943469785575048	0.276803118908382	26.0	1.0	5.610449080337304	4.0
O15244	ENSG00000112499	83.03135135135135	0.054054054054054	0.1225225225225225	0.3333333333333333	18.0	1.0		
Q96LI5	ENSG00000138767	89.99872072072073	0.0558558558558558	0.1009009009009009	0.772972972972973	14.0	1.0	5.217657256532327	3.0
Q9Y5Y0	ENSG00000162769	77.59376576576577	0.2288288288288288	0.2864864864864865	0.5297297297297298	92.0	1.0		
Q8NBN3	ENSG00000103978	73.16573033707866	0.1872659176029962	0.3146067415730337	0.2228464419475655	37.0	1.0	5.772783023178849	2.0
Q9Y625	ENSG00000183098	85.34847826086956	0.1403162055335968	0.1620553359683794	0.7450592885375494	43.0	1.0	4.5808992042257435	2.0
Q7Z6M2	ENSG00000165355	81.65956756756756	0.1657657657657657	0.2324324324324324	0.6198198198198198	64.0	1.0		
Q96S52	ENSG00000087111	85.54509025270757	0.0162454873646209	0.0938628158844765	0.427797833935018	5.0	1.0	7.5786595034591935	1.0
A8MQ27	ENSG00000214357	70.62464864864864	0.3063063063063063	0.3819819819819819	0.3027027027027027	74.0	1.0		
P14222	ENSG00000180644	92.04720973782771	0.0018726591760299	0.0318352059925093	0.8014981273408239	1.0	1.0	7.391131864860053	5.0
P34913	ENSG00000120915	93.32122522522522	0.009009009009009	0.027027027027027	0.8	5.0	1.0	8.754820709180244	1.0
Q6P9H4	ENSG00000153721	64.46607207207207	0.4342342342342342	0.5153153153153153	0.2828828828828829	89.0	1.0		
Q86Y25	ENSG00000177932	66.08404332129963	0.2870036101083033	0.3610108303249097	0.095667870036101	142.0	1.0		
Q9BUY5	ENSG00000130818	66.04859205776172	0.3014440433212996	0.4241877256317689	0.1155234657039711	54.0	1.0		
O95201	ENSG00000122386	62.45963898916968	0.4494584837545126	0.5505415162454874	0.1967509025270758	108.0	1.0		
Q96KC8	ENSG00000136770	72.25848126232742	0.2642998027613412	0.3747534516765286	0.3175542406311637	84.0	1.0	5.146431209055532	6.0
Q92521	ENSG00000069943	88.09366425992779	0.111913357400722	0.1245487364620938	0.7978339350180506	54.0	1.0		
O15245	ENSG00000175003	84.22996389891696	0.0505415162454873	0.1046931407942238	0.3935018050541516	8.0	1.0	6.418114032388054	2.0
C9J2P7	ENSG00000223569	66.54775768535262	0.4159132007233273	0.4593128390596745	0.430379746835443	108.0	1.0		
Q8TBZ8	ENSG00000249709	77.93034358047016	0.162748643761302	0.2278481012658227	0.4014466546112116	56.0	1.0		
Q96PX6	ENSG00000055813	58.49808318264015	0.566003616636528	0.6781193490054249	0.2242314647377938	176.0	1.0		
Q2L4Q9	ENSG00000151006	87.58815094339623	0.0396226415094339	0.1018867924528302	0.6132075471698113	15.0	1.0		
Q86VQ3	ENSG00000168454	52.15580470162749	0.7522603978300181	0.7992766726943942	0.189873417721519	339.0	1.0		
Q6ZWJ1	ENSG00000166263	69.32974683544305	0.321880650994575	0.4104882459312839	0.3092224231464738	97.0	1.0		
O75467	ENSG00000083812	63.98714285714286	0.4267631103074141	0.4502712477396021	0.379746835443038	190.0	1.0		
Q5SSJ5	ENSG00000127483	65.31432971014493	0.4438405797101449	0.5416666666666666	0.2771739130434782	61.0	1.0	8.321132138873944	8.0
Q6P4A8	ENSG00000121316	95.29860194174758	0.0194174757281553	0.0388349514563106	0.933980582524272	8.0	1.0	9.825214808101569	1.0
O95838	ENSG00000065325	73.45710669077758	0.2622061482820976	0.3309222423146474	0.4014466546112116	75.0	1.0		
Q9UHF4	ENSG00000016402	63.30753816793894	0.4484732824427481	0.5400763358778626	0.3778625954198473	114.0	1.0		
Q8IUX8	ENSG00000198759	67.09721804511278	0.2575187969924812	0.3778195488721804	0.0526315789473684	108.0	1.0		
Q9BZE9	ENSG00000169696	71.27192028985507	0.3351449275362319	0.394927536231884	0.3496376811594203	66.0	1.0	6.731875634197253	4.0
O00219	ENSG00000103044	90.94262206148282	0.0253164556962025	0.0705244122965642	0.783001808318264	7.0	1.0		
Q96S37	ENSG00000197891	86.5622061482821	0.0253164556962025	0.0831826401446654	0.538878842676311	14.0	1.0		
Q96JT2	ENSG00000158715	76.65464737793852	0.18625678119349	0.2567811934900542	0.4321880650994575	71.0	1.0		
Q8WTQ7	ENSG00000114124	90.4940181818182	0.0254545454545454	0.06	0.7490909090909091	13.0	1.0		
P25705	ENSG00000152234	92.67776470588235	0.0117647058823529	0.0313725490196078	0.8607843137254902	6.0	1.0		
Q8TDD5	ENSG00000055732	84.22699819168173	0.0849909584086799	0.1500904159132007	0.566003616636528	26.0	1.0		
Q49A26	ENSG00000140632	77.88365280289331	0.2839059674502712	0.3110307414104882	0.596745027124774	154.0	1.0	6.472901999417575	8.0
Q14410	ENSG00000196475	91.97164556962024	0.0271247739602169	0.0560578661844484	0.8047016274864376	9.0	1.0	5.670443812122809	1.0
Q9NUV7	ENSG00000172296	87.08572463768114	0.1177536231884057	0.125	0.7608695652173914	48.0	1.0	4.918767849325147	1.0
Q9Y6N9	ENSG00000006611	79.38126811594202	0.1286231884057971	0.1684782608695652	0.3659420289855072	52.0	1.0		
Q494X3	ENSG00000176222	73.60983695652173	0.1721014492753623	0.2934782608695652	0.2536231884057971	84.0	1.0		
Q9BVS4	ENSG00000058729	67.35817028985507	0.3442028985507246	0.4329710144927536	0.3115942028985507	137.0	1.0		
Q13485	ENSG00000141646	73.37717391304348	0.3278985507246377	0.375	0.5	76.0	1.0		
P54646	ENSG00000162409	76.66960144927535	0.2028985507246377	0.2952898550724637	0.4039855072463768	59.0	1.0		
Q0VFZ6	ENSG00000154479	80.98184782608695	0.0887681159420289	0.1793478260869565	0.3786231884057971	36.0	1.0		
Q9H0X4	ENSG00000167930	80.86335144927534	0.0905797101449275	0.1865942028985507	0.3931159420289855	31.0	1.0		
Q8WTV0	ENSG00000073060	83.37215579710144	0.1322463768115942	0.1630434782608695	0.6376811594202898	70.0	1.0	4.997540815264045	2.0
Q9UQB8	ENSG00000175866	71.67702898550725	0.3858695652173913	0.4438405797101449	0.5	48.0	1.0	4.783456654360239	3.0
P15586	ENSG00000135677	92.1053488372093	0.0503875968992248	0.0717054263565891	0.8604651162790697	18.0	1.0	5.474257561165879	8.0
Q8N4F4	ENSG00000197658	87.70853260869565	0.0416666666666666	0.0778985507246376	0.6068840579710145	18.0	1.0		
O60291	ENSG00000102858	65.6119056261343	0.3920145190562613	0.4646098003629764	0.3103448275862069	77.0	1.0		
P35520	ENSG00000160200	90.04707803992741	0.0689655172413793	0.087114337568058	0.7568058076225045	36.0	1.0	8.722037319143858	2.0
Q96S66	ENSG00000121940	60.430431519699816	0.3846153846153846	0.5609756097560976	0.0206378986866791	185.0	1.0	5.659624916964456	4.0
Q9BZR9	ENSG00000171206	71.02582577132488	0.3212341197822141	0.3811252268602541	0.4882032667876588	98.0	1.0		
Q9H015	ENSG00000197208	85.1630671506352	0.0544464609800363	0.1107078039927404	0.5263157894736842	23.0	1.0		
P56180	ENSG00000274391	81.28756805807622	0.1252268602540834	0.2159709618874773	0.4936479128856624	53.0	1.0		
Q96NY9	ENSG00000172732	77.93003629764065	0.1869328493647913	0.248638838475499	0.4283121597096189	38.0	1.0		
Q04206	ENSG00000173039	72.19050816696915	0.3430127041742287	0.4500907441016334	0.4682395644283121	44.0	1.0	5.875448342662314	6.0
P14784	ENSG00000100385	65.19097142857142	0.3923809523809524	0.5580952380952381	0.3447619047619047	105.0	1.0	3.30363464507901	1.0
P19525	ENSG00000055332	76.3987090909091	0.209090909090909	0.2854545454545454	0.4490909090909091	69.0	1.0	5.838775325951903	7.0
Q9Y226	ENSG00000172940	84.74161524500907	0.0617059891107078	0.1179673321234119	0.5081669691470054	34.0	1.0		
O15389	ENSG00000268500	78.81893457943924	0.1700934579439252	0.2523364485981308	0.4542056074766355	49.0	1.0		
