uniprot	pep_n_7_30	pep_n_unique	pep_frac_unique	pep_n_unique_mz	pep_n_clean	pep_clean_per_kda	pep_frac_met	pep_frac_cys	pep_frac_sequon	pep_frac_slow_cleave	pep_frac_ptm_site	pep_frac_disulfide	pep_gravy_mean	pep_frac_hydrophilic	pep_frac_hydrophobic	pep_max_shared_genes	pep_frac_shared	pep_max_gap	pep_coverage_7_30	pep_coverage_clean
Q9C091	83	78	0.9397590361445783	78	39	0.18205697544959315	0.25301204819277107	0.25301204819277107	0.07228915662650602	0.4819277108433735	0.0	0.0	-0.14217338754263206	0.024096385542168676	0.04819277108433735	1	0.060240963855421686	73	0.5865834633385335	0.23712948517940718
Q9C093	88	88	1.0	88	62	0.2956884688264182	0.25	0.056818181818181816	0.03409090909090909	0.6363636363636364	0.0	0.0	-0.6125093862934393	0.125	0.022727272727272728	0	0.0	56	0.6311745334796927	0.4099890230515917
Q9C098	34	31	0.9117647058823529	31	18	0.24400794046318217	0.2647058823529412	0.17647058823529413	0.029411764705882353	0.7352941176470589	0.0	0.0	-0.5937409001199122	0.17647058823529413	0.029411764705882353	2	0.08823529411764706	32	0.625	0.2932098765432099
Q9C0A0	54	51	0.9444444444444444	51	27	0.18597284628097618	0.14814814814814814	0.25925925925925924	0.16666666666666666	0.4074074074074074	0.16666666666666666	0.18518518518518517	-0.27846033993213914	0.018518518518518517	0.07407407407407407	3	0.05555555555555555	46	0.6108562691131498	0.2759938837920489
Q9C0A1	98	93	0.9489795918367347	93	52	0.18977867028589518	0.22448979591836735	0.2653061224489796	0.05102040816326531	0.4897959183673469	0.0	0.0	-0.3669938261933455	0.08163265306122448	0.030612244897959183	2	0.05102040816326531	86	0.5797045101088647	0.3094867807153966
Q9C0A6	65	63	0.9692307692307692	62	34	0.21598571844001935	0.2	0.24615384615384617	0.12307692307692308	0.5692307692307692	0.0	0.0	-0.7010493853266873	0.09230769230769231	0.015384615384615385	1	0.03076923076923077	62	0.6477115117891817	0.3120665742024965
Q9C0B0	32	30	0.9375	30	14	0.15903899592885204	0.0625	0.4375	0.09375	0.53125	0.0	0.0	-0.8992808281068263	0.1875	0.0	1	0.0625	115	0.48148148148148145	0.19506172839506172
Q9C0B1	29	29	1.0	29	15	0.2575334182282983	0.27586206896551724	0.27586206896551724	0.034482758620689655	0.5862068965517241	0.0	0.0	-0.4537100871087206	0.10344827586206896	0.0	0	0.0	41	0.7623762376237624	0.3227722772277228
Q9C0B2	67	67	1.0	66	40	0.22411846582851563	0.1791044776119403	0.1791044776119403	0.07462686567164178	0.6268656716417911	0.0	0.0	-0.4329378778657419	0.14925373134328357	0.04477611940298507	0	0.0	49	0.5486111111111112	0.3125
Q9C0B5	30	28	0.9333333333333333	28	19	0.24517370686815593	0.16666666666666666	0.1	0.06666666666666667	0.4666666666666667	0.0	0.0	-0.7764792526024983	0.06666666666666667	0.0	1	0.06666666666666667	62	0.5538461538461539	0.36083916083916084
Q9C0C2	82	82	1.0	81	60	0.3302418673560549	0.15853658536585366	0.14634146341463414	0.024390243902439025	0.7926829268292683	0.0	0.0	-0.8022374722636395	0.13414634146341464	0.0	0	0.0	53	0.6871023713128976	0.4869866975130133
Q9C0C4	41	41	1.0	40	20	0.21606698540426097	0.21951219512195122	0.34146341463414637	0.12195121951219512	0.4878048780487805	0.12195121951219512	0.1951219512195122	-0.30040149540573724	0.04878048780487805	0.0	0	0.0	57	0.7154861944777912	0.31812725090036015
Q9C0C6	15	15	1.0	14	12	0.2812562785344437	0.13333333333333333	0.0	0.0	0.4666666666666667	0.0	0.0	-0.39508604467428	0.0	0.0	0	0.0	48	0.42857142857142855	0.3508771929824561
Q9C0C7	58	58	1.0	57	32	0.22468828393732054	0.25862068965517243	0.1206896551724138	0.08620689655172414	0.5517241379310345	0.0	0.0	-0.38425025717138983	0.034482758620689655	0.0	0	0.0	50	0.6140215716486903	0.3120184899845917
Q9C0C9	53	53	1.0	53	27	0.1912113318793785	0.2641509433962264	0.33962264150943394	0.03773584905660377	0.5660377358490566	0.0	0.0	-0.3280522731248835	0.09433962264150944	0.05660377358490566	0	0.0	58	0.5835913312693498	0.26625386996904027
Q9C0D0	27	25	0.9259259259259259	25	13	0.1961772429619101	0.3333333333333333	0.2222222222222222	0.0	0.5185185185185185	0.0	0.0	-0.7510211576757471	0.2222222222222222	0.037037037037037035	1	0.07407407407407407	46	0.5775862068965517	0.23103448275862068
Q9C0D2	107	106	0.9906542056074766	106	72	0.24407136134686866	0.14018691588785046	0.12149532710280374	0.07476635514018691	0.6355140186915887	0.0	0.0	-0.7694947380048225	0.14953271028037382	0.009345794392523364	1	0.009345794392523364	67	0.5547866205305652	0.33256439830834295
Q9C0D3	37	37	1.0	37	16	0.19077774678062176	0.3783783783783784	0.2702702702702703	0.10810810810810811	0.4594594594594595	0.0	0.0	-0.017337921308509533	0.02702702702702703	0.10810810810810811	0	0.0	35	0.6975806451612904	0.28091397849462363
Q9C0D5	92	91	0.9891304347826086	91	48	0.23751456779334462	0.20652173913043478	0.2717391304347826	0.06521739130434782	0.42391304347826086	0.0	0.0	-0.2592490076099748	0.043478260869565216	0.043478260869565216	1	0.010869565217391304	53	0.662547017732402	0.3202579258463192
Q9C0D6	49	49	1.0	48	33	0.2646681766969541	0.14285714285714285	0.14285714285714285	0.08163265306122448	0.6326530612244898	0.0	0.0	-0.5919283519533223	0.10204081632653061	0.02040816326530612	0	0.0	51	0.5389326334208224	0.342082239720035
Q9C0D9	7	7	1.0	7	3	0.06637146015668156	0.5714285714285714	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.0	0.0	0.3792353050676031	0.14285714285714285	0.2857142857142857	0	0.0	48	0.3879093198992443	0.1712846347607053
Q9C0E2	58	57	0.9827586206896551	57	28	0.2152914607585082	0.3103448275862069	0.20689655172413793	0.05172413793103448	0.5344827586206896	0.0	0.0	-0.07111614674228106	0.034482758620689655	0.10344827586206896	1	0.017241379310344827	71	0.6993918331885317	0.2832319721980886
Q9C0E4	57	56	0.9824561403508771	55	39	0.34665493055460433	0.15789473684210525	0.17543859649122806	0.017543859649122806	0.631578947368421	0.0	0.0	-0.2866843925084568	0.10526315789473684	0.05263157894736842	1	0.017543859649122806	65	0.7229146692233941	0.4697986577181208
Q9C0E8	20	20	1.0	20	12	0.2515184584235686	0.2	0.2	0.05	0.85	0.0	0.0	-0.3147866148557325	0.15	0.15	0	0.0	44	0.6542056074766355	0.29205607476635514
Q9C0F0	94	91	0.9680851063829787	90	48	0.1985378884560946	0.26595744680851063	0.23404255319148937	0.07446808510638298	0.5319148936170213	0.0	0.0	-0.44901999368610807	0.09574468085106383	0.031914893617021274	1	0.031914893617021274	98	0.5613879003558719	0.2571174377224199
Q9C0F1	18	18	1.0	18	7	0.15868916323441146	0.3888888888888889	0.3888888888888889	0.0	0.5	0.0	0.0	-0.21989386333830785	0.05555555555555555	0.05555555555555555	0	0.0	36	0.6205128205128205	0.20256410256410257
Q9C0F3	26	21	0.8076923076923077	21	11	0.2027931260798636	0.07692307692307693	0.34615384615384615	0.07692307692307693	0.23076923076923078	0.0	0.0	-1.1064580452161423	0.3076923076923077	0.0	16	0.19230769230769232	35	0.725531914893617	0.2723404255319149
Q9C0G0	106	104	0.9811320754716981	103	51	0.20630180535839546	0.22641509433962265	0.330188679245283	0.018867924528301886	0.6132075471698113	0.0	0.0	-0.5832042444047737	0.10377358490566038	0.018867924528301886	37	0.018867924528301886	116	0.6178825622775801	0.2695729537366548
Q9C0G6	225	221	0.9822222222222222	219	125	0.2627821033255294	0.27555555555555555	0.18666666666666668	0.057777777777777775	0.5555555555555556	0.0	0.0	-0.18177961393551442	0.04888888888888889	0.05333333333333334	12	0.017777777777777778	69	0.7222222222222222	0.3641173641173641
Q9C0H2	17	17	1.0	17	9	0.1565002652745051	0.23529411764705882	0.23529411764705882	0.11764705882352941	0.35294117647058826	0.0	0.0	-0.3355929406193474	0.058823529411764705	0.058823529411764705	0	0.0	54	0.48565965583174	0.21606118546845124
Q9C0H9	71	71	1.0	70	54	0.42510582214927717	0.19718309859154928	0.028169014084507043	0.014084507042253521	0.5492957746478874	0.0	0.0	-0.5432660361450041	0.11267605633802817	0.014084507042253521	0	0.0	34	0.7768385460693153	0.5731191885038038
Q9C0I1	38	38	1.0	38	24	0.27876902201407805	0.07894736842105263	0.23684210526315788	0.13157894736842105	0.5	0.0	0.0	-0.3182778204631716	0.02631578947368421	0.02631578947368421	0	0.0	54	0.6867469879518072	0.41767068273092367
Q9C0I4	71	70	0.9859154929577465	69	12	0.06700916780124079	0.23943661971830985	0.7746478873239436	0.07042253521126761	0.5492957746478874	0.08450704225352113	0.29577464788732394	-0.4369111020470583	0.04225352112676056	0.014084507042253521	1	0.014084507042253521	48	0.6749688667496887	0.06973848069738481
Q9C0J1	19	19	1.0	19	5	0.11825097307045383	0.42105263157894735	0.42105263157894735	0.15789473684210525	0.42105263157894735	0.05263157894736842	0.0	0.12324318204303104	0.05263157894736842	0.15789473684210525	0	0.0	32	0.7222222222222222	0.17724867724867724
Q9C0J8	50	50	1.0	49	29	0.19890358020224283	0.34	0.06	0.0	0.56	0.0	0.0	-1.0587804486446948	0.3	0.02	0	0.0	112	0.4940119760479042	0.26272455089820357
Q9C0J9	19	15	0.7894736842105263	15	8	0.15852252355097393	0.10526315789473684	0.3157894736842105	0.05263157894736842	0.8421052631578947	0.0	0.0	-0.4184053239004763	0.10526315789473684	0.05263157894736842	1	0.21052631578947367	84	0.5663900414937759	0.21161825726141079
Q9C0K0	40	33	0.825	32	20	0.20951442296857703	0.15	0.225	0.075	0.5	0.0	0.0	-0.6432901826080821	0.15	0.0	17	0.175	62	0.6319910514541387	0.32997762863534674
Q9C0K1	5	5	1.0	5	3	0.0604858446976811	0.0	0.4	0.0	0.8	0.0	0.0	-0.26059776334776324	0.2	0.2	0	0.0	67	0.1608695652173913	0.09347826086956522
Q9C0K7	21	21	1.0	21	12	0.25533718644939685	0.19047619047619047	0.2857142857142857	0.09523809523809523	0.3333333333333333	0.0	0.0	-0.21471796633701398	0.0	0.09523809523809523	0	0.0	39	0.7583732057416268	0.44019138755980863
Q9GZL7	21	21	1.0	21	14	0.29363841628899856	0.23809523809523808	0.19047619047619047	0.047619047619047616	0.5714285714285714	0.0	0.0	-0.2636175627245951	0.047619047619047616	0.0	0	0.0	34	0.7186761229314421	0.4373522458628842
Q9GZM5	14	14	1.0	14	5	0.1308127096770172	0.5714285714285714	0.07142857142857142	0.07142857142857142	0.2857142857142857	0.0	0.0	0.2996911649064313	0.0	0.21428571428571427	0	0.0	80	0.5542857142857143	0.18571428571428572
Q9GZM7	20	20	1.0	20	6	0.11460671464135706	0.3	0.55	0.05	0.45	0.0	0.1	-0.4991628952802888	0.05	0.0	0	0.0	35	0.6916488222698073	0.14775160599571735
Q9GZM8	22	17	0.7727272727272727	17	13	0.3389700926704706	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.7272727272727273	0.0	0.0	-0.7002441119486575	0.22727272727272727	0.045454545454545456	1	0.22727272727272727	31	0.7072463768115942	0.391304347826087
Q9GZN0	6	6	1.0	6	2	0.04972598529121685	0.3333333333333333	0.5	0.16666666666666666	0.6666666666666666	0.16666666666666666	0.0	0.6030043041249938	0.0	0.5	0	0.0	59	0.390625	0.10677083333333333
Q9GZN1	17	17	1.0	17	8	0.17474589061739668	0.23529411764705882	0.29411764705882354	0.058823529411764705	0.7058823529411765	0.0	0.0	-0.3118393598752367	0.058823529411764705	0.0	0	0.0	43	0.5883838383838383	0.20707070707070707
Q9GZN2	12	9	0.75	9	6	0.23199642948307989	0.25	0.08333333333333333	0.08333333333333333	0.6666666666666666	0.0	0.0	-0.4574904192023758	0.08333333333333333	0.0	1	0.25	41	0.7172995780590717	0.4050632911392405
Q9GZN4	14	14	1.0	14	8	0.23731760942668353	0.07142857142857142	0.42857142857142855	0.07142857142857142	0.5714285714285714	0.0	0.2857142857142857	-0.10403328814043102	0.0	0.0	0	0.0	41	0.6056782334384858	0.334384858044164
Q9GZN7	19	19	1.0	19	13	0.40330424183364805	0.15789473684210525	0.15789473684210525	0.05263157894736842	0.3684210526315789	0.0	0.0	-0.1017404620334816	0.05263157894736842	0.0	0	0.0	26	0.8885017421602788	0.49825783972125437
Q9GZP0	19	19	1.0	19	12	0.2802349259621116	0.10526315789473684	0.21052631578947367	0.05263157894736842	0.3684210526315789	0.05263157894736842	0.15789473684210525	-0.6266912963197793	0.10526315789473684	0.05263157894736842	0	0.0	48	0.5864864864864865	0.33513513513513515
Q9GZP9	5	4	0.8	4	2	0.0725971543897164	0.6	0.0	0.0	0.0	0.0	0.0	-0.19420995670995675	0.0	0.2	1	0.2	57	0.33472803347280333	0.17154811715481172
Q9GZQ3	11	11	1.0	11	6	0.24335947148675446	0.36363636363636365	0.09090909090909091	0.0	0.45454545454545453	0.0	0.0	0.11732440910248391	0.0	0.09090909090909091	0	0.0	46	0.5758928571428571	0.24107142857142858
Q9GZQ4	12	12	1.0	12	5	0.10489960308031318	0.08333333333333333	0.4166666666666667	0.25	0.5	0.16666666666666666	0.0	-0.1662048996695737	0.08333333333333333	0.25	0	0.0	54	0.42650602409638555	0.13253012048192772
Q9GZQ6	13	13	1.0	13	4	0.08370348303086361	0.3076923076923077	0.46153846153846156	0.0	0.6923076923076923	0.0	0.07692307692307693	0.0032255380784791655	0.0	0.23076923076923078	0	0.0	70	0.4790697674418605	0.12790697674418605
Q9GZQ8	3	0	0.0	0	0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.4761904761904762	0.0	0.3333333333333333	2	1.0	33	0.224	0.0
Q9GZR1	53	52	0.9811320754716981	51	25	0.19830636153834116	0.07547169811320754	0.2641509433962264	0.22641509433962265	0.5094339622641509	0.0	0.0	-0.5834751459440528	0.1509433962264151	0.05660377358490566	1	0.018867924528301886	45	0.6618705035971223	0.25719424460431656
Q9GZR2	25	25	1.0	25	17	0.36447242663957635	0.28	0.12	0.0	0.6	0.0	0.0	-0.5813198301698301	0.08	0.0	0	0.0	32	0.6327014218009479	0.4052132701421801
Q9GZR5	12	12	1.0	12	3	0.08151091751731317	0.75	0.25	0.08333333333333333	0.4166666666666667	0.0	0.0	0.4285338780294427	0.0	0.25	0	0.0	36	0.7420382165605095	0.10509554140127389
Q9GZR7	43	43	1.0	43	29	0.3012315455704273	0.20930232558139536	0.18604651162790697	0.023255813953488372	0.5116279069767442	0.0	0.0	-0.42704390083769134	0.11627906976744186	0.023255813953488372	0	0.0	32	0.6740395809080326	0.420256111757858
Q9GZS0	27	27	1.0	27	10	0.145396303859369	0.4444444444444444	0.37037037037037035	0.037037037037037035	0.7777777777777778	0.0	0.0	-0.2627362156895069	0.0	0.0	0	0.0	38	0.6809917355371901	0.2231404958677686
Q9GZS1	22	22	1.0	22	12	0.25407364405457217	0.22727272727272727	0.22727272727272727	0.09090909090909091	0.3181818181818182	0.0	0.0	-0.1625512429489702	0.0	0.09090909090909091	0	0.0	36	0.6109785202863962	0.3627684964200477
Q9GZS3	15	15	1.0	15	10	0.29797582869374745	0.13333333333333333	0.13333333333333333	0.06666666666666667	0.26666666666666666	0.0	0.0	-0.30076260318450987	0.06666666666666667	0.0	0	0.0	39	0.6950819672131148	0.4852459016393443
Q9GZS9	17	11	0.6470588235294118	11	7	0.15174131050859951	0.058823529411764705	0.17647058823529413	0.11764705882352941	0.47058823529411764	0.11764705882352941	0.0	-0.04488451950526255	0.0	0.0	2	0.35294117647058826	43	0.4768856447688564	0.15571776155717762
Q9GZT3	8	8	1.0	7	6	0.486167560172823	0.125	0.125	0.0	0.625	0.0	0.0	-0.2542622655122655	0.125	0.0	0	0.0	14	0.7522935779816514	0.6238532110091743
Q9GZT4	16	16	1.0	16	9	0.2462846946911906	0.125	0.375	0.0	0.5	0.0	0.0	0.05602179694696138	0.0	0.0	0	0.0	57	0.7147058823529412	0.37941176470588234
Q9GZT5	22	21	0.9545454545454546	21	9	0.19390654720968759	0.13636363636363635	0.5454545454545454	0.045454545454545456	0.4090909090909091	0.09090909090909091	0.45454545454545453	-0.19609624718715632	0.045454545454545456	0.045454545454545456	1	0.045454545454545456	37	0.6258992805755396	0.22541966426858512
Q9GZT8	19	18	0.9473684210526315	17	7	0.16689911182825584	0.3157894736842105	0.2631578947368421	0.15789473684210525	0.3684210526315789	0.0	0.0	-0.26942467207341353	0.10526315789473684	0.05263157894736842	1	0.05263157894736842	53	0.5941644562334217	0.20954907161803712
Q9GZT9	22	19	0.8636363636363636	19	11	0.2391728900399559	0.13636363636363635	0.36363636363636365	0.09090909090909091	0.5909090909090909	0.0	0.0	-0.31374105625899884	0.045454545454545456	0.0	1	0.13636363636363635	33	0.5586854460093896	0.2652582159624413
Q9GZU1	24	24	1.0	24	9	0.1385040264318616	0.25	0.375	0.08333333333333333	0.4166666666666667	0.0	0.0	0.30282234838055916	0.0	0.25	0	0.0	47	0.6896551724137931	0.25689655172413794
Q9GZU2	77	73	0.948051948051948	73	41	0.2268769263401948	0.22077922077922077	0.2727272727272727	0.05194805194805195	0.7012987012987013	0.0	0.0	-0.7735360523787085	0.16883116883116883	0.0	1	0.05194805194805195	78	0.6303526448362721	0.3047858942065491
Q9GZU5	24	24	1.0	23	12	0.23329045139116988	0.08333333333333333	0.25	0.16666666666666666	0.5	0.16666666666666666	0.0	0.15072395795925206	0.041666666666666664	0.08333333333333333	0	0.0	32	0.6428571428571429	0.25630252100840334
Q9GZU7	10	7	0.7	7	5	0.17132157501375903	0.2	0.3	0.0	0.6	0.0	0.0	-0.10812590187590192	0.0	0.2	1	0.3	45	0.46360153256704983	0.24521072796934865
Q9GZU8	14	13	0.9285714285714286	12	9	0.31147745437464347	0.07142857142857142	0.14285714285714285	0.0	0.5714285714285714	0.0	0.0	-0.8419968820861676	0.2857142857142857	0.14285714285714285	1	0.07142857142857142	51	0.531496062992126	0.3346456692913386
Q9GZV1	21	21	1.0	21	14	0.35145383468705393	0.23809523809523808	0.09523809523809523	0.047619047619047616	0.7142857142857143	0.0	0.0	-0.3115065643274753	0.09523809523809523	0.0	0	0.0	27	0.8055555555555556	0.5027777777777778
Q9GZV3	17	17	1.0	17	9	0.1424893321788541	0.4117647058823529	0.11764705882352941	0.0	0.4117647058823529	0.0	0.0	0.1166880771447335	0.11764705882352941	0.29411764705882354	0	0.0	98	0.44655172413793104	0.21379310344827587
Q9GZV4	7	3	0.42857142857142855	3	1	0.05958680922428145	0.42857142857142855	0.42857142857142855	0.0	0.5714285714285714	0.0	0.0	0.08283540469327833	0.0	0.14285714285714285	2	0.5714285714285714	27	0.6666666666666666	0.05228758169934641
Q9GZV5	13	13	1.0	13	8	0.181515477392047	0.23076923076923078	0.07692307692307693	0.07692307692307693	0.38461538461538464	0.0	0.0	-0.6333496140660372	0.15384615384615385	0.0	0	0.0	54	0.4825	0.23
Q9GZV7	17	17	1.0	17	8	0.21191478160024285	0.0	0.5294117647058824	0.0	0.23529411764705882	0.0	0.5294117647058824	-0.2027506255295302	0.11764705882352941	0.058823529411764705	0	0.0	29	0.6970588235294117	0.21470588235294116
Q9GZV8	27	27	1.0	27	11	0.17181879263379035	0.2222222222222222	0.37037037037037035	0.037037037037037035	0.5185185185185185	0.0	0.0	-0.5119482017873831	0.1111111111111111	0.0	0	0.0	56	0.6234676007005254	0.22066549912434325
Q9GZV9	12	12	1.0	12	5	0.17898157949257995	0.4166666666666667	0.3333333333333333	0.0	0.4166666666666667	0.0	0.16666666666666666	-0.5602709505979631	0.08333333333333333	0.0	0	0.0	30	0.7450199203187251	0.26294820717131473
Q9GZW8	4	4	1.0	4	2	0.07658683611050353	0.5	0.25	0.0	0.75	0.0	0.0	-0.5350001207379504	0.0	0.0	0	0.0	83	0.32083333333333336	0.12916666666666668
Q9GZX3	17	11	0.6470588235294118	11	4	0.09076234274759616	0.058823529411764705	0.23529411764705882	0.23529411764705882	0.35294117647058826	0.23529411764705882	0.0	0.13091819997825274	0.0	0.0	2	0.35294117647058826	43	0.6050632911392405	0.10126582278481013
Q9GZX5	28	22	0.7857142857142857	22	8	0.13339314445157677	0.21428571428571427	0.42857142857142855	0.10714285714285714	0.39285714285714285	0.0	0.0	-0.4924934999702248	0.10714285714285714	0.07142857142857142	8	0.21428571428571427	30	0.7537593984962406	0.18984962406015038
Q9GZX6	8	8	1.0	8	2	0.10000838410787376	0.375	0.125	0.25	0.625	0.125	0.0	-0.3131373038725981	0.0	0.125	0	0.0	35	0.5586592178770949	0.10614525139664804
Q9GZX7	14	14	1.0	14	6	0.2506461280062014	0.14285714285714285	0.35714285714285715	0.07142857142857142	0.5714285714285714	0.0	0.0	-0.2236652236652237	0.0	0.07142857142857142	0	0.0	15	0.7373737373737373	0.31313131313131315
Q9GZX9	8	8	1.0	8	1	0.040001126151704536	0.375	0.75	0.25	0.375	0.25	0.0	-0.16329376430205947	0.125	0.0	0	0.0	58	0.5650224215246636	0.06726457399103139
Q9GZY0	33	19	0.5757575757575758	19	6	0.08382073537359012	0.2727272727272727	0.45454545454545453	0.12121212121212122	0.6060606060606061	0.0	0.0	-0.3781799000220053	0.15151515151515152	0.030303030303030304	1	0.42424242424242425	44	0.6964856230031949	0.09904153354632587
Q9GZY6	11	11	1.0	11	4	0.15075151153919145	0.36363636363636365	0.36363636363636365	0.0	0.5454545454545454	0.18181818181818182	0.0	-0.4482333184057323	0.09090909090909091	0.09090909090909091	0	0.0	32	0.7448559670781894	0.26337448559670784
Q9GZY8	16	16	1.0	16	9	0.2341261489929198	0.375	0.0625	0.1875	0.4375	0.0	0.0	-0.5556259336728088	0.0625	0.0	0	0.0	32	0.7339181286549707	0.4064327485380117
Q9GZZ1	11	11	1.0	11	7	0.361084608364881	0.18181818181818182	0.2727272727272727	0.09090909090909091	0.6363636363636364	0.0	0.0	-0.12082917192600993	0.09090909090909091	0.09090909090909091	0	0.0	23	0.8047337278106509	0.4378698224852071
Q9GZZ6	12	12	1.0	12	9	0.1811859552355874	0.16666666666666666	0.08333333333333333	0.0	0.3333333333333333	0.0	0.08333333333333333	0.2741108428608428	0.0	0.16666666666666666	0	0.0	37	0.36444444444444446	0.25333333333333335
Q9GZZ7	11	11	1.0	11	3	0.09478900395234417	0.0	0.6363636363636364	0.09090909090909091	0.45454545454545453	0.09090909090909091	0.0	-0.2428829742824958	0.0	0.0	0	0.0	39	0.5652173913043478	0.16387959866220736
Q9GZZ8	5	5	1.0	5	3	0.21071342161867956	0.2	0.0	0.2	0.2	0.0	0.0	-0.25624242424242416	0.0	0.0	0	0.0	71	0.34782608695652173	0.18840579710144928
Q9GZZ9	14	14	1.0	13	3	0.0669130085477474	0.5714285714285714	0.14285714285714285	0.14285714285714285	0.6428571428571429	0.0	0.0	-0.20146312549883985	0.0	0.14285714285714285	0	0.0	54	0.5371287128712872	0.07178217821782178
Q9H000	21	20	0.9523809523809523	20	9	0.19185915056356334	0.23809523809523808	0.42857142857142855	0.09523809523809523	0.5238095238095238	0.0	0.0	-0.44630329909741673	0.14285714285714285	0.047619047619047616	1	0.047619047619047616	41	0.6322115384615384	0.21394230769230768
Q9H008	11	11	1.0	11	6	0.2058539184292326	0.18181818181818182	0.2727272727272727	0.09090909090909091	0.2727272727272727	0.0	0.0	-0.19789330140427322	0.09090909090909091	0.0	0	0.0	48	0.674074074074074	0.37037037037037035
Q9H013	26	26	1.0	26	11	0.10483363199681617	0.23076923076923078	0.4230769230769231	0.038461538461538464	0.5384615384615384	0.038461538461538464	0.15384615384615385	-0.517363756913352	0.07692307692307693	0.038461538461538464	0	0.0	89	0.3675392670157068	0.1549738219895288
Q9H015	16	14	0.875	14	5	0.0804964543840074	0.4375	0.1875	0.1875	0.4375	0.1875	0.0	0.2307805795325376	0.0625	0.25	1	0.125	57	0.4827586206896552	0.13611615245009073
Q9H019	13	13	1.0	13	6	0.18786830149774097	0.23076923076923078	0.23076923076923078	0.15384615384615385	0.38461538461538464	0.0	0.0	-0.43927671687287073	0.15384615384615385	0.0	0	0.0	75	0.5821917808219178	0.2465753424657534
Q9H040	28	28	1.0	27	13	0.23593735698574803	0.21428571428571427	0.21428571428571427	0.21428571428571427	0.39285714285714285	0.0	0.0	-0.6249552181272408	0.17857142857142858	0.0	0	0.0	45	0.7402862985685071	0.29243353783231085
Q9H061	11	11	1.0	11	6	0.2788948681244884	0.18181818181818182	0.18181818181818182	0.18181818181818182	0.45454545454545453	0.0	0.0	0.08587801087801088	0.0	0.09090909090909091	0	0.0	27	0.8615384615384616	0.358974358974359
Q9H063	9	9	1.0	9	1	0.034779548915540116	0.2222222222222222	0.4444444444444444	0.3333333333333333	0.3333333333333333	0.0	0.0	-0.36317661605705076	0.1111111111111111	0.1111111111111111	0	0.0	49	0.65625	0.05078125
Q9H069	27	27	1.0	27	17	0.2786166290215048	0.25925925925925924	0.25925925925925924	0.0	0.7037037037037037	0.0	0.0	-0.4346822147099214	0.14814814814814814	0.037037037037037035	0	0.0	41	0.6137667304015296	0.3479923518164436
Q9H074	17	17	1.0	17	10	0.1869469665256913	0.23529411764705882	0.23529411764705882	0.058823529411764705	0.6470588235294118	0.0	0.0	-0.525285964465531	0.11764705882352941	0.058823529411764705	0	0.0	93	0.42588726513569936	0.22129436325678498
Q9H078	35	35	1.0	34	19	0.2414844845315983	0.22857142857142856	0.17142857142857143	0.05714285714285714	0.6571428571428571	0.0	0.0	-0.3081604749744761	0.02857142857142857	0.08571428571428572	0	0.0	26	0.6817538896746818	0.3536067892503536
Q9H079	19	19	1.0	19	10	0.28781154301033157	0.15789473684210525	0.2631578947368421	0.10526315789473684	0.5789473684210527	0.0	0.0	-0.1810334379243048	0.0	0.05263157894736842	0	0.0	25	0.8256578947368421	0.3881578947368421
Q9H081	12	12	1.0	12	8	0.3316154819153433	0.25	0.16666666666666666	0.0	0.6666666666666666	0.0	0.0	-0.45482557197231116	0.25	0.0	0	0.0	23	0.7658536585365854	0.4195121951219512
Q9H082	12	9	0.75	9	3	0.11672782126195123	0.5	0.16666666666666666	0.0	0.25	0.08333333333333333	0.0	-0.2982553780829644	0.0	0.0	23	0.25	30	0.8296943231441049	0.13100436681222707
Q9H089	34	34	1.0	34	20	0.26603401573544283	0.20588235294117646	0.20588235294117646	0.058823529411764705	0.7058823529411765	0.0	0.0	-0.4937176399526648	0.08823529411764706	0.0	0	0.0	39	0.6565349544072948	0.3829787234042553
Q9H093	27	27	1.0	27	15	0.21561368290755223	0.2962962962962963	0.14814814814814814	0.07407407407407407	0.5925925925925926	0.0	0.0	-0.48225279750758676	0.037037037037037035	0.037037037037037035	0	0.0	52	0.6576433121019108	0.3869426751592357
Q9H095	24	24	1.0	24	13	0.25055404221773836	0.4583333333333333	0.0	0.0	0.6666666666666666	0.0	0.0	-0.4309711694895519	0.041666666666666664	0.0	0	0.0	26	0.6681715575620768	0.36343115124153497
Q9H0A0	54	54	1.0	54	30	0.259388575136044	0.25925925925925924	0.18518518518518517	0.07407407407407407	0.48148148148148145	0.0	0.0	-0.11567596131270018	0.05555555555555555	0.07407407407407407	0	0.0	48	0.6995121951219512	0.39902439024390246
Q9H0A6	16	16	1.0	16	9	0.2169221993608709	0.0	0.375	0.0625	0.6875	0.0	0.0	-0.2672617089598998	0.0625	0.0	0	0.0	37	0.5718232044198895	0.27900552486187846
Q9H0A8	12	12	1.0	12	6	0.27585811988213804	0.25	0.25	0.0	0.5	0.0	0.0	0.2550287650945546	0.0	0.25	0	0.0	22	0.7889447236180904	0.3417085427135678
Q9H0A9	19	19	1.0	19	15	0.3990480536610391	0.05263157894736842	0.15789473684210525	0.0	0.631578947368421	0.0	0.0	-0.07182922575948482	0.0	0.15789473684210525	0	0.0	45	0.6852941176470588	0.5147058823529411
