ensg	Transcript count	Transcript length (including UTRs and CDS)	exon_count	manual_gc_content	cai	kozak_score	utr5_length	utr3_length	cds_length	utr5_gc	utr3_gc	utr3_to_cds_ratio
ENSG00000182134	46	2792	13	47.31375358166189	0.5702411712695977	0.5	148.0	958.0	1683.0	62.83783783783784	43.0062630480167	0.5692216280451574
ENSG00000182141	17	4004	4	37.362637362637365	0.536185877410194	0.6875	198.0	2114.0	1689.0	60.1010101010101	35.714285714285715	1.251628182356424
ENSG00000182149	71	4561	10	42.709932032449025	0.5718788593957043	0.5625	74.0	3386.0	1098.0	54.054054054054056	40.696987595983465	3.083788706739526
ENSG00000182150	46	10245	19	41.42508540751586	0.5237200894692405	0.1875	315.0	5244.0	4683.0	67.61904761904762	41.39969488939741	1.119795003203075
ENSG00000182154	3	582	2	66.66666666666666	0.6751351559915606	0.8125	108.0	60.0	411.0	75.0	60.0	0.145985401459854
ENSG00000182156	9	2016	6	63.988095238095234	0.7304061047960899	0.4375	104.0	442.0	1467.0	68.26923076923077	71.26696832579185	0.3012951601908657
ENSG00000182158	11	7441	12	48.192447251713475	0.6630203825750166	0.875	381.0	5497.0	1560.0	63.51706036745407	45.02455885028197	3.5237179487179486
ENSG00000182162	9	4267	2	57.3470822591985	0.6680488204828994	0.375	289.0	2898.0	1077.0	64.01384083044984	54.20979986197377	2.6908077994428967
ENSG00000182168	5	9642	16	43.7668533499274	0.6014344831232471	0.5	116.0	6730.0	2793.0	61.206896551724135	39.940564635958395	2.409595417114214
ENSG00000182170	1	870	1	68.39080459770115	0.7010608044317501	0.0	0.0	0.0	867.0			0.0
ENSG00000182173	61	1937	11	62.77749096541043	0.6906319743858825	0.6875	33.0	323.0	1578.0	90.9090909090909	55.10835913312694	0.2046894803548796
ENSG00000182175	17	11359	4	56.90641781846993	0.7116526128779382	0.25	279.0	9727.0	1350.0	79.92831541218638	55.20715534080395	7.205185185185186
ENSG00000182177	7	2875	6	55.756521739130434	0.6310462150944228	0.5625	61.0	1413.0	1398.0	47.540983606557376	45.57678697806086	1.0107296137339057
ENSG00000182179	45	3304	24	58.20217917675545	0.6590336192410832	0.6875	166.0	99.0	3036.0	57.22891566265061	52.52525252525253	0.03260869565217391
ENSG00000182180	10	2579	3	46.60721209771229	0.5625994528829571	0.9375	162.0	2003.0	411.0	66.0493827160494	43.6844732900649	4.873479318734793
ENSG00000182183	7	924	3	65.6926406926407	0.657628969822245	0.5625	326.0	25.0	570.0	78.52760736196319	32.0	0.043859649122807015
ENSG00000182185	26	1559	11	44.83643361128929	0.5264855575227909	0.75	77.0	429.0	1050.0	55.84415584415584	42.89044289044289	0.4085714285714286
ENSG00000182187	2	631	3	52.139461172741676	0.7031437020392757	0.625	38.0	65.0	525.0	42.10526315789473	27.692307692307693	0.12380952380952381
ENSG00000182195	4	3895	1	48.49807445442875	0.6849902818448427	0.75	108.0	3346.0	438.0	70.37037037037037	46.32396891811118	7.639269406392694
ENSG00000182196	131	1023	6	62.85434995112414	0.6763766797058888	0.9375	76.0	233.0	711.0	81.57894736842105	65.66523605150213	0.32770745428973275
ENSG00000182197	6	8243	11	43.552104816207695	0.6171359165924204	0.25	780.0	5222.0	2238.0	60.51282051282051	38.37610111068556	2.3333333333333335
ENSG00000182199	59	2157	12	56.14279091330552	0.6577207941452772	0.5	68.0	574.0	1512.0	60.29411764705882	50.34843205574913	0.37962962962962965
ENSG00000182208	11	1745	5	61.203438395415475	0.755285945835568	0.1875	223.0	715.0	804.0	65.47085201793722	62.0979020979021	0.8893034825870647
ENSG00000182218	4	7371	9	58.92009225342558	0.6934261611416863	0.8125	79.0	4943.0	2346.0	82.27848101265823	54.78454379931216	2.106990622335891
ENSG00000182220	50	2242	9	39.42908117752007	0.5307469430189871	0.9375	96.0	1093.0	1050.0	78.125	30.83257090576395	1.0409523809523809
ENSG00000182223	1	1460	4	67.46575342465754	0.5965814908822114	0.5625	40.0	145.0	1272.0	75.0	45.51724137931035	0.1139937106918239
ENSG00000182224	7	3489	4	47.119518486672405	0.6101891911082519	0.75	132.0	2670.0	684.0	56.060606060606055	44.53183520599251	3.9035087719298245
ENSG00000182240	26	8567	9	46.46900898797712	0.618199930690308	0.8125	104.0	6906.0	1554.0	84.61538461538461	43.643208803938606	4.444015444015444
ENSG00000182247	12	2715	6	41.39963167587477	0.5748806445261588	0.375	146.0	1963.0	603.0	69.17808219178082	37.85022924095772	3.255389718076285
ENSG00000182253	8	7353	4	52.209982320141435	0.6120894007091543	0.4375	120.0	2535.0	4695.0	76.66666666666667	40.986193293885606	0.5399361022364217
ENSG00000182255	6	4190	2	45.894988066825775	0.6249543892079664	0.875	1241.0	987.0	1959.0	48.67042707493957	30.192502532928067	0.5038284839203675
ENSG00000182256	9	10862	10	43.93297735223716	0.5991526575739553	0.9375	355.0	9103.0	1401.0	81.12676056338029	42.074041524772056	6.497501784439686
ENSG00000182261	2	4322	3	43.38269319759371	0.6108119690281216	0.875	247.0	2107.0	1965.0	55.06072874493927	35.690555291884195	1.072264631043257
ENSG00000182263	8	9537	3	39.0164621998532	0.5596440706112422	0.5	316.0	6941.0	2277.0	44.620253164556964	35.09580752053018	3.0483091787439616
ENSG00000182264	6	1657	10	53.10802655401328	0.5946989435195525	0.75	548.0	56.0	1050.0	55.47445255474452	46.42857142857143	0.05333333333333334
ENSG00000182271	8	1226	7	40.2120717781403	0.5719045062283673	0.6875	83.0	354.0	786.0	44.57831325301205	32.20338983050847	0.45038167938931295
ENSG00000182272	13	3750	20	68.26666666666667	0.6839288374444172	0.5	305.0	325.0	3117.0	86.55737704918033	58.46153846153847	0.1042669233237087
ENSG00000182287	38	2128	6	36.8890977443609	0.5267848920342927	0.0	0.0	1519.0	606.0		32.85055957867018	2.5066006600660065
ENSG00000182307	16	2588	5	50.19319938176198	0.5817225475026365	0.5	25.0	1873.0	687.0	72.0	46.82327816337427	2.7263464337700145
ENSG00000182308	1	4710	1	41.3588110403397	0.629279676126926	0.75	37.0	3482.0	1188.0	48.64864864864865	36.444572085008616	2.930976430976431
ENSG00000182310	15	1239	9	59.64487489911219	0.6490647053339954	0.8125	197.0	67.0	972.0	57.868020304568525	32.83582089552239	0.06893004115226338
ENSG00000182315	3	813	2	56.94956949569495	0.6300743558953943	0.8125	71.0	115.0	624.0	52.112676056338024	43.47826086956522	0.1842948717948718
ENSG00000182318	9	4654	3	53.41641598624839	0.6752263996434966	0.4375	172.0	3006.0	1473.0	69.18604651162791	50.06653359946773	2.0407331975560083
ENSG00000182324	3	3854	3	55.1634665282823	0.6516145568694884	0.4375	340.0	2203.0	1308.0	64.11764705882354	48.252383113935544	1.6842507645259939
ENSG00000182325	30	1745	9	65.84527220630373	0.635496874520772	0.8125	25.0	100.0	1617.0	76.0	45.0	0.06184291898577613
ENSG00000182326	63	2682	12	48.396718866517524	0.5848800500945839	0.4375	234.0	381.0	2064.0	61.111111111111114	40.419947506561684	0.18459302325581395
ENSG00000182327	8	1217	4	70.91207888249794	0.6069182429889639	0.8125	48.0	293.0	873.0	75.0	66.55290102389078	0.3356242840778923
ENSG00000182329	5	4130	24	50.16949152542372	0.6072786192143268	0.625	373.0	211.0	3543.0	50.402144772117964	33.649289099526065	0.05955405023990968
ENSG00000182330	2	1558	4	55.13478818998716	0.6824437741743341	0.375	66.0	67.0	1422.0	46.96969696969697	47.76119402985074	0.047116736990154715
ENSG00000182333	6	1391	10	40.33069734004314	0.5558457809033813	0.375	61.0	133.0	1194.0	39.34426229508197	27.06766917293233	0.11139028475711893
ENSG00000182334	1	1193	2	42.33025984911987	0.6007567477617405	0.3125	38.0	219.0	933.0	42.10526315789473	27.85388127853881	0.2347266881028939
ENSG00000182346	11	785	6	44.71337579617835	0.5789072815375014	0.375	89.0	234.0	459.0	48.31460674157304	44.871794871794876	0.5098039215686274
ENSG00000182348	2	5823	4	38.468143568607246	0.5303930407182696	0.375	277.0	1496.0	4047.0	71.11913357400722	28.208556149732622	0.3696565357054608
ENSG00000182359	19	3840	4	34.375	0.48476373379246157	0.375	249.0	1752.0	1836.0	51.80722891566265	30.19406392694064	0.954248366013072
ENSG00000182362	39	739	5	52.90933694181326	0.6172480793420664	0.375	118.0	117.0	501.0	59.32203389830508	59.82905982905983	0.23353293413173654
ENSG00000182372	40	7084	3	52.21626199887069	0.5861166438330423	0.5	5385.0	766.0	930.0	50.9192200557103	51.174934725848566	0.8236559139784946
ENSG00000182378	19	5318	7	53.836028582173746	0.6962722215113215	0.25	325.0	4021.0	969.0	56.00000000000001	51.55433971648844	4.1496388028895765
ENSG00000182379	4	1805	2	66.0387811634349	0.635407126390456	0.5	176.0	702.0	924.0	84.6590909090909	61.53846153846154	0.7597402597402597
ENSG00000182389	75	7944	14	34.629909365558916	0.5495819776617547	0.625	33.0	6348.0	1560.0	72.72727272727273	31.15942028985507	4.069230769230769
ENSG00000182393	1	775	5	57.54838709677419	0.6800383414336952	0.9375	15.0	157.0	600.0	46.666666666666664	38.853503184713375	0.26166666666666666
ENSG00000182400	26	3251	6	36.35804367886804	0.5251422891817663	0.75	238.0	2536.0	474.0	57.14285714285714	33.55678233438486	5.350210970464135
ENSG00000182405	1	6604	1	42.17141126589946	0.5159288618779408	0.375	449.0	4397.0	1755.0	45.657015590200444	41.937684785080734	2.5054131054131052
ENSG00000182415	1	1960	1	44.23469387755102	0.5718076375088801	0.375	328.0	6.0	1623.0	49.69512195121951	33.33333333333333	0.0036968576709796672
ENSG00000182446	23	4381	17	56.40264779730655	0.6291768659683094	0.875	182.0	2372.0	1824.0	81.86813186813187	57.63069139966274	1.3004385964912282
ENSG00000182447	1	1434	4	50.139470013947	0.5568306301349194	0.0	0.0	0.0	1431.0			0.0
ENSG00000182450	18	1829	7	67.08583925642428	0.6447181062773817	0.6875	342.0	305.0	1179.0	73.39181286549707	62.295081967213115	0.2586938083121289
ENSG00000182459	2	1935	2	55.65891472868218	0.677779083721514	0.6875	310.0	1130.0	492.0	60.0	53.36283185840708	2.296747967479675
ENSG00000182463	4	12236	3	42.513893429225234	0.6340422519109652	0.5	936.0	8195.0	3102.0	54.27350427350427	37.62050030506406	2.641843971631206
ENSG00000182472	12	3129	21	60.88207094918504	0.6978292845639542	0.25	309.0	660.0	2157.0	60.19417475728155	50.90909090909091	0.30598052851182195
ENSG00000182473	35	4782	19	57.90464240903388	0.7187710028618782	0.625	95.0	2632.0	2052.0	71.57894736842105	59.15653495440729	1.2826510721247564
ENSG00000182477	1	938	1	44.349680170575695	0.5551705366676726	0.1875	173.0	0.0	762.0	41.040462427745666		0.0
ENSG00000182481	46	1977	11	44.764795144157816	0.5267902352867455	0.6875	129.0	258.0	1587.0	61.240310077519375	34.10852713178294	0.16257088846880907
ENSG00000182484	15	1437	10	61.16910229645094	0.6994431287722725	0.0	0.0	0.0	1434.0			0.0
ENSG00000182489	4	2856	3	47.47899159663865	0.5896005798774058	0.5625	574.0	893.0	1386.0	55.22648083623694	42.66517357222844	0.6443001443001443
ENSG00000182492	31	2353	8	60.90097747556311	0.7490359594611807	0.625	145.0	1101.0	1104.0	66.89655172413794	61.671207992733876	0.9972826086956522
ENSG00000182504	17	7672	11	36.48331595411887	0.4972899311246935	0.6875	63.0	5011.0	2595.0	50.79365079365079	33.346637397725004	1.9310211946050095
ENSG00000182508	10	1559	4	47.915330339961514	0.6260120008785997	0.6875	124.0	772.0	660.0	47.58064516129033	43.005181347150256	1.1696969696969697
ENSG00000182511	75	2737	19	61.929119473876504	0.7214947277216546	0.8125	50.0	218.0	2466.0	70.0	61.00917431192661	0.08840227088402271
ENSG00000182512	6	1103	2	52.31187669990934	0.5896749965646855	0.4375	40.0	589.0	471.0	80.0	40.57724957555178	1.2505307855626326
ENSG00000182518	10	3359	3	37.60047633224174	0.6113157034424076	0.875	29.0	2982.0	345.0	62.06896551724138	36.21730382293762	8.643478260869566
ENSG00000182521	2	1368	7	47.00292397660819	0.5484724164255191	0.3125	71.0	169.0	1125.0	71.83098591549296	34.9112426035503	0.15022222222222223
ENSG00000182533	4	1422	2	55.13361462728551	0.7657750691497252	0.5	75.0	891.0	453.0	64.0	53.759820426487096	1.966887417218543
ENSG00000182534	35	1833	4	53.57337697763229	0.5983413885484274	0.8125	19.0	1301.0	510.0	89.47368421052632	45.349730976172175	2.5509803921568626
ENSG00000182541	38	3667	16	54.34960458140169	0.6973600919291886	0.75	111.0	1639.0	1914.0	71.17117117117117	50.64063453325198	0.8563218390804598
ENSG00000182544	7	1763	2	57.00510493477028	0.6130723627957304	0.625	192.0	218.0	1350.0	76.04166666666666	45.87155963302752	0.16148148148148148
ENSG00000182545	2	3901	2	45.98820815175596	0.6020591888049848	0.375	404.0	2762.0	732.0	64.85148514851485	42.03475742215786	3.773224043715847
ENSG00000182551	19	2181	4	44.52086198991289	0.6693106906509064	0.8125	44.0	1597.0	537.0	75.0	39.88728866624921	2.973929236499069
ENSG00000182552	14	2601	8	37.75470972702807	0.5252607936388309	0.5625	233.0	1801.0	564.0	74.67811158798283	32.37090505274847	3.1932624113475176
ENSG00000182557	9	1877	12	62.97282898241875	0.6982007156130808	0.75	28.0	310.0	1536.0	64.28571428571429	63.54838709677419	0.20182291666666666
ENSG00000182566	9	1299	9	62.20169361046959	0.6575803341511244	0.875	8.0	409.0	879.0	75.0	54.76772616136919	0.4653014789533561
ENSG00000182568	38	7822	11	42.55944771158271	0.5870135984577212	0.6875	1737.0	3793.0	2289.0	56.0161197466897	32.26997099920907	1.6570554827435562
ENSG00000182575	4	5635	2	59.183673469387756	0.7016544838435449	0.5	349.0	4527.0	756.0	75.07163323782235	57.83079301965982	5.988095238095238
ENSG00000182578	20	3820	21	57.48691099476439	0.7024144787874702	1.0	127.0	774.0	2916.0	63.77952755905512	54.78036175710594	0.2654320987654321
ENSG00000182580	7	4234	16	62.23429381199811	0.6755787579711683	0.9375	451.0	786.0	2994.0	74.50110864745011	61.57760814249363	0.2625250501002004
ENSG00000182583	5	781	2	60.69142125480154	0.6939892589836612	0.5	33.0	127.0	618.0	63.63636363636363	51.181102362204726	0.20550161812297735
ENSG00000182585	10	2681	5	38.94069377098098	0.5078830758570284	0.75	64.0	2152.0	462.0	37.5	38.47583643122677	4.658008658008658
ENSG00000182591	1	937	1	52.8281750266809	0.6366834386185138	0.5625	56.0	389.0	489.0	50.0	48.0719794344473	0.7955010224948875
ENSG00000182600	10	2788	3	64.59827833572453	0.6824443558361916	0.625	78.0	2344.0	363.0	67.94871794871796	63.310580204778155	6.457300275482094
ENSG00000182601	2	3267	2	58.8613406795225	0.6337146774669083	0.75	459.0	1437.0	1368.0	81.48148148148148	48.22546972860125	1.0504385964912282
ENSG00000182606	13	5128	16	51.5600624024961	0.6488670574937511	0.4375	113.0	2153.0	2859.0	56.63716814159292	43.89224338132838	0.7530605106680658
ENSG00000182612	10	1840	4	66.57608695652173	0.6993133950380034	0.25	203.0	455.0	1179.0	48.76847290640394	66.37362637362637	0.38592027141645463
ENSG00000182613	2	4777	2	47.05882352941176	0.6598140501646576	1.0	434.0	3395.0	945.0	63.133640552995395	43.21060382916053	3.5925925925925926
ENSG00000182621	33	7088	32	40.716704288939056	0.5707547916785085	0.25	386.0	3051.0	3648.0	75.38860103626943	31.923959357587677	0.8363486842105263
ENSG00000182628	22	2809	4	36.489854040583836	0.5499933050555514	0.75	23.0	2420.0	363.0	43.47826086956522	35.86776859504132	6.666666666666667
ENSG00000182631	1	2533	1	62.139755230951444	0.6589134564052508	0.1875	355.0	768.0	1407.0	60.0	58.984375	0.5458422174840085
ENSG00000182634	1	3449	2	37.31516381559872	0.6705899758839884	0.5	460.0	2053.0	933.0	30.65217391304348	30.832927423283003	2.20042872454448
ENSG00000182636	1	1906	1	52.1511017838405	0.6955423457949055	0.5625	88.0	852.0	963.0	68.18181818181817	36.73708920187793	0.8847352024922118
ENSG00000182645	7	1679	9	38.534842167957116	0.48790780723828125	0.375	231.0	671.0	774.0	50.21645021645021	40.68554396423249	0.8669250645994832
ENSG00000182652	1	2165	2	41.38568129330254	0.5856217665880484	0.4375	99.0	1100.0	963.0	46.464646464646464	37.72727272727273	1.142263759086189
ENSG00000182667	24	2936	9	46.18528610354223	0.648326076080987	0.625	192.0	1676.0	1065.0	37.5	42.78042959427208	1.5737089201877934
ENSG00000182670	38	7842	46	41.673042591175715	0.525005282781218	0.9375	231.0	1533.0	6075.0	77.05627705627705	39.660795825179385	0.25234567901234567
ENSG00000182674	2	3748	3	52.40128068303095	0.6197359827517741	0.625	754.0	258.0	2733.0	66.44562334217507	30.620155038759687	0.09440175631174534
ENSG00000182676	8	799	3	63.32916145181476	0.6778077520109506	0.375	97.0	237.0	462.0	61.855670103092784	67.08860759493672	0.512987012987013
ENSG00000182685	7	826	6	65.49636803874091	0.7277748230589249	0.6875	30.0	109.0	684.0	60.0	68.80733944954129	0.15935672514619884
ENSG00000182687	2	1373	2	67.4435542607429	0.6529481339043567	0.6875	103.0	106.0	1161.0	73.7864077669903	51.886792452830186	0.0913006029285099
ENSG00000182698	5	786	6	56.74300254452926	0.6794502131549772	0.5625	361.0	110.0	312.0	62.32686980609419	49.09090909090909	0.3525641025641026
ENSG00000182700	1	3456	1	35.50347222222222	0.5553887808805197	0.3125	3096.0	174.0	183.0	35.820413436692505	27.586206896551722	0.9508196721311475
ENSG00000182704	17	2585	2	60.851063829787236	0.6665608402404478	0.625	57.0	1466.0	1059.0	80.7017543859649	56.27557980900409	1.3843248347497639
ENSG00000182712	9	881	3	48.9216799091941	0.561408691804605	0.4375	453.0	221.0	204.0	58.05739514348785	33.93665158371041	1.0833333333333333
ENSG00000182718	133	1554	13	47.361647361647364	0.6425803744208664	0.375	55.0	479.0	1017.0	61.81818181818181	44.05010438413361	0.47099311701081614
ENSG00000182732	24	6069	18	53.51787773933102	0.5897806832169693	0.625	533.0	4063.0	1470.0	69.60600375234522	53.55648535564853	2.7639455782312927
ENSG00000182742	2	2002	2	57.7922077922078	0.5122470412093467	0.25	87.0	1072.0	840.0	39.08045977011494	49.8134328358209	1.276190476190476
ENSG00000182747	2	2343	2	52.79556124626548	0.6943853184043628	0.5625	128.0	964.0	1248.0	84.375	33.29875518672199	0.7724358974358975
ENSG00000182749	5	2685	3	57.988826815642454	0.6900058163247186	0.9375	329.0	1315.0	1038.0	72.64437689969606	53.38403041825095	1.266859344894027
ENSG00000182752	4	10971	22	47.2700756539969	0.6444017781923717	0.5625	382.0	5705.0	4881.0	51.57068062827225	38.86064855390009	1.168817865191559
ENSG00000182759	2	2669	1	67.47845635069314	0.6710321527807249	0.875	326.0	1281.0	1059.0	85.2760736196319	57.84543325526932	1.2096317280453257
ENSG00000182768	19	1340	3	51.268656716417915	0.5949152609284395	0.75	41.0	423.0	873.0	58.536585365853654	43.262411347517734	0.4845360824742268
ENSG00000182771	5	6154	16	54.566135846603835	0.6848642070874338	0.875	403.0	2721.0	3027.0	81.88585607940446	47.00477765527379	0.8989098116947473
ENSG00000182774	31	488	5	48.97540983606557	0.6050767607297998	0.75	29.0	51.0	405.0	51.724137931034484	31.372549019607842	0.1259259259259259
ENSG00000182782	1	2065	1	51.52542372881356	0.6971183610176285	0.1875	74.0	899.0	1089.0	59.45945945945946	47.4972191323693	0.8255280073461891
ENSG00000182783	2	2637	2	42.39666287447857	0.6196065527476367	0.4375	57.0	1632.0	945.0	50.877192982456144	37.193627450980394	1.726984126984127
ENSG00000182791	1	2888	1	55.159279778393355	0.6442025726821952	0.1875	48.0	290.0	2547.0	66.66666666666666	43.103448275862064	0.1138594424813506
ENSG00000182793	2	669	6	45.889387144992526	0.607862162558545	0.25	0.0	0.0	666.0			0.0
ENSG00000182795	9	5501	4	51.51790583530267	0.6500584997591535	0.5	259.0	3436.0	1803.0	54.440154440154444	47.32246798603027	1.9057127010537993
ENSG00000182798	2	1434	2	56.62482566248257	0.6474405823577013	0.5	352.0	71.0	1008.0	58.80681818181818	47.88732394366197	0.07043650793650794
ENSG00000182809	30	1178	8	66.4685908319185	0.7500883371964897	0.9375	42.0	509.0	624.0	83.33333333333334	64.83300589390963	0.8157051282051282
ENSG00000182810	1	2317	1	55.37332757876564	0.5688028689936887	0.875	30.0	664.0	1620.0	56.666666666666664	43.674698795180724	0.40987654320987654
ENSG00000182816	1	882	1	49.31972789115646	0.6674892630593497	0.5	58.0	296.0	525.0	41.37931034482759	35.810810810810814	0.5638095238095238
ENSG00000182827	15	3584	8	41.824776785714285	0.5640567644774994	0.6875	66.0	1931.0	1584.0	65.15151515151516	32.93630243397204	1.2190656565656566
ENSG00000182831	8	5952	4	43.464381720430104	0.5886224817599418	0.75	401.0	4723.0	825.0	79.80049875311721	38.57717552403134	5.724848484848485
ENSG00000182836	4	7706	3	37.165844796262654	0.5983265053725627	0.8125	75.0	6665.0	963.0	69.33333333333334	35.33383345836459	6.921079958463136
ENSG00000182853	8	698	3	64.04011461318052	0.6270996198397897	0.6875	12.0	77.0	606.0	58.333333333333336	63.63636363636363	0.12706270627062707
ENSG00000182854	1	2119	2	41.05710240679566	0.5671131900424863	0.625	108.0	1072.0	936.0	40.74074074074074	39.73880597014926	1.1452991452991452
ENSG00000182858	32	5330	10	55.68480300187617	0.6379945113108485	0.6875	2423.0	1182.0	1722.0	58.64630623194387	55.499153976311334	0.686411149825784
ENSG00000182866	31	2091	13	57.00621712099474	0.6887048479206102	1.0	112.0	449.0	1527.0	66.96428571428571	50.779510022271715	0.29404060248853964
ENSG00000182870	15	2933	11	65.73474258438459	0.7253098640009932	0.4375	386.0	735.0	1809.0	81.34715025906736	63.53741496598639	0.40630182421227196
ENSG00000182871	41	5408	42	67.21523668639054	0.648381915047965	0.875	66.0	1322.0	4017.0	77.27272727272727	59.75794251134644	0.3291013193925815
ENSG00000182872	63	3397	24	60.641742714159555	0.6765303647839088	0.875	390.0	214.0	2790.0	66.41025641025641	52.80373831775701	0.07670250896057347
ENSG00000182885	13	2609	12	58.14488309697202	0.6741252446651413	0.6875	42.0	917.0	1647.0	66.66666666666666	58.342420937840785	0.5567698846387371
ENSG00000182890	1	2485	1	47.80684104627767	0.598383382751552	0.5	75.0	733.0	1674.0	69.33333333333334	36.83492496589359	0.4378733572281959
ENSG00000182896	4	1167	7	57.155098543273354	0.6413718523110377	0.125	49.0	587.0	528.0	71.42857142857143	54.5144804088586	1.1117424242424243
ENSG00000182898	1	3606	3	43.67720465890183	0.5650374031648877	0.4375	65.0	826.0	2712.0	55.38461538461539	31.234866828087167	0.30457227138643067
ENSG00000182899	59	1234	5	43.67909238249595	0.5630849997691652	0.625	64.0	837.0	330.0	54.6875	41.33811230585424	2.536363636363636
ENSG00000182901	55	2551	19	46.177969423755385	0.5764103458575385	0.8125	357.0	706.0	1485.0	71.42857142857143	36.11898016997167	0.4754208754208754
ENSG00000182902	46	2186	11	53.93412625800549	0.6454330442956693	0.4375	479.0	759.0	945.0	55.323590814196244	48.74835309617918	0.8031746031746032
ENSG00000182903	25	4673	3	37.94136528996362	0.5469272734792611	0.4375	194.0	1707.0	2769.0	61.34020618556701	33.977738722905684	0.6164680390032503
ENSG00000182916	15	1134	3	38.88888888888889	0.5826851579208582	0.5625	211.0	620.0	300.0	54.02843601895735	31.451612903225808	2.066666666666667
ENSG00000182919	81	4163	9	39.53879413884218	0.5127583587901806	0.75	154.0	3061.0	945.0	46.103896103896105	38.71283894152238	3.2391534391534393
ENSG00000182923	101	5779	15	43.27738363038588	0.5227765215996107	0.6875	171.0	3496.0	2109.0	57.30994152046783	43.67848970251716	1.6576576576576576
ENSG00000182931	3	632	4	50.31645569620253	0.6124190968669284	0.75	28.0	319.0	282.0	57.14285714285714	48.275862068965516	1.1312056737588652
ENSG00000182934	19	2986	14	51.4735432016075	0.5981467005758615	0.625	91.0	978.0	1914.0	75.82417582417582	48.875255623721884	0.5109717868338558
ENSG00000182938	3	2337	7	61.23234916559692	0.699414563633291	0.5625	24.0	576.0	1734.0	70.83333333333334	62.673611111111114	0.33217993079584773
ENSG00000182944	136	2400	17	53.166666666666664	0.5823519221235982	0.75	69.0	360.0	1968.0	59.42028985507246	31.11111111111111	0.18292682926829268
ENSG00000182950	2	1132	4	58.21554770318021	0.6952095817962803	0.6875	159.0	148.0	822.0	61.63522012578616	46.62162162162162	0.18004866180048662
ENSG00000182952	25	1943	2	41.5851775604735	0.5028617903221733	0.0625	1506.0	119.0	315.0	43.95750332005312	29.411764705882355	0.37777777777777777
ENSG00000182957	14	8454	13	50.41400520463686	0.669910454880617	0.6875	324.0	4296.0	3831.0	70.06172839506173	41.94599627560521	1.1213782302270947
ENSG00000182963	21	7692	3	43.59074362974519	0.6123079640510541	0.625	322.0	6179.0	1188.0	67.70186335403726	41.26881372390355	5.201178451178452
ENSG00000182968	1	4558	1	55.748135146994294	0.6142014050846799	0.125	510.0	2872.0	1173.0	68.82352941176471	44.95125348189415	2.4484228473998293
ENSG00000182973	62	2772	19	44.083694083694084	0.530006305703651	0.75	273.0	264.0	2232.0	67.76556776556777	33.33333333333333	0.11827956989247312
ENSG00000182974	1	1084	1	41.789667896678964	0.570528180023221	0.75	98.0	44.0	939.0	24.489795918367346	31.818181818181817	0.046858359957401494
ENSG00000182979	41	2871	21	61.58133054684779	0.6889939735976002	0.8125	209.0	514.0	2145.0	85.64593301435407	55.05836575875487	0.23962703962703963
ENSG00000182983	15	5381	5	42.79873629436908	0.5763878531464759	0.4375	120.0	3980.0	1278.0	63.33333333333333	41.256281407035175	3.1142410015649453
ENSG00000182985	29	8675	12	44.4149855907781	0.5975072644143412	0.75	21.0	7238.0	1413.0	66.66666666666666	42.829510914617295	5.122434536447275
ENSG00000182986	40	6331	6	41.43105354604328	0.5446999485102302	0.6875	385.0	4416.0	1527.0	52.98701298701298	40.783514492753625	2.8919449901768175
ENSG00000182993	11	1586	2	36.002522068095836	0.5525293214944015	0.5	106.0	742.0	735.0	48.113207547169814	31.536388140161726	1.0095238095238095
ENSG00000183010	19	2269	7	63.0674305861613	0.7246118075400528	0.5625	486.0	823.0	957.0	70.98765432098766	58.68772782503038	0.8599791013584117
ENSG00000183011	11	520	3	60.192307692307686	0.579461369361247	0.375	96.0	46.0	375.0	59.375	43.47826086956522	0.12266666666666666
ENSG00000183018	18	3404	13	64.15981198589894	0.6721191748259397	0.5	167.0	1587.0	1647.0	83.8323353293413	60.74354127284184	0.9635701275045537
ENSG00000183019	5	1271	7	51.534225019669556	0.6544263893736917	0.375	31.0	715.0	522.0	48.38709677419355	51.88811188811189	1.3697318007662835
ENSG00000183020	57	4587	22	58.665794637017655	0.6620693843505523	0.5	152.0	1615.0	2817.0	78.28947368421053	60.99071207430341	0.5733049343272986
ENSG00000183023	44	21116	11	37.93332070467892	0.5823648607204155	0.5625	211.0	17983.0	2919.0	60.18957345971564	36.334315742645835	6.160671462829736
ENSG00000183024	1	942	1	48.938428874734605	0.636322836731771	0.25	0.0	0.0	939.0			0.0
ENSG00000183032	8	3893	10	36.45003853069612	0.5418381852867996	0.4375	256.0	2737.0	897.0	64.84375	31.275118743149434	3.051282051282051
ENSG00000183034	7	2150	7	59.95348837209302	0.7002325819582481	0.625	94.0	367.0	1686.0	69.14893617021278	54.76839237057221	0.21767497034400948
ENSG00000183035	4	2107	5	36.070242050308494	0.5457999581737527	0.5	37.0	114.0	1953.0	54.054054054054056	42.10526315789473	0.05837173579109063
ENSG00000183036	8	534	3	44.19475655430712	0.5933497172657471	0.5	64.0	281.0	186.0	59.375	39.14590747330961	1.510752688172043
ENSG00000183044	24	4779	16	49.73843900397573	0.6777224466082629	0.875	136.0	3140.0	1500.0	69.85294117647058	46.46496815286624	2.0933333333333333
ENSG00000183048	41	1942	11	65.34500514933058	0.6683685806553333	1.0	143.0	935.0	861.0	80.41958041958041	65.77540106951871	1.0859465737514518
