ensg	ms_det	ms_abund	ms_present	ms_det_TDR1	ms_det_TDR4	ms_present_TDR1	ms_present_TDR4	ms_abund_TDR1	ms_abund_TDR4	ms_n_proteotypic	ms_n_sequences	soma_det	soma_abund	soma_present	soma_det_TDR1	soma_det_TDR4	soma_present_TDR1	soma_present_TDR4	soma_abund_TDR1	soma_abund_TDR4	olink_det	olink_abund	olink_present	olink_det_TDR1	olink_det_TDR4	olink_present_TDR1	olink_present_TDR4	olink_abund_TDR1	olink_abund_TDR4	arm	p_detect_intrinsic	p_detect_full	top_dark_reason	uniprot	tryptic_per_kda	n_tryptic_7_30	n_tm	is_secreted	has_signal	is_membrane	disorder_fraction_proxy	pep_n_unique	pep_frac_shared	pep_max_shared_genes	pep_n_clean	aff_present	aff_abund_z
ENSG00000198917	1.0	19.658718647122416	1	1.0	1.0	1	1	19.700767806289612	19.61666948795522	5.0	5.0	1.0	9.67439739054019	1	1.0	1.0	1	1	9.680544276271124	9.668250504809254	0.3	-1.844363903554409	0	0.6	0.0	0	0	-1.5371240785840512	-2.1516037285247673	Organoid	0.809514547497833	0.937081862133046	localization	Q5T280	0.4523	19.0	0.0	0.0	0.0	0.0	0.3323863636363636	19.0	0.0	0.0	11.0	1	-0.46105423742147733
ENSG00000198918	1.0	24.05146847738291	1	1.0	1.0	1	1	23.394059837456144	24.70887711730968	0.0	2.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.833543595897754	0.6869445662808507	proteotypicity	P62891	0.1561	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0	
ENSG00000198919	1.0	20.16843620952817	1	1.0	1.0	1	1	20.11144955577834	20.225422863278006	17.0	17.0	0.0		0	0.0	0.0	0	0			1.0	5.296314891954028	1	1.0	1.0	1	1	4.713683946228972	5.878945837679085	Organoid	0.9017463194093052	0.7443124853774431	abundance	Q86Y13	0.4834	67.0	0.0	0.0	0.0	0.0	0.3606418918918919	67.0	0.0	0.0	34.0	1	1.165575364826656
ENSG00000198920	0.4	12.1305226181087	0	0.4	0.4	0	0	11.965612289599033	12.29543294661837	2.0	2.0	0.0		0	0.0	0.0	0	0			0.9	4.640475563435906	1	1.0	0.8	1	1	4.875581271547777	4.405369855324037	Organoid	0.8850569180641302	0.7545388284367998	abundance	Q2KHM9	0.457	50.0	0.0	0.0	0.0	0.0	0.5026511134676565	50.0	0.0	0.0	35.0	1	0.9968130041351628
ENSG00000198925	1.0	23.082127617801262	1	1.0	1.0	1	1	22.498531064549933	23.665724171052595	23.0	23.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.8925001139035483	0.9710156053632908	hydrophobicity	Q7Z3C6	0.4023	38.0	4.0	0.0	0.0	1.0	0.0847665847665847	37.0	0.0263157894736842	1.0	21.0	0	
ENSG00000198929	1.0	20.956234952627817	1	1.0	1.0	1	1	21.164771601576486	20.747698303679144	12.0	12.0	1.0	14.484278964211876	1	1.0	1.0	1	1	14.391164572432212	14.577393355991532	0.0		0	0.0	0.0	0	0			Organoid	0.8403770357477309	0.9418909028850306	size	O75052	0.4987	28.0	0.0	0.0	0.0	0.0	0.2883817427385892	28.0	0.0	0.0	19.0	1	1.5984381301702661
ENSG00000198930	0.0		0	0.0	0.0	0	0					1.0	8.502290398370892	1	1.0	1.0	1	1	8.496146912339725	8.508433884402056	0.0		0	0.0	0.0	0	0			Organoid																1	-0.7007206293019564
ENSG00000198931	1.0	25.48308013362269	1	1.0	1.0	1	1	25.555145287298153	25.411014979947225	12.0	12.0	1.0	15.530799821440803	1	1.0	1.0	1	1	15.667448081327468	15.394151561554148	1.0	4.769286039099489	1	1.0	1.0	1	1	4.762600044219731	4.775972033979248	Organoid	0.972350560000774	0.9822863965447498	size	P07741	0.561	11.0	0.0	0.0	0.0	0.0	0.1032258064516129	11.0	0.0	0.0	8.0	1	1.5153120216986515
ENSG00000198932	1.0	22.27695767546312	1	1.0	1.0	1	1	22.04276847179183	22.5111468791344	26.0	28.0	0.0		0	0.0	0.0	0	0			1.0	3.245341518589659	1	1.0	1.0	1	1	2.9570705093039873	3.5336125278753316	Organoid	0.902283532116654	0.7290782951111408	abundance	Q5JY77	0.3442	54.0	0.0	0.0	0.0	0.0	0.4726477024070022	51.0	0.0555555555555555	1.0	25.0	1	0.6378133152611846
ENSG00000198933	0.0		0	0.0	0.0	0	0					1.0	6.228113146275657	1	1.0	1.0	1	1	6.256833727003601	6.199392565547713	0.0		0	0.0	0.0	0	0			Organoid	0.862974508543325	0.428648166312754	abundance	A7MCY6	0.3988	27.0	0.0	0.0	0.0	0.0	0.3316412859560068	27.0	0.0	0.0	16.0	1	-1.5747936055701997
ENSG00000198934	1.0	22.999754633652195	1	1.0	1.0	1	1	23.3009297239352	22.698579543369192	7.0	7.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.8331480094673092	0.5424617724955441	abundance	Q9HCI5	0.3196	33.0	0.0	0.0	0.0	1.0	0.2433011789924973	33.0	0.0	0.0	20.0	0	
ENSG00000198937	0.9	20.37665507748758	1	0.8	1.0	1	1	20.906736105131298	19.952590255372606	1.0	1.0	1.0	10.895711794007124	1	1.0	1.0	1	1	10.904172389824584	10.887251198189663	0.0		0	0.0	0.0	0	0			Organoid	0.3695803481477944	0.8058378951510852	size	Q9P0B6	0.3491	4.0	1.0	0.0	0.0	1.0	0.8767123287671232	4.0	0.0	0.0	3.0	1	0.21918346384664839
ENSG00000198938	0.6	15.411307403200846	0	0.8	0.4	1	0	15.325640509993848	15.582641189614844	1.0	1.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.6665552723433971	0.832179535631494	size	P00414	0.0668	2.0	7.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0	
ENSG00000198939	0.5	16.867804937089304	0	0.6	0.4	0	0	17.042364975787937	16.60596487904136	1.0	1.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid				Q6ZN57	0.5309	28.0	0.0	0.0	0.0	0.0	0.0434782608695652	17.0	0.3928571428571428	163.0	3.0	0	
ENSG00000198944	0.0		0	0.0	0.0	0	0					0.0		0	0.0	0.0	0	0			0.5	4.664850201602531	0	0.2	0.8	0	1	3.9633548970393138	5.3663455061657475	Organoid	0.6363238131940759	0.4948351322288152	abundance	Q2M3V2	0.4355	25.0	0.0	0.0	1.0	0.0	0.1594488188976378	25.0	0.0	0.0	19.0	0	1.0030851523567326
ENSG00000198945	1.0	21.21444902648174	1	1.0	1.0	1	1	21.372192757762924	21.056705295200562	20.0	20.0	1.0	9.444219899478336	1	1.0	1.0	1	1	9.509524238525032	9.37891556043164	0.0		0	0.0	0.0	0	0			Organoid	0.6752840549099746	0.8471398498899606	abundance	Q96JM7	0.3622	32.0	0.0	0.0	0.0	0.0	0.3293650793650793	32.0	0.0	0.0	12.0	1	-0.33869294579166204
ENSG00000198947	1.0	23.36559927406784	1	1.0	1.0	1	1	24.057764889965135	22.673433658170545	40.0	40.0	1.0	13.643253784534773	1	1.0	1.0	1	1	13.742538062922346	13.543969506147198	1.0	7.859829192822009	1	1.0	1.0	1	1	8.306975050876122	7.4126833347678955	Organoid	0.9793953679191812	0.9933397633926998	degradation_pest	P11532	0.4593	196.0	0.0	0.0	0.0	1.0	0.4537011745424747	192.0	0.0204081632653061	2.0	123.0	1	1.5502092751799856
ENSG00000198948	0.0		0	0.0	0.0	0	0					1.0	12.1535868843475	1	1.0	1.0	1	1	12.142382903492043	12.164790865202956	0.0	-3.5829859666256225	0	0.0	0.0	0	0	-3.5698895080230644	-3.596082425228181	Organoid	0.7378638876905761	0.2703991759960507	abundance	O75121	0.4407	20.0	1.0	0.0	1.0	1.0	0.3249299719887955	17.0	0.15	1.0	8.0	1	-0.2083133197469908
ENSG00000198951	1.0	25.747691730838465	1	1.0	1.0	1	1	26.018441692654562	25.47694176902238	10.0	10.0	0.0		0	0.0	0.0	0	0			1.0	2.141743537530344	1	1.0	1.0	1	1	2.2830269138248207	2.000460161235868	Organoid	0.9453544140322628	0.986834211871748	size	P17050	0.3651	17.0	0.0	0.0	1.0	0.0	0.1567567567567567	17.0	0.0	0.0	3.0	1	0.3538324796520103
ENSG00000198952	1.0	21.664706378608336	1	1.0	1.0	1	1	21.413266161140065	21.91614659607661	23.0	23.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid																0	
ENSG00000198954	1.0	26.70488847061496	1	1.0	1.0	1	1	26.986655686590712	26.423121254639206	24.0	24.0	1.0	16.436716454387216	1	1.0	1.0	1	1	16.682518555981467	16.190914352792966	0.0		0	0.0	0.0	0	0			Organoid	0.8891869197912723	0.9736421295827784	localization	Q96EK5	0.4317	31.0	0.0	0.0	0.0	0.0	0.4840871021775544	30.0	0.032258064516129	1.0	15.0	1	2.3488514264262927
ENSG00000198959	1.0	21.09404725378072	1	1.0	1.0	1	1	21.50229412564706	20.685800381914373	16.0	18.0	1.0	13.062490872884592	1	1.0	1.0	1	1	13.775164441332205	12.349817304436982	1.0	5.481165771665423	1	1.0	1.0	1	1	6.476936901031763	4.485394642299083	Organoid	0.9749985725344342	0.9890075972063808	peptide_chemistry	P21980	0.4009	31.0	0.0	1.0	0.0	1.0	0.2205438066465256	29.0	0.064516129032258	1.0	15.0	1	1.1325599907073716
ENSG00000198960	1.0	13.016017062377037	1	1.0	1.0	1	1	13.407817980820061	12.624216143934005	1.0	1.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.3349345322077854	0.5256822088910712	abundance	Q7L4S7	0.3937	13.0	1.0	0.0	0.0	1.0	0.2065217391304347	13.0	0.0	0.0	3.0	0	
ENSG00000198961	1.0	22.89652083135766	1	1.0	1.0	1	1	22.661686291216284	23.131355371499033	13.0	13.0	0.0		0	0.0	0.0	0	0			1.0	6.984538212123749	1	1.0	1.0	1	1	7.075644499385545	6.893431924861952	Organoid	0.8217933277485294	0.8996023996248167	abundance	O43164	0.3069	24.0	0.0	0.0	0.0	1.0	0.3279648609077599	22.0	0.0833333333333333	1.0	10.0	1	1.5999935835846375
ENSG00000198963	0.0		0	0.0	0.0	0	0					1.0	9.766843705103716	1	1.0	1.0	1	1	9.737681689876071	9.796005720331362	0.1	0.2368516307681027	0	0.2	0.0	0	0	0.39030595606020724	0.08339730547599836	Organoid	0.4513074335561503	0.2856455085177338	abundance	Q92753	0.4322	23.0	0.0	0.0	0.0	0.0	0.1121076233183856	20.0	0.1304347826086956	2.0	7.0	1	-0.17551648786546276
ENSG00000198964	0.6	15.985026504317572	0	0.4	0.8	0	1	16.53622207309172	15.709428719930496	2.0	2.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.551504048628992	0.3750476187398986	abundance	Q86VZ5	0.3908	19.0	6.0	0.0	0.0	1.0	0.0745501285347043	19.0	0.0	0.0	8.0	0	
ENSG00000203485	1.0	22.903496018292543	1	1.0	1.0	1	1	22.45981249066482	23.34717954592027	43.0	43.0	1.0	12.024884525971483	1	1.0	1.0	1	1	11.98546320907139	12.06430584287157	0.0		0	0.0	0.0	0	0			Organoid	0.917532122660153	0.9883017178048938	composition	Q27J81	0.3834	52.0	0.0	0.0	0.0	0.0	0.3031045751633986	51.0	0.0192307692307692	1.0	30.0	1	0.6531775026313174
ENSG00000203618	0.0		0	0.0	0.0	0	0					1.0	11.73992097743771	1	1.0	1.0	1	1	11.695965652217126	11.78387630265829	0.0	-1.5756889834303602	0	0.0	0.0	0	0	-1.8251565525639026	-1.3262214142968174	Organoid																1	-0.0295473631711331
ENSG00000203666	0.8	18.20593914599983	1	0.6	1.0	0	1	17.80794937535374	18.44473300838749	1.0	1.0	0.0		0	0.0	0.0	0	0			1.0	6.754695918180604	1	1.0	1.0	1	1	6.325865929761427	7.183525906599781	Organoid																1	1.5408499390578037
ENSG00000203667	1.0	22.934870257952323	1	1.0	1.0	1	1	22.17435664886808	23.695383867036565	5.0	5.0	1.0	12.495331903484292	1	1.0	1.0	1	1	12.422150176627667	12.568513630340917	0.0		0	0.0	0.0	0	0			Organoid	0.6640588142516007	0.9023712624387334	size	Q5RI15	0.3762	5.0	2.0	0.0	0.0	1.0	0.3763440860215054	5.0	0.0	0.0	2.0	1	0.8339924936621882
ENSG00000203668	1.0	25.672553067592048	1	1.0	1.0	1	1	25.613249722258693	25.731856412925403	14.0	17.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.6553045942262921	0.7946059387509257	abundance	P26374	0.4455	33.0	0.0	0.0	0.0	0.0	0.3322784810126582	27.0	0.1818181818181818	1.0	12.0	0	
ENSG00000203685	0.9	13.928268349010075	1	1.0	0.8	1	1	13.168551637850808	14.87791423795916	1.0	1.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid																0	
ENSG00000203697	0.0		0	0.0	0.0	0	0					0.0		0	0.0	0.0	0	0			0.0	0.2573094013848654	0	0.0	0.0	0	0	0.06240331020136745	0.45221549256836335	Organoid																0	-0.13107524020388828
ENSG00000203705	1.0	18.77919798538744	1	1.0	1.0	1	1	18.32470021334405	19.233695757430837	9.0	9.0	1.0	13.877043814194844	1	1.0	1.0	1	1	13.719065061282373	14.035022567107324	0.0		0	0.0	0.0	0	0			Organoid	0.9098643415581634	0.8994694804517536	size	Q17R31	0.4945	15.0	0.0	0.0	0.0	0.0	0.208	15.0	0.0	0.0	9.0	1	1.365049182857089
ENSG00000203710	0.0		0	0.0	0.0	0	0					1.0	11.088610633694282	1	1.0	1.0	1	1	11.026667159978459	11.150554107410105	1.0	-2.775270652973818	1	1.0	1.0	1	1	-2.8945854375860707	-2.6559558683615654	Organoid	0.4565035722560671	0.7472767223995073	ptm	P17927	0.4247	95.0	1.0	0.0	1.0	1.0	0.0536980749746707	77.0	0.1894736842105263	1.0	23.0	1	-0.30905172862037655
ENSG00000203722	0.0		0	0.0	0.0	0	0					1.0	10.308857609874016	1	1.0	1.0	1	1	10.269315743520648	10.348399476227383	0.0		0	0.0	0.0	0	0			Organoid																1	-0.0063721224156383675
ENSG00000203727	0.0		0	0.0	0.0	0	0					1.0	12.01905209659315	1	1.0	1.0	1	1	11.963846916861826	12.07425727632447	0.0		0	0.0	0.0	0	0			Organoid				Q5TGI4	0.416	8.0	0.0	0.0	0.0	0.0	0.4295302013422818	8.0	0.0	0.0	4.0	1	0.650935826481889
ENSG00000203747	0.0		0	0.0	0.0	0	0					1.0	7.313717569514127	1	1.0	1.0	1	1	7.308180940607121	7.319254198421132	0.0		0	0.0	0.0	0	0			Organoid	0.5394854182002097	0.905584421800102	proteotypicity	P08637	0.2063	6.0	1.0	1.0	1.0	1.0	0.0934579439252336	2.0	0.6666666666666666	1.0	2.0	1	-1.1575449111705942
ENSG00000203760	0.0		0	0.0	0.0	0	0					1.0	10.500017951842734	1	1.0	1.0	1	1	10.486738593094346	10.513297310591119	0.0		0	0.0	0.0	0	0			Organoid																1	0.06709976237043618
ENSG00000203772	0.0		0	0.0	0.0	0	0					1.0	11.688106916813837	1	1.0	1.0	1	1	11.713615282572635	11.662598551055034	0.0		0	0.0	0.0	0	0			Organoid																1	0.5237380726547307
ENSG00000203782	0.2	18.9291536081288	0	0.2	0.2	0	0	19.77631414811805	18.08199306813955	2.0	2.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid				P23490	0.1165	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0	
ENSG00000203784	0.0		0	0.0	0.0	0	0					1.0	11.09886698080022	1	1.0	1.0	1	1	11.074060344007956	11.123673617592491	0.0	1.2589429731585555	0	0.0	0.0	0	0	1.2494765967378774	1.2684093495792341	Organoid	0.3162397473644315	0.2313425160535583	abundance	Q5T871	0.2805	3.0	0.0	0.0	0.0	0.0	0.4729729729729729	3.0	0.0	0.0	0.0	1	0.21196668309744582
ENSG00000203786	0.8	18.066555954976533	1	0.8	0.8	1	1	18.267753336713554	17.86535857323952	12.0	12.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.3127575229508421	0.7860994594271492	composition	Q5T749	0.2651	17.0	0.0	0.0	0.0	0.0	0.0486486486486486	17.0	0.0	0.0	2.0	0	
ENSG00000203791	1.0	21.259934830014167	1	1.0	1.0	1	1	21.40755668242425	21.112312977604077	9.0	9.0	1.0	13.138057502644749	1	1.0	1.0	1	1	13.195591811842132	13.080523193447362	1.0	5.91312620146387	1	1.0	1.0	1	1	6.041409093810663	5.784843309117077	Organoid	0.89609248272401	0.7764688715579944	abundance	Q5JPI9	0.4246	11.0	0.0	0.0	0.0	0.0	0.3270142180094786	11.0	0.0	0.0	7.0	1	1.2026585072684783
ENSG00000203795	0.0		0	0.0	0.0	0	0					1.0	11.398118533580837	1	1.0	1.0	1	1	11.39485857819577	11.401378488965904	0.0		0	0.0	0.0	0	0			Organoid	0.3194618102271241	0.0764711060920252	abundance	A6NFZ4	0.3553	4.0	0.0	1.0	1.0	0.0	0.1224489795918367	4.0	0.0	0.0	1.0	1	0.41228193660282114
ENSG00000203797	0.0		0	0.0	0.0	0	0					1.0	13.79670037061949	1	1.0	1.0	1	1	13.735470621465925	13.857930119773055	0.0		0	0.0	0.0	0	0			Organoid	0.9580122258062116	0.6339909106395184	abundance	Q99489	0.4529	17.0	0.0	0.0	0.0	0.0	0.0883280757097791	17.0	0.0	0.0	8.0	1	1.33416942940566
ENSG00000203805	0.0		0	0.0	0.0	0	0					1.0	9.774681954296176	1	1.0	1.0	1	1	9.740089606661314	9.809274301931037	0.0		0	0.0	0.0	0	0			Organoid	0.5204020395283695	0.1820498243455799	abundance	Q5VZY2	0.4606	14.0	6.0	0.0	0.0	1.0	0.048582995951417	13.0	0.0714285714285714	1.0	6.0	1	-0.2116808795456258
ENSG00000203859	0.0		0	0.0	0.0	0	0					1.0	10.522218935846023	1	1.0	1.0	1	1	10.518075211418335	10.526362660273715	0.0		0	0.0	0.0	0	0			Organoid	0.9304470805773886	0.96668738486935	proteotypicity	P26439	0.2854	12.0	1.0	0.0	0.0	1.0	0.2183908045977011	6.0	0.5	1.0	4.0	1	0.07563264174294786
ENSG00000203867	0.0		0	0.0	0.0	0	0					1.0	9.661822134630466	1	1.0	1.0	1	1	9.634077228583383	9.689567040677549	0.0	2.5331784189391926	0	0.0	0.0	0	0	2.640576586520085	2.4257802513583	Organoid	0.8251915810973058	0.6589400279981744	abundance	Q5T481	0.3501	47.0	0.0	0.0	0.0	0.0	0.3682460515378221	47.0	0.0	0.0	26.0	1	0.0997496835876848
ENSG00000203870	0.0		0	0.0	0.0	0	0					1.0	10.75595646520795	1	1.0	1.0	1	1	10.73333702512004	10.778575905295865	0.0		0	0.0	0.0	0	0			Organoid				A6NGZ8	0.1856	2.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	2.0	1	0.1654689365026183
ENSG00000203872	0.0		0	0.0	0.0	0	0					0.0		0	0.0	0.0	0	0			0.0	0.1155976407807584	0	0.0	0.0	0	0	0.2037022465978442	0.027493034963672624	Organoid	0.7792419647567215	0.6684546336831568	abundance	Q5TEZ5	0.5966	23.0	0.0	0.0	0.0	0.0	0.7344262295081967	23.0	0.0	0.0	16.0	0	-0.1675408960701422
ENSG00000203879	1.0	28.45125821415333	1	1.0	1.0	1	1	28.08907910159051	28.813437326716166	26.0	26.0	1.0	15.532581083371465	1	1.0	1.0	1	1	15.483993370384312	15.581168796358616	0.0		0	0.0	0.0	0	0			Organoid	0.9064428994789258	0.9877051918675664	proteotypicity	P31150	0.4745	24.0	0.0	0.0	0.0	0.0	0.2955082742316784	17.0	0.2916666666666667	1.0	7.0	1	2.001349799644549
ENSG00000203880	0.5	11.7791659567676	0	0.8	0.2	1	0	11.888713974076452	11.340973887532186	1.0	1.0	0.0		0	0.0	0.0	0	0			0.0	0.3073978031708677	0	0.0	0.0	0	0	0.08035080235874262	0.5344448039829928	Organoid	0.8141229008813694	0.7572492591135297	abundance	Q9NV79	0.4139	17.0	0.0	0.0	0.0	0.0	0.4285714285714285	17.0	0.0	0.0	10.0	0	-0.1181863563552031
ENSG00000203883	0.0		0	0.0	0.0	0	0					1.0	10.205009759925089	1	1.0	1.0	1	1	10.226761243755012	10.18325827609516	0.0		0	0.0	0.0	0	0			Organoid																1	-0.04628572158663016
ENSG00000203908	0.0		0	0.0	0.0	0	0					1.0	10.105770090740966	1	1.0	1.0	1	1	10.053337174018973	10.158203007462962	0.0	-3.644319833264516	0	0.0	0.0	0	0	-4.468556491475235	-2.8200831750537962	Organoid				Q587J8	0.4114	10.0	0.0	0.0	0.0	0.0	0.238341968911917	10.0	0.0	0.0	5.0	1	-0.6097406363938227
ENSG00000203926	0.0		0	0.0	0.0	0	0					1.0	12.586280661325706	1	1.0	1.0	1	1	12.655148554825178	12.517412767826233	0.0		0	0.0	0.0	0	0			Organoid																1	0.8689483667723881
ENSG00000203933	0.0		0	0.0	0.0	0	0					1.0	13.21488855718658	1	1.0	1.0	1	1	13.105684591493992	13.324092522879166	0.0		0	0.0	0.0	0	0			Organoid																1	1.110551862689259
ENSG00000203942	0.0		0	0.0	0.0	0	0					0.0		0	0.0	0.0	0	0			0.0	-1.60915638783686	0	0.0	0.0	0	0	-1.6884641021558935	-1.5298486735178263	Organoid	0.4973749974107357	0.1420682500007858	abundance	Q5T681	0.3582	9.0	0.0	0.0	0.0	0.0	0.2613065326633166	9.0	0.0	0.0	5.0	0	-0.611359296133703
ENSG00000203943	0.0		0	0.0	0.0	0	0					0.0		0	0.0	0.0	0	0			1.0	8.439863996309128	1	1.0	1.0	1	1	7.7292567379493535	9.150471254668904	Organoid	0.7377272073731622	0.5782388333859182	abundance	Q5VXD3	0.5895	8.0	0.0	0.0	0.0	0.0	0.0918367346938775	8.0	0.0	0.0	3.0	1	1.9744819746197857
ENSG00000203950	1.0	24.047796822674197	1	1.0	1.0	1	1	24.04006352389388	24.055530121454506	3.0	8.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid																0	
ENSG00000203952	0.3	18.10412907131313	0	0.2	0.4	0	0	17.478390445166983	18.41699838438621	1.0	1.0	1.0	10.896936498113218	1	1.0	1.0	1	1	11.137568937183392	10.656304059043045	0.0		0	0.0	0.0	0	0			Organoid																1	0.21965417507290658
ENSG00000203965	1.0	18.919374193444938	1	1.0	1.0	1	1	18.640472946770338	19.19827544011954	10.0	10.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.8625369729716901	0.7267873013313274	abundance	A8K855	0.4862	35.0	0.0	0.0	0.0	1.0	0.3685950413223141	35.0	0.0	0.0	17.0	0	
ENSG00000203970	0.0		0	0.0	0.0	0	0					1.0	10.608626689883192	1	1.0	1.0	1	1	10.584313101588112	10.632940278178271	0.0		0	0.0	0.0	0	0			Organoid																1	0.10884319411934594
ENSG00000204001	0.0		0	0.0	0.0	0	0					1.0	9.34301291277404	1	1.0	1.0	1	1	9.342049082984657	9.343976742563424	0.0		0	0.0	0.0	0	0			Organoid																1	-0.37759153736198187
ENSG00000204006	0.0		0	0.0	0.0	0	0					1.0	9.14509293157178	1	1.0	1.0	1	1	9.146525320942402	9.14366054220116	0.0		0	0.0	0.0	0	0			Organoid																1	-0.4536614685307285
ENSG00000204019	0.0		0	0.0	0.0	0	0					1.0	10.020038919536535	1	1.0	1.0	1	1	9.999892008032003	10.040185831041073	0.0	-2.257090693710344	0	0.0	0.0	0	0	-2.6481153853601342	-1.866066002060553	Organoid																1	-0.44773310275828393
ENSG00000204020	0.0		0	0.0	0.0	0	0					1.0	10.986158972636348	1	1.0	1.0	1	1	10.978588482768439	10.993729462504259	0.0	0.0782176721470174	0	0.0	0.0	0	0	0.06367574433845301	0.09275959995558178	Organoid																1	0.03839347261195883
ENSG00000204021	0.0		0	0.0	0.0	0	0					1.0	10.140491025167304	1	1.0	1.0	1	1	10.145805697244164	10.135176353090447	0.0		0	0.0	0.0	0	0			Organoid																1	-0.07108329726497346
ENSG00000204033	0.0		0	0.0	0.0	0	0					1.0	10.37568943700958	1	1.0	1.0	1	1	10.366805480449512	10.38457339356965	0.0	-2.052922766637166	0	0.0	0.0	0	0	-2.037090342556257	-2.0687551907180746	Organoid				A6NDA9	0.3158	19.0	1.0	0.0	1.0	1.0	0.0611439842209073	19.0	0.0	0.0	7.0	1	-0.35311799258083865
ENSG00000204065	1.0	23.960131795028648	1	1.0	1.0	1	1	23.819800130874246	24.100463459183054	4.0	10.0	1.0	16.263971352707955	1	1.0	1.0	1	1	16.351740420699976	16.176202284715934	0.0		0	0.0	0.0	0	0			Organoid	0.922552988814237	0.8292408960548067	proteotypicity	Q5H9L2	0.5578	13.0	0.0	0.0	0.0	0.0	0.9505494505494504	6.0	0.5384615384615384	2.0	5.0	1	2.2824573821531646
ENSG00000204070	1.0	24.96076844842465	1	1.0	1.0	1	1	24.917250395329624	25.00428650151968	1.0	1.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.3541573621798723	0.3734400394581353	peptide_chemistry	Q8N2H4	0.2838	5.0	4.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	1.0	0	
ENSG00000204084	1.0	22.093062152813854	1	1.0	1.0	1	1	22.114014807848214	22.072109497779493	27.0	27.0	1.0	12.437758570230974	1	1.0	1.0	1	1	12.350346369210248	12.525170771251702	0.0		0	0.0	0.0	0	0			Organoid	0.9809709019073278	0.9839485264254006	glycosylation	P32019	0.4431	50.0	0.0	0.0	0.0	1.0	0.2722567287784679	49.0	0.02	1.0	25.0	1	0.8118643615194331
ENSG00000204086	0.0		0	0.0	0.0	0	0					1.0	10.890541947868766	1	1.0	1.0	1	1	10.879045117052797	10.902038778684737	0.0	-2.7068553905850044	0	0.0	0.0	0	0	-2.84908035894833	-2.5646304222216783	Organoid	0.719976601007721	0.3248101547725118	abundance	Q13156	0.4503	13.0	0.0	0.0	0.0	0.0	0.3164556962025316	13.0	0.0	0.0	6.0	1	-0.3383128705400838
ENSG00000204103	0.0		0	0.0	0.0	0	0					0.0		0	0.0	0.0	0	0			1.0	4.31009793848323	1	1.0	1.0	1	1	4.523517165423061	4.096678711543396	Organoid	0.5744278368025709	0.313036984539638	abundance	Q9Y5Q3	0.2235	8.0	0.0	0.0	0.0	0.0	0.3612040133779264	6.0	0.25	2.0	4.0	1	0.9117993346551051
ENSG00000204104	1.0	20.67479789711532	1	1.0	1.0	1	1	20.56404733158173	20.78554846264891	8.0	8.0	1.0	12.247766011932802	1	1.0	1.0	1	1	12.244792276801158	12.250739747064445	1.0	9.490786679038234	1	1.0	1.0	1	1	9.941042044473473	9.040531313602996	Organoid																1	1.4918747849443554
ENSG00000204120	1.0	23.07274063326725	1	1.0	1.0	1	1	22.818584266168692	23.326897000365825	27.0	27.0	0.0		0	0.0	0.0	0	0			1.0	6.643874128716007	1	1.0	1.0	1	1	6.471311766476653	6.816436490955361	Organoid	0.9730159926289166	0.9870413625338424	structure_af	Q6Y7W6	0.2999	45.0	0.0	0.0	0.0	0.0	0.4866562009419152	44.0	0.0222222222222222	1.0	27.0	1	1.5123329746232983
ENSG00000204128	1.0	20.0169363155486	1	1.0	1.0	1	1	19.622971520423697	20.4109011106735	9.0	9.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.4159368223946303	0.3923205307903915	abundance	A6NCS6	0.4265	13.0	0.0	0.0	0.0	0.0	0.2693726937269373	12.0	0.0769230769230769	1.0	6.0	0	
