uniprot	af_plddt_mean	af_frac_lt50	af_frac_lt70	af_frac_gt90	af_longest_lt50_run	af_coverage
Q8IV08	91.17983673469386	0.05918367346938776	0.08979591836734693	0.8020408163265306	19	1.0
Q8IWU9	83.14393877551021	0.11836734693877551	0.17755102040816326	0.5448979591836735	47	1.0
P10827	73.04626530612245	0.29591836734693877	0.34285714285714286	0.46530612244897956	62	1.0
P11712	92.95230612244897	0.0	0.026530612244897958	0.789795918367347	0	1.0
P33261	94.17173469387755	0.0	0.030612244897959183	0.863265306122449	0	1.0
Q9BXF9	85.85597959183673	0.15510204081632653	0.19183673469387755	0.726530612244898	57	1.0
Q9NQZ8	76.43065439672802	0.25357873210633947	0.25971370143149286	0.588957055214724	124	1.0
Q9BQC3	83.2521063394683	0.06748466257668712	0.1901840490797546	0.5276073619631901	20	1.0
O75439	92.83863228699552	0.013452914798206279	0.053811659192825115	0.8587443946188341	5	1.0
Q9H040	64.95656441717792	0.4498977505112474	0.5194274028629857	0.3169734151329243	149	1.0
Q68DY9	64.73128834355829	0.310838445807771	0.46421267893660534	0.11860940695296524	67	1.0
O94888	72.98579918032787	0.2807377049180328	0.4180327868852459	0.42008196721311475	36	1.0
P15260	66.70754237288136	0.4025423728813559	0.527542372881356	0.3707627118644068	163	1.0
Q9BR76	89.42889570552147	0.07975460122699386	0.10633946830265849	0.8098159509202454	38	1.0
O75907	80.33698770491803	0.1413934426229508	0.21106557377049182	0.5040983606557377	62	1.0
Q0VAA2	83.67122950819672	0.1680327868852459	0.20081967213114754	0.6413934426229508	79	1.0
P24347	85.20056265984654	0.0741687979539642	0.11508951406649616	0.5575447570332481	25	1.0
Q658P3	89.20231557377048	0.0860655737704918	0.10860655737704918	0.8135245901639344	26	1.0
Q8IZN3	72.27258196721313	0.36270491803278687	0.41598360655737704	0.5327868852459017	77	1.0
Q96EW2	78.50540983606557	0.22745901639344263	0.2766393442622951	0.6229508196721312	56	1.0
Q9NV64	73.52282786885246	0.21106557377049182	0.3401639344262295	0.2807377049180328	52	1.0
Q9C030	86.14301229508196	0.07581967213114754	0.125	0.6188524590163934	14	1.0
Q14774	55.359795081967206	0.5594262295081968	0.819672131147541	0.11065573770491803	31	1.0
Q9BR77	79.58450819672129	0.17008196721311475	0.2786885245901639	0.5266393442622951	31	1.0
Q9H4B8	88.18207943925233	0.12149532710280374	0.16822429906542055	0.7920560747663551	22	1.0
P20073	76.12184426229508	0.3422131147540984	0.35655737704918034	0.6290983606557377	99	1.0
Q14585	82.04407786885247	0.13729508196721313	0.14754098360655737	0.5655737704918032	58	1.0
Q92769	85.57508196721311	0.13934426229508196	0.21721311475409835	0.7459016393442623	52	1.0
Q96NM4	51.45852459016394	0.6209016393442623	0.8913934426229508	0.05942622950819672	38	1.0
Q9BV10	93.08737704918033	0.010245901639344262	0.02663934426229508	0.8504098360655737	5	1.0
P35408	70.87627049180327	0.305327868852459	0.430327868852459	0.3831967213114754	133	1.0
Q9H3Y6	83.29069672131148	0.09836065573770492	0.1762295081967213	0.5184426229508197	29	1.0
P17213	96.08350877192983	0.0	0.0021929824561403508	0.9473684210526315	0	1.0
Q86XT4	86.20975359342914	0.04106776180698152	0.11088295687885011	0.5482546201232033	13	1.0
Q9UNW1	92.83326039387309	0.03282275711159737	0.06783369803063458	0.8577680525164114	7	1.0
Q13043	75.92831622176591	0.23819301848049282	0.3182751540041068	0.4887063655030801	74	1.0
Q13506	64.42526748971193	0.42592592592592593	0.5617283950617284	0.3168724279835391	60	1.0
P35367	69.95997946611908	0.34291581108829566	0.38193018480492813	0.3921971252566735	142	1.0
Q9H2H9	79.89240246406573	0.13141683778234087	0.22381930184804927	0.45585215605749485	43	1.0
Q9H2A2	97.41248459958932	0.008213552361396304	0.01026694045174538	0.9815195071868583	4	1.0
Q8NDZ6	82.54546201232034	0.09240246406570841	0.1806981519507187	0.4804928131416838	22	1.0
Q9NZP8	80.75683628318585	0.11946902654867257	0.21238938053097345	0.5	27	1.0
P0DPB3	60.3158521560575	0.47638603696098564	0.6673511293634496	0.14989733059548255	64	1.0
O15374	79.69809034907598	0.1704312114989733	0.20123203285420946	0.5605749486652978	74	1.0
Q9BVG9	81.88644763860368	0.1437371663244353	0.18480492813141683	0.5174537987679672	43	1.0
Q9Y2Y4	56.78075975359342	0.5400410677618069	0.6262833675564682	0.15605749486652978	182	1.0
Q3SY52	65.28459958932238	0.39630390143737165	0.47433264887063653	0.4271047227926078	127	1.0
P82251	85.45681724845996	0.03490759753593429	0.06981519507186858	0.4394250513347023	14	1.0
O15229	88.78092592592593	0.08024691358024691	0.12551440329218108	0.7674897119341564	30	1.0
Q8N587	60.1614609053498	0.4403292181069959	0.5823045267489712	0.2139917695473251	60	1.0
Q92879	66.47711934156378	0.3559670781893004	0.4691358024691358	0.2037037037037037	92	1.0
Q15172	88.4879175257732	0.08453608247422681	0.13814432989690723	0.7731958762886598	18	1.0
Q9UNF0	81.30475308641975	0.2448559670781893	0.27983539094650206	0.6625514403292181	49	1.0
Q9H4A9	87.97510440835268	0.12761020881670534	0.16705336426914152	0.7819025522041764	25	1.0
O95704	64.45586419753086	0.3888888888888889	0.4773662551440329	0.205761316872428	68	1.0
O43790	73.46911522633746	0.32510288065843623	0.3868312757201646	0.5041152263374485	82	1.0
Q96CU9	90.12878600823045	0.07407407407407407	0.11522633744855967	0.823045267489712	28	1.0
Q86UX6	78.62460905349793	0.20987654320987653	0.30246913580246915	0.5679012345679012	28	1.0
Q9NR90	62.251646090534976	0.29218106995884774	0.5349794238683128	0.03909465020576132	57	1.0
Q9BZC1	61.46668724279836	0.44650205761316875	0.5740740740740741	0.21604938271604937	138	1.0
Q96RP7	79.32051440329218	0.23045267489711935	0.29218106995884774	0.6296296296296297	59	1.0
Q8NG06	86.70022633744856	0.06378600823045268	0.10699588477366255	0.6111111111111112	19	1.0
Q9NS84	79.26397119341564	0.18724279835390947	0.294238683127572	0.5534979423868313	24	1.0
P51608	56.59738683127571	0.4156378600823045	0.831275720164609	0.0823045267489712	16	1.0
Q8WVB3	93.21487654320988	0.024691358024691357	0.059670781893004114	0.8950617283950617	4	1.0
P14317	63.59755144032922	0.360082304526749	0.51440329218107	0.16255144032921812	82	1.0
Q9NVX2	93.8047520661157	0.02066115702479339	0.024793388429752067	0.8574380165289256	10	1.0
Q6XR72	67.48080412371135	0.32989690721649484	0.422680412371134	0.2556701030927835	79	1.0
Q9UID6	52.863134020618546	0.44329896907216493	0.7443298969072165	0.0	198	1.0
Q9UKL0	68.49476288659793	0.37938144329896906	0.48041237113402063	0.36907216494845363	94	1.0
Q9BXK5	64.51490721649485	0.4536082474226804	0.5773195876288659	0.30927835051546393	55	1.0
Q9UHN1	80.95997938144329	0.14432989690721648	0.19175257731958764	0.5443298969072164	61	1.0
O76064	75.42257731958762	0.22474226804123712	0.2597938144329897	0.4309278350515464	95	1.0
Q9BR11	75.73369072164948	0.1958762886597938	0.2597938144329897	0.3319587628865979	44	1.0
Q99932	56.70041237113402	0.5298969072164949	0.6865979381443299	0.04329896907216495	97	1.0
Q9ULA0	95.65913402061855	0.0288659793814433	0.049484536082474224	0.931958762886598	14	1.0
Q9H1Z4	79.9919175257732	0.15876288659793814	0.24948453608247423	0.5525773195876289	68	1.0
Q9BSK1	63.69835051546392	0.38969072164948454	0.44536082474226807	0.31958762886597936	99	1.0
Q8N6W0	67.75527835051545	0.3917525773195876	0.47010309278350515	0.3628865979381443	164	1.0
P51648	96.64247422680413	0.0	0.026804123711340205	0.934020618556701	0	1.0
Q8N8D1	76.42898969072165	0.15876288659793814	0.38144329896907214	0.38762886597938145	22	1.0
Q8WTX9	67.39092783505156	0.44948453608247424	0.4865979381443299	0.422680412371134	81	1.0
Q6AZZ1	88.02752577319588	0.0288659793814433	0.08247422680412371	0.5876288659793815	7	1.0
Q86YJ6	95.42367768595041	0.002066115702479339	0.010330578512396695	0.9152892561983471	1	1.0
Q05519	55.42774327122153	0.6066252587991718	0.7701863354037267	0.12629399585921325	74	1.0
Q9UBX1	96.90710280373833	0.0	0.0	0.9626168224299065	0	1.0
P30566	96.68260869565216	0.008281573498964804	0.014492753623188406	0.9440993788819876	4	1.0
P49759	79.05851239669421	0.26859504132231404	0.29338842975206614	0.6590909090909091	69	1.0
P37287	85.67630165289256	0.1012396694214876	0.12190082644628099	0.6838842975206612	29	1.0
P0CG40	48.34365702479339	0.6880165289256198	0.8119834710743802	0.0	203	1.0
Q9BXL5	54.04836776859504	0.42768595041322316	0.9318181818181818	0.03305785123966942	18	1.0
O75354	83.40136363636363	0.14049586776859505	0.18388429752066116	0.6487603305785123	43	1.0
A5YM69	44.55400826446281	0.8574380165289256	1.0	0.0	55	1.0
Q9UMX1	82.31613636363635	0.17768595041322313	0.24173553719008264	0.6590909090909091	46	1.0
Q8WWR8	82.8661570247934	0.2024793388429752	0.2396694214876033	0.6962809917355371	48	1.0
Q8TDL5	89.81434125269978	0.01511879049676026	0.0734341252699784	0.7473002159827213	5	1.0
P43268	56.25043388429752	0.5888429752066116	0.768595041322314	0.16735537190082644	59	1.0
P57764	77.84512396694215	0.11776859504132231	0.25413223140495866	0.3181818181818182	38	1.0
Q9H579	73.84501035196688	0.18633540372670807	0.3105590062111801	0.2815734989648033	71	1.0
O95522	85.70548654244307	0.07039337474120083	0.16149068322981366	0.6107660455486542	23	1.0
Q96A33	77.96546436285098	0.17062634989200864	0.28293736501079914	0.47300215982721383	51	1.0
Q9Y6V7	86.20931677018633	0.049689440993788817	0.10559006211180125	0.5527950310559007	22	1.0
P34896	96.68846473029046	0.006224066390041493	0.01867219917012448	0.950207468879668	3	1.0
P52209	96.81184265010351	0.002070393374741201	0.016563146997929608	0.9544513457556936	1	1.0
Q495M3	84.05432712215321	0.12836438923395446	0.14906832298136646	0.6625258799171843	51	1.0
P05787	74.15865424430643	0.2629399585921325	0.34782608695652173	0.515527950310559	63	1.0
P49840	78.95178423236513	0.2676348547717842	0.2821576763485477	0.6576763485477178	94	1.0
P49753	89.13532091097309	0.12836438923395446	0.14285714285714285	0.8302277432712215	55	1.0
P17544	60.0788198757764	0.43478260869565216	0.7246376811594203	0.15527950310559005	35	1.0
Q6NX45	72.5443685300207	0.2898550724637681	0.3105590062111801	0.5486542443064182	137	1.0
Q05084	69.81217391304348	0.32298136645962733	0.4906832298136646	0.391304347826087	77	1.0
Q9BZI7	65.8294824016563	0.35196687370600416	0.4616977225672878	0.17391304347826086	55	1.0
Q92599	76.29900414937758	0.18049792531120332	0.24896265560165975	0.3651452282157676	70	1.0
Q6STE5	79.60186721991701	0.18464730290456433	0.25311203319502074	0.58298755186722	49	1.0
P26196	84.08645962732919	0.15527950310559005	0.16356107660455488	0.7184265010351967	68	1.0
Q9UI12	87.32797101449275	0.09730848861283643	0.12629399585921325	0.7308488612836439	15	1.0
Q9UHL0	80.80347826086957	0.11801242236024845	0.2028985507246377	0.4699792960662526	54	1.0
Q96DZ1	76.01266666666666	0.13333333333333333	0.2733333333333333	0.27111111111111114	45	1.0
A6NGB9	59.96902691511387	0.40372670807453415	0.6894409937888198	0.045548654244306416	18	1.0
Q13325	92.28186721991702	0.006224066390041493	0.043568464730290454	0.7966804979253111	2	1.0
P11182	85.08047505938244	0.0997624703087886	0.15676959619952494	0.6247030878859857	26	1.0
Q9H0C5	86.81566390041495	0.0954356846473029	0.12655601659751037	0.7261410788381742	43	1.0
P86791	88.468316008316	0.04573804573804574	0.10810810810810811	0.7089397089397089	12	1.0
Q9UBS0	75.48029045643153	0.2676348547717842	0.3215767634854772	0.475103734439834	46	1.0
P86790	88.20378378378379	0.037422037422037424	0.11642411642411643	0.6860706860706861	12	1.0
P19971	93.65036016949153	0.0423728813559322	0.048728813559322036	0.9110169491525424	20	1.0
Q9UN86	65.64442827442828	0.45114345114345117	0.5634095634095634	0.2765072765072765	34	1.0
Q9Y6W6	69.1934439834025	0.3257261410788382	0.43568464730290457	0.35477178423236516	89	1.0
Q13946	78.40425311203319	0.25311203319502074	0.3381742738589212	0.6473029045643154	76	1.0
Q9UK11	64.23566390041495	0.2842323651452282	0.475103734439834	0.12655601659751037	127	1.0
Q9NWQ4	50.98755186721991	0.5518672199170125	0.966804979253112	0.024896265560165973	61	1.0
Q16581	68.82419087136928	0.36721991701244816	0.4211618257261411	0.3651452282157676	148	1.0
Q13547	86.22414937759335	0.13278008298755187	0.2012448132780083	0.7551867219917012	51	1.0
Q8NDH6	68.29126556016597	0.36099585062240663	0.495850622406639	0.3879668049792531	49	1.0
Q9H7C4	72.09607883817426	0.36929460580912865	0.4315352697095436	0.508298755186722	81	1.0
Q9UDY6	89.87345114345113	0.018711018711018712	0.05405405405405406	0.6881496881496881	7	1.0
Q96LT7	83.41338877338876	0.06860706860706861	0.18295218295218296	0.49480249480249483	9	1.0
Q8TCG2	75.7452182952183	0.26195426195426197	0.340956340956341	0.5384615384615384	86	1.0
A6NK06	95.20563409563408	0.0395010395010395	0.0498960498960499	0.9313929313929314	17	1.0
Q96J87	67.7147817047817	0.3866943866943867	0.46153846153846156	0.32432432432432434	76	1.0
Q2M3T9	90.52683991683992	0.060291060291060294	0.13305613305613306	0.8378378378378378	15	1.0
P31751	82.27068607068607	0.10395010395010396	0.1787941787941788	0.5031185031185031	31	1.0
O60883	68.62708333333333	0.3026315789473684	0.4100877192982456	0.21271929824561403	92	1.0
Q9HAZ1	79.08116424116425	0.2806652806652807	0.2910602910602911	0.6798336798336798	69	1.0
P41595	71.54120582120582	0.316008316008316	0.40124740124740127	0.3762993762993763	66	1.0
Q8WV93	78.14388773388774	0.17255717255717257	0.26195426195426197	0.49064449064449067	60	1.0
Q5VV17	60.33307692307692	0.5654885654885655	0.5925155925155925	0.367983367983368	146	1.0
O95081	57.63804573804573	0.5696465696465697	0.7276507276507277	0.19542619542619544	50	1.0
Q9NST1	71.44045738045739	0.24532224532224534	0.37214137214137216	0.30561330561330563	77	1.0
P18428	93.16116228070175	0.0	0.0	0.7982456140350878	0	1.0
Q9NUP7	79.27443749999999	0.18541666666666667	0.25833333333333336	0.5354166666666667	41	1.0
Q9BZE2	83.72314583333333	0.125	0.20625	0.6291666666666667	41	1.0
Q13360	61.31494802494803	0.44490644490644493	0.49064449064449067	0.24116424116424118	197	1.0
Q99704	67.32455301455302	0.36382536382536385	0.5426195426195426	0.33471933471933474	39	1.0
Q8N9B8	84.75785862785862	0.12058212058212059	0.1600831600831601	0.683991683991684	34	1.0
Q9UQ03	91.66247916666666	0.025	0.07916666666666666	0.8	11	1.0
Q8TE99	89.29510416666668	0.05625	0.09791666666666667	0.7895833333333333	25	1.0
Q92743	85.57414847161571	0.04148471615720524	0.1222707423580786	0.5349344978165939	12	1.0
Q6NUT3	84.73864583333334	0.1	0.15625	0.56875	19	1.0
Q6P461	86.42725490196078	0.08714596949891068	0.13725490196078433	0.6797385620915033	22	1.0
P20711	96.83258333333333	0.0	0.00625	0.95625	0	1.0
P23769	56.37566666666667	0.5666666666666667	0.7958333333333333	0.1625	45	1.0
O43854	90.20002188183808	0.024070021881838075	0.06345733041575492	0.7024070021881839	10	1.0
Q9H1P3	83.17325000000001	0.15208333333333332	0.19583333333333333	0.66875	56	1.0
P58004	81.36600000000001	0.16666666666666666	0.23958333333333334	0.65625	40	1.0
O60304	60.385374999999996	0.5020833333333333	0.5270833333333333	0.18125	93	1.0
P31749	83.04720833333334	0.1	0.16666666666666666	0.5333333333333333	23	1.0
P31930	95.64473094170404	0.0	0.006726457399103139	0.9237668161434978	0	1.0
Q9BTD8	62.059540709812104	0.3736951983298539	0.6534446764091858	0.16075156576200417	40	1.0
P11172	92.24227557411272	0.033402922755741124	0.06471816283924843	0.8329853862212944	13	1.0
P10619	96.6566371681416	0.0	0.00663716814159292	0.9203539823008849	0	1.0
Q96EY1	74.23908333333334	0.26666666666666666	0.36041666666666666	0.4083333333333333	49	1.0
Q12849	72.50760330578512	0.2534435261707989	0.36363636363636365	0.23415977961432508	65	1.0
O15519	77.34175531914893	0.19946808510638298	0.2579787234042553	0.43351063829787234	63	1.0
P78414	54.71175	0.5229166666666667	0.8770833333333333	0.09583333333333334	51	1.0
Q2NL68	57.010437499999995	0.48541666666666666	0.7395833333333334	0.09375	42	1.0
Q9NX61	85.51274944567628	0.06208425720620843	0.13747228381374724	0.565410199556541	19	1.0
Q5VWM3	83.73361169102296	0.10438413361169102	0.13778705636743216	0.534446764091858	24	1.0
Q6ZSG2	54.11388308977036	0.6137787056367432	0.7974947807933194	0.11064718162839249	44	1.0
Q5SWL8	83.51382045929019	0.1022964509394572	0.1419624217118998	0.5177453027139874	23	1.0
Q9UMR2	81.64073221757323	0.09832635983263599	0.19665271966527198	0.4874476987447699	39	1.0
Q9NQZ2	68.09586638830898	0.2776617954070981	0.3987473903966597	0.1524008350730689	37	1.0
Q9UBD6	92.3189770354906	0.03549060542797495	0.08559498956158663	0.8517745302713987	7	1.0
P11308	59.35751565762004	0.5427974947807933	0.6680584551148225	0.1837160751565762	47	1.0
Q8N461	83.1759707724426	0.18789144050104384	0.1941544885177453	0.755741127348643	90	1.0
Q8N143	54.326242171189975	0.5198329853862212	0.6492693110647182	0.031315240083507306	187	1.0
Q9H074	71.8130897703549	0.3298538622129436	0.4133611691022965	0.430062630480167	89	1.0
Q9NZI6	78.85152400835072	0.19832985386221294	0.2630480167014614	0.569937369519833	39	1.0
Q96MA6	87.4731941544885	0.010438413361169102	0.06471816283924843	0.534446764091858	3	1.0
P09086	58.83778705636743	0.5615866388308977	0.7160751565762005	0.23382045929018788	34	1.0
Q9BTU6	79.31697286012525	0.18789144050104384	0.2881002087682672	0.5448851774530271	47	1.0
P08173	75.40164926931106	0.23799582463465555	0.3736951983298539	0.5156576200417536	49	1.0
Q7LGC8	79.82958246346554	0.1440501043841336	0.2964509394572025	0.5553235908141962	30	1.0
Q9Y243	82.15060669456066	0.100418410041841	0.18200836820083682	0.5104602510460251	22	1.0
Q14790	87.89601265822785	0.0949367088607595	0.12025316455696203	0.7341772151898734	9	1.0
P34969	73.29379958246346	0.25052192066805845	0.35281837160751567	0.3966597077244259	54	1.0
O75688	84.76135983263599	0.14225941422594143	0.2196652719665272	0.700836820083682	51	1.0
P09914	94.15495815899581	0.0041841004184100415	0.027196652719665274	0.8702928870292888	1	1.0
P46098	83.52925274725276	0.1076923076923077	0.15384615384615385	0.5692307692307692	46	1.0
Q9NUU7	80.7827672955975	0.09853249475890985	0.20754716981132076	0.4381551362683438	40	1.0
P04004	67.45126361655774	0.3289760348583878	0.4444444444444444	0.3159041394335512	74	1.0
P50579	85.53716981132077	0.1970649895178197	0.2222222222222222	0.7714884696016772	62	1.0
P55107	91.22363636363634	0.0	0.045454545454545456	0.7454545454545455	0	1.0
Q9UQM7	85.78792887029289	0.08158995815899582	0.13598326359832635	0.6129707112970711	33	1.0
Q14108	92.74596234309622	0.016736401673640166	0.0502092050209205	0.8200836820083682	5	1.0
Q96A99	79.57953642384106	0.1986754966887417	0.22075055187637968	0.6004415011037527	58	1.0
O60669	84.45914225941422	0.12552301255230125	0.16736401673640167	0.702928870292887	27	1.0
Q9UJU5	55.00615062761506	0.5857740585774058	0.8075313807531381	0.1192468619246862	58	1.0
Q9UBM8	87.1507531380753	0.058577405857740586	0.15690376569037656	0.694560669456067	19	1.0
Q969K4	86.48853556485356	0.03765690376569038	0.08786610878661087	0.5690376569037657	12	1.0
Q9NZM5	78.7587211740042	0.129979035639413	0.24528301886792453	0.3480083857442348	31	1.0
A6NE02	87.55348888888891	0.04	0.11333333333333333	0.6555555555555556	9	1.0
Q9UHJ6	94.11267782426778	0.0020920502092050207	0.02301255230125523	0.8765690376569037	1	1.0
Q9UHM6	74.34730125523012	0.29497907949790797	0.38284518828451886	0.5062761506276151	93	1.0
O43670	59.93456066945607	0.3702928870292887	0.7594142259414226	0.15481171548117154	34	1.0
P09131	76.76085953878406	0.16561844863731656	0.23270440251572327	0.37945492662473795	62	1.0
P40123	82.89401260504202	0.15336134453781514	0.19957983193277312	0.6407563025210085	23	1.0
Q9ULS5	69.85937106918239	0.36058700209643607	0.4549266247379455	0.36058700209643607	48	1.0
P50336	95.28345911949687	0.0041928721174004195	0.020964360587002098	0.909853249475891	1	1.0
Q9ULS6	80.90960167714886	0.11740041928721175	0.21593291404612158	0.4109014675052411	15	1.0
Q9Y2Z4	89.22737527114967	0.04121475054229935	0.06941431670281996	0.7266811279826464	19	1.0
A6NHN0	58.59288546255506	0.5704845814977973	0.698237885462555	0.27312775330396477	118	1.0
Q9UJA9	89.85633554083884	0.09271523178807947	0.11479028697571744	0.8013245033112583	26	1.0
Q9BVS5	71.62106918238993	0.3710691823899371	0.40041928721174	0.5345911949685535	145	1.0
Q9Y577	85.74626834381552	0.04821802935010482	0.14465408805031446	0.549266247379455	11	1.0
P08588	75.3279035639413	0.2620545073375262	0.36268343815513626	0.4968553459119497	37	1.0
P08254	89.19373015873019	0.026455026455026454	0.07407407407407407	0.6613756613756614	10	1.0
P56270	58.62054507337526	0.4339622641509434	0.6687631027253669	0.0	32	1.0
Q6ZMU5	90.68274633123691	0.020964360587002098	0.041928721174004195	0.7316561844863732	5	1.0
Q96I59	92.97427645788338	0.017278617710583154	0.047516198704103674	0.8336933045356372	8	1.0
Q9NY64	85.36865828092243	0.08385744234800839	0.12159329140461216	0.589098532494759	21	1.0
Q13203	84.20668763102725	0.13836477987421383	0.16771488469601678	0.6960167714884696	64	1.0
O14770	61.964088050314466	0.46540880503144655	0.6561844863731656	0.22851153039832284	32	1.0
P21918	69.12867924528301	0.3480083857442348	0.43186582809224316	0.3039832285115304	74	1.0
Q6NUK1	81.33752620545073	0.06918238993710692	0.1761006289308176	0.3522012578616352	20	1.0
Q969S3	72.31073529411765	0.18487394957983194	0.37815126050420167	0.26260504201680673	35	1.0
P01019	88.6066592920354	0.02654867256637168	0.09070796460176991	0.7079646017699115	8	1.0
Q8TA94	70.2181512605042	0.2542016806722689	0.3004201680672269	0.13445378151260504	118	1.0
Q9H3G5	96.09933774834437	0.0	0.008830022075055188	0.9249448123620309	0	1.0
Q8N9V3	88.87888655462184	0.029411764705882353	0.0861344537815126	0.6008403361344538	10	1.0
Q96DF8	67.26783613445379	0.226890756302521	0.5546218487394958	0.12184873949579832	30	1.0
Q96QF0	70.74707983193278	0.3697478991596639	0.45588235294117646	0.4810924369747899	76	1.0
Q9UJW2	83.239243697479	0.11764705882352941	0.2184873949579832	0.6323529411764706	35	1.0
Q9BPX6	78.89918735891649	0.1580135440180587	0.2144469525959368	0.46275395033860045	67	1.0
Q86UR1	72.08676470588236	0.24579831932773108	0.3697478991596639	0.3235294117647059	98	1.0
O60861	83.74069327731092	0.15126050420168066	0.19117647058823528	0.6302521008403361	27	1.0
Q9H6Q4	86.01625263157895	0.11157894736842106	0.16210526315789472	0.7031578947368421	28	1.0
Q6E0U4	41.20815384615384	0.8527472527472527	0.9912087912087912	0.0	137	1.0
P16870	95.38493087557605	0.004608294930875576	0.020737327188940093	0.9101382488479263	2	1.0
P09238	89.14666666666668	0.042328042328042326	0.07936507936507936	0.6878306878306878	15	1.0
Q9BZP6	93.63079120879121	0.041758241758241756	0.05054945054945055	0.8637362637362638	19	1.0
P83105	85.9801797752809	0.033707865168539325	0.1146067415730337	0.5078651685393258	6	1.0
Q9UHG0	63.64348739495797	0.39285714285714285	0.6029411764705882	0.16176470588235295	94	1.0
O43148	77.39197478991596	0.27521008403361347	0.3004201680672269	0.5966386554621849	127	1.0
Q7Z2H8	84.91006302521009	0.11974789915966387	0.1407563025210084	0.657563025210084	44	1.0
Q15654	62.97846638655462	0.453781512605042	0.5504201680672269	0.1869747899159664	70	1.0
O75674	67.54495798319329	0.4054621848739496	0.4852941176470588	0.3865546218487395	121	1.0
Q92917	69.70884210526316	0.29473684210526313	0.45052631578947366	0.23578947368421052	29	1.0
Q03828	54.09922268907563	0.6407563025210085	0.8130252100840336	0.11554621848739496	64	1.0
Q9H1J1	62.141596638655464	0.42016806722689076	0.6050420168067226	0.12815126050420167	39	1.0
Q8IUH3	74.53142857142856	0.2184873949579832	0.33613445378151263	0.4180672268907563	50	1.0
Q9UBM7	91.2300842105263	0.056842105263157895	0.06947368421052631	0.8442105263157895	27	1.0
A0PJY2	55.99875789473684	0.511578947368421	0.6231578947368421	0.0	122	1.0
Q9P2C4	78.07661052631579	0.0863157894736842	0.2505263157894737	0.22105263157894736	26	1.0
Q9UJT0	88.7350105263158	0.03368421052631579	0.11789473684210526	0.7242105263157895	8	1.0
Q8N8U3	58.86816842105262	0.4694736842105263	0.6042105263157894	0.07368421052631578	90	1.0
Q96PL5	83.92224215246637	0.1367713004484305	0.18385650224215247	0.6053811659192825	45	1.0
Q8WUU4	57.36322105263159	0.5410526315789473	0.6336842105263157	0.04	76	1.0
P19474	90.66402105263158	0.023157894736842106	0.05473684210526316	0.7642105263157895	7	1.0
Q9BY10	80.57623157894737	0.17473684210526316	0.22526315789473683	0.5621052631578948	26	1.0
Q96GA3	68.67185263157894	0.2168421052631579	0.44842105263157894	0.08	57	1.0
Q7L3T8	92.059932735426	0.04035874439461883	0.06053811659192825	0.8340807174887892	12	1.0
Q96FB5	91.28675789473685	0.0	0.042105263157894736	0.7305263157894737	0	1.0
Q96KP4	97.8438818565401	0.0	0.0	0.9852320675105485	0	1.0
Q9BZD2	82.32812631578948	0.16	0.18736842105263157	0.5957894736842105	42	1.0
Q8NA56	84.79132631578949	0.0968421052631579	0.18736842105263157	0.6357894736842106	33	1.0
Q8WWH4	67.23669473684211	0.3410526315789474	0.5094736842105263	0.32421052631578945	47	1.0
O75844	89.45842105263158	0.07789473684210527	0.11157894736842106	0.8042105263157895	32	1.0
O43818	83.41172631578948	0.15368421052631578	0.1936842105263158	0.6757894736842105	70	1.0
P26368	73.26145569620252	0.2489451476793249	0.35864978902953587	0.3080168776371308	34	1.0
Q9UBB4	89.54477894736843	0.04842105263157895	0.10105263157894737	0.7157894736842105	16	1.0
Q9BSF8	68.93164210526317	0.3894736842105263	0.5010526315789474	0.40842105263157896	70	1.0
Q8NA42	73.52656842105262	0.21263157894736842	0.3136842105263158	0.3031578947368421	61	1.0
Q2T9K0	59.07393684210526	0.4336842105263158	0.671578947368421	0.042105263157894736	34	1.0
Q01518	81.82314345991561	0.16455696202531644	0.20464135021097046	0.6223628691983122	32	1.0
Q9ULV8	80.14335443037974	0.16033755274261605	0.21308016877637131	0.5337552742616034	70	1.0
Q86TL0	77.40516877637131	0.23839662447257384	0.2911392405063291	0.5949367088607594	49	1.0
P41235	73.90445147679324	0.31856540084388185	0.3691983122362869	0.5464135021097046	97	1.0
Q8IYX7	67.31943037974685	0.08016877637130802	0.5210970464135021	0.0	26	1.0
Q06945	53.18955696202532	0.6540084388185654	0.8270042194092827	0.14978902953586498	42	1.0
Q5VXH5	86.50978902953587	0.05485232067510549	0.13291139240506328	0.6392405063291139	23	1.0
P02774	94.844519650655	0.004366812227074236	0.008733624454148471	0.9170305676855895	1	1.0
Q96ER3	85.77725738396624	0.09071729957805907	0.18354430379746836	0.6919831223628692	15	1.0
X6R8R1	71.51493670886076	0.33544303797468356	0.42616033755274263	0.4409282700421941	104	1.0
P30988	80.20904444444443	0.11777777777777777	0.2111111111111111	0.4533333333333333	39	1.0
P48637	95.05285412262157	0.0	0.021141649048625793	0.9006342494714588	0	1.0
P55084	95.10204081632654	0.015873015873015872	0.022675736961451247	0.8979591836734694	7	1.0
Q07002	73.17896624472574	0.2489451476793249	0.4092827004219409	0.45147679324894513	50	1.0
Q5T764	93.32056962025315	0.006329113924050633	0.03375527426160337	0.8459915611814346	2	1.0
P01871	85.43090717299577	0.04008438818565401	0.12025316455696203	0.5232067510548524	7	1.0
Q5VWM4	86.5799789029536	0.05485232067510549	0.11392405063291139	0.6455696202531646	23	1.0
