panel	feature_id	uniprot	gene	multi_target	pe	p_seq	ensg	pep_n_unique	pep_n_clean	pep_frac_shared	is_secreted	has_signal	is_membrane	is_ecm	length	mature_length	y	p_detect_intrinsic	top_dark_reason	paxdb_ppm	ensp	symbol	log_abundance	org_lysate_ms_present	org_lysate_soma_present	org_lysate_olink_present	org_lysate_aff_abund_z	org_media_ms_present	org_media_soma_present	org_media_olink_present	org_media_aff_abund_z	bf_csf_neat_ms_present	bf_csf_neat_aff_present	bf_csf_depleted_ms_present	bf_csf_depleted_aff_present	bf_plasma_neat_ms_present	bf_plasma_neat_aff_present	bf_plasma_depleted_ms_present	bf_plasma_depleted_aff_present	druggable	approved_drug	ms_class
SomaScan	34207-38	Q92570	NR4A3	0	1.0	0.4570483251027929	ENSG00000119508	16.0	9.0	0.1111111111111111	0.0	0.0	0.0	0.0	626.0	626.0	1.0	0.4260485020935055	abundance	0.066	ENSP00000482027	NR4A3	-1.1804560644581312	0.0	1.0	0.0	-0.0403726949743819	0.0	1.0	0.0	-1.1819523498115023									1	0	chemistry_limited
SomaScan	34208-3	Q6ZTZ1	MSANTD1	0	1.0	0.7982938328617333		15.0	4.0	0.0																														1	1	confirmable
SomaScan	34209-3	A7MCY6	TBKBP1	0	1.0	0.7962642763990497	ENSG00000198933	27.0	16.0	0.0	0.0	0.0	0.0	0.0	615.0	615.0	1.0	0.862974508543325	abundance	0.088	ENSP00000354777	TBKBP1	-1.0555173278498313	0.0	1.0	0.0	-1.5747936055701997	0.0	1.0	0.0	-2.1980763877968763									0	0	confirmable
SomaScan	3421-54	P32971	TNFSF8	0	1.0	0.5919595578740897		7.0	4.0	0.0																														0	0	chemistry_limited
SomaScan	34210-198	Q9NY37	ASIC5	0	1.0	0.4846715212095184	ENSG00000256394	19.0	7.0	0.0	0.0	0.0	1.0	0.0	505.0	505.0	0.0	0.2494606355829984	abundance	0.023	ENSP00000442477	ASIC5	-1.6382721639824072	0.0	1.0	0.0	-0.1756462272665405	0.0	0.0	0.0	-0.9072013312709128									0	0	chemistry_limited
SomaScan	34212-119	A6NCS4	NKX2-6	0	1.0	0.4211707610209211		10.0	6.0	0.1666666666666666																														0	0	chemistry_limited
SomaScan	34213-7	Q6ZWB6	KCTD8	0	1.0	0.7931054185651814	ENSG00000183783	17.0	13.0	0.0555555555555555	0.0	0.0	1.0	0.0	473.0	473.0	1.0	0.8421332272614864	abundance	0.298	ENSP00000353129	KCTD8	-0.5257837359237448	1.0	1.0	1.0	1.1684683206544904	0.0	0.0	0.0	-0.4150671649964095									0	0	confirmable
SomaScan	34216-3	Q8N7P3	CLDN22	0	1.0	0.4314721012090192		2.0	1.0	0.6																														0	0	inference_limited
SomaScan	34217-6	Q5T0J7	TEX35	0	1.0	0.6836068398440552	ENSG00000240021	10.0	4.0	0.0	0.0	0.0	0.0	0.0	233.0	233.0	0.0	0.2919838778839086	abundance	0.098	ENSP00000323795	TEX35	-1.0087739243075051	0.0	1.0	0.0	-0.219028078855491	0.0	1.0	0.0	-0.967480421965746									0	0	chemistry_limited
SomaScan	34219-7	A6NKC9	SH2D7	0	1.0	0.7431263223830077	ENSG00000183476	20.0	15.0	0.0	0.0	0.0	0.0	0.0	451.0	451.0	0.0	0.6685698516086466	abundance	0.0007	ENSP00000327846	SH2D7	-3.154901959985743	0.0	1.0	0.0	-0.6282034889226629	0.0	0.0	0.0	-0.8669756982493358									0	0	confirmable
SomaScan	3422-4	P14635	CCNB1|CDK1	1	1.0	0.7724646829187102	ENSG00000134057	20.0	10.0	0.0	0.0	0.0	0.0	0.0	433.0	433.0	0.0	0.8760441949001244	localization	6.86	ENSP00000256442	CCNB1	0.8363241157067517	1.0	1.0	0.0	0.5599750884121018	0.0	0.0	0.0	-0.4065814803769961	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	34221-5	A6NE82	MBD3L3	0	1.0	0.1121900064305159		0.0	0.0	1.0																														0	0	inference_locked
SomaScan	34222-19	Q5TFG8	ZC2HC1B	0	1.0	0.3886706294503956		12.0	7.0	0.0																														0	0	chemistry_limited
SomaScan	34224-3	A6NJG2	SOWAHD	0	1.0	0.8734432895042491	ENSG00000187808	20.0	12.0	0.0	0.0	0.0	0.0	0.0	315.0	315.0				0.015	ENSP00000340975	SOWAHD	-1.8239087409443189	0.0	1.0	0.0	0.6735220660980668	0.0	1.0	0.0	-0.2377456768576012									0	0	confirmable
SomaScan	34226-28	Q5VSG8	MANEAL	0	1.0	0.883753406188564		14.0	11.0	0.0																														0	0	confirmable
SomaScan	34227-6	Q02080	MEF2B	0	1.0	0.4773028782805361	ENSG00000213999	13.0	10.0	0.0	0.0	0.0	0.0	0.0	365.0	365.0				0.068	ENSP00000402154	MEF2B	-1.1674910872937636	0.0	1.0	0.0	-0.2279376471370263	0.0	0.0	0.0	-0.7066903136619392									0	0	chemistry_limited
SomaScan	34228-6	B4E2M5	ANKRD66	0	1.0	0.7802525451407364		13.0	8.0	0.0																														0	0	confirmable
SomaScan	3423-59	P23946	CMA1	0	1.0	0.5751809405212759	ENSG00000092009	11.0	4.0	0.0	1.0	1.0	0.0	0.0	247.0	226.0	1.0	0.8807905196811628	size	5.35	ENSP00000250378	CMA1	0.7283537820212285	0.0	1.0	0.0	0.4662554845611452	0.0	1.0	0.0	-0.4477958378852289	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	chemistry_limited
SomaScan	34233-18	A8MU46	SMTNL1	0	1.0	0.9000100615839566		23.0	14.0	0.0																														0	0	confirmable
SomaScan	34236-37	C9J6K1	C19orf81	0	1.0	0.7210701792658846	ENSG00000235034	9.0	5.0	0.0	0.0	0.0	0.0	0.0	198.0	198.0	0.0	0.5543671187753565	abundance	0.0004	ENSP00000417035	C19orf81	-3.3979400086720375	0.0	1.0	0.0	0.7107982229374009	0.0	1.0	0.0	-0.7538535889641313									0	0	confirmable
SomaScan	34237-2	A6NNP5	CCDC169	0	1.0	0.8075747101412466		12.0	8.0	0.0769230769230769																														0	0	confirmable
SomaScan	34239-5	C9JH25	PRRT4	0	1.0	0.6390333655625051	ENSG00000224940	22.0	15.0	0.0	0.0	1.0	1.0	0.0	899.0	876.0				0.007	ENSP00000415026	PRRT4	-2.154901959985743	0.0	1.0	0.0	1.9590291832884148	0.0	1.0	0.0	1.513200157645052									0	0	chemistry_limited
SomaScan	34240-49	Q13029	PRDM2	0	1.0	0.8515259539737681	ENSG00000116731	74.0	38.0	0.0	0.0	0.0	0.0	0.0	1718.0	1718.0	1.0	0.8034172690458589	abundance	0.124	ENSP00000235372	PRDM2	-0.906578314837765	1.0	1.0	0.0	0.0567492652330162	0.0	0.0	0.0	-1.0189265132974057									0	0	confirmable
SomaScan	34243-19	Q06416	POU5F1B	0	1.0	0.4581731638404626		4.0	2.0	0.5555555555555556																														0	0	inference_limited
SomaScan	34244-34	Q92841	DDX17	0	1.0	0.7939153272517144	ENSG00000100201	26.0	14.0	0.2571428571428571	0.0	0.0	0.0	0.0	729.0	729.0	1.0	0.9870767280168742	proteotypicity	77.0	ENSP00000380033	DDX17	1.8864907251724818	1.0	1.0	0.0	1.5241405966777533	0.0	0.0	0.0	-1.3590605599082994									0	0	confirmable
SomaScan	34247-33	Q96JM7	L3MBTL3	0	1.0	0.7429953215077506	ENSG00000198945	32.0	12.0	0.0	0.0	0.0	0.0	0.0	780.0	780.0	1.0	0.6752840549099746	abundance	0.467	ENSP00000357118	L3MBTL3	-0.33068311943388784	1.0	1.0	0.0	-0.338692945791662	0.0	1.0	0.0	-1.1774579176923736									0	0	confirmable
SomaScan	34248-79	Q8IWX7	UNC45B	0	1.0	0.895890343051206		60.0	31.0	0.0																														0	0	confirmable
SomaScan	34250-10	Q93034	CUL5	0	1.0	0.7814242498919561	ENSG00000166266	46.0	26.0	0.0	0.0	0.0	0.0	0.0	780.0	780.0	1.0	0.9271024439343424	localization	10.1	ENSP00000376808	CUL5	1.0043213737826426	1.0	1.0	0.0	0.168504782827085	0.0	1.0	0.0	-1.013082440517573									0	0	confirmable
SomaScan	34251-50	Q96T88	UHRF1	0	1.0	0.7685315687551377	ENSG00000276043	34.0	15.0	0.0555555555555555	0.0	0.0	0.0	0.0	793.0	793.0	0.0	0.8823291750394994	localization	3.8	ENSP00000479617	UHRF1	0.5797835966168101	1.0	1.0	0.0	-0.5236561473078872	0.0	0.0	0.0	-1.0931554975928404									1	1	confirmable
SomaScan	34254-91	Q5VUG0	SFMBT2	0	1.0	0.7706823068875527	ENSG00000198879	41.0	18.0	0.0465116279069767	0.0	0.0	0.0	0.0	894.0	894.0	0.0	0.709699436435712	abundance	0.017	ENSP00000380353	SFMBT2	-1.7695510786217261	1.0	1.0	0.0	1.0269877587325702	0.0	1.0	0.0	-0.6494601759545128									0	0	confirmable
SomaScan	34255-32	Q9UP79	ADAMTS8	0	1.0	0.6854326309168642	ENSG00000134917	27.0	12.0	0.0	1.0	1.0	0.0	1.0	889.0	676.0	0.0	0.8551650953133955	abundance	0.037	ENSP00000257359	ADAMTS8	-1.431798275933005	0.0	1.0	0.0	-1.0435091470467102	0.0	1.0	1.0	-0.9791193638494236									0	0	chemistry_limited
SomaScan	34256-67	Q06889	EGR3	0	1.0	0.4444309950259537	ENSG00000179388	6.0	3.0	0.3333333333333333	0.0	0.0	0.0	0.0	387.0	387.0	0.0	0.2892322571130715	abundance	0.008	ENSP00000318057	EGR3	-2.0969100130080562	0.0	1.0	0.0	2.073355693101928	0.0	1.0	0.0	0.2095271652450132									1	0	chemistry_limited
SomaScan	34257-14	P53992	SEC24C	0	1.0	0.796644195412566	ENSG00000176986	38.0	20.0	0.05	0.0	0.0	1.0	0.0	1094.0	1094.0	1.0	0.8503716235782	composition	28.9	ENSP00000343405	SEC24C	1.4608978427565478	1.0	1.0	0.0	0.9279663297637472	0.0	1.0	0.0	-0.8712958007612845									0	0	confirmable
SomaScan	34258-27	P46934	NEDD4	0	1.0	0.8851772639949634	ENSG00000069869	53.0	32.0	0.1166666666666666	0.0	0.0	1.0	0.0	1319.0	1319.0	1.0	0.9605620034892464	structure_af	1.12	ENSP00000424827	NEDD4	0.04921802267018165	1.0	1.0	0.0	0.3962442587364001	0.0	1.0	0.0	-0.8641943702715618									1	1	confirmable
SomaScan	34259-4	O15117	FYB1	0	1.0	0.9437149691349312	ENSG00000082074	25.0	20.0	0.0	0.0	0.0	0.0	0.0	783.0	783.0	1.0	0.9306839721464945	composition	37.1	ENSP00000493623	FYB1	1.5693739096150459	0.0	1.0	0.0	-0.0663803802330715	0.0	1.0	0.0	-0.8456000986486464									1	0	confirmable
SomaScan	34260-43	P14653	HOXB1	0	1.0	0.5345437006426691	ENSG00000120094	7.0	2.0	0.125	0.0	0.0	0.0	0.0	301.0	301.0				0.049	ENSP00000355140	HOXB1	-1.3098039199714864	0.0	1.0	0.0	-0.2659314031926836	0.0	0.0	0.0	-0.958225061507601									1	1	inference_limited
SomaScan	34263-29	Q9NUR3	TMEM74B	0	1.0	0.6797779246755177	ENSG00000125895	12.0	7.0	0.0	0.0	0.0	1.0	0.0	256.0	256.0	0.0	0.5050067779923433	abundance	0.002	ENSP00000371318	TMEM74B	-2.6989700043360187	1.0	1.0	0.0	0.6819699778053778	0.0	0.0	0.0	-0.4845174481557416									0	0	chemistry_limited
SomaScan	34265-94	Q9P0K7	RAI14	0	1.0	0.9019685572756008	ENSG00000039560	56.0	36.0	0.0175438596491228	0.0	0.0	0.0	0.0	980.0	980.0	1.0	0.9227421451519856	localization	4.67	ENSP00000427123	RAI14	0.6693168805661122	1.0	1.0	0.0	0.0973168600242761	0.0	1.0	0.0	-0.9435777510116918									0	0	confirmable
SomaScan	34269-64	A0FGR8	ESYT2	0	1.0	0.8596284963928615	ENSG00000117868	45.0	28.0	0.0	0.0	0.0	1.0	0.0	921.0	921.0	1.0	0.8747738508770553	charge_pI	22.2	ENSP00000499020	ESYT2	1.3463529744506386	1.0	1.0	1.0	1.4633292117128742	0.0	1.0	0.0	-0.524366494697557									1	1	confirmable
SomaScan	3427-63	P68400	CSNK2A1	0	1.0	0.7367115225574538	ENSG00000101266	2.0	2.0	0.8888888888888888	0.0	0.0	0.0	0.0	391.0	391.0	1.0	0.7804718046182779	proteotypicity	32.4	ENSP00000217244	CSNK2A1	1.510545010206612	1.0	1.0	0.0	0.4563720293662883	0.0	1.0	0.0	-0.8417323395234813	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	inference_limited
SomaScan	34270-22	P52333	JAK3	0	1.0	0.8947849894357918	ENSG00000105639	59.0	30.0	0.0327868852459016	0.0	0.0	1.0	0.0	1124.0	1124.0	1.0	0.8625258202214907	composition	2.11	ENSP00000432511	JAK3	0.3242824552976926	0.0	1.0	0.0	1.1180040974510694	0.0	1.0	0.0	-0.134439087694267									1	1	confirmable
SomaScan	34271-101	Q13617	CUL2	0	1.0	0.868685422052329	ENSG00000108094	41.0	14.0	0.0	0.0	0.0	0.0	0.0	745.0	745.0	1.0	0.9169764689493116	localization	13.0	ENSP00000414095	CUL2	1.1139433523068367	1.0	1.0	0.0	0.9100582451581688	0.0	1.0	0.0	-0.843975878852523									0	0	confirmable
SomaScan	34272-3	O76024	WFS1	0	1.0	0.7838783471291766	ENSG00000109501	37.0	20.0	0.0	0.0	0.0	1.0	0.0	890.0	890.0	1.0	0.7626151672241097	hydrophobicity	3.06	ENSP00000226760	WFS1	0.48572142648158	1.0	1.0	0.0	0.5080810676527323	0.0	1.0	0.0	-0.4130428888115918									1	1	confirmable
SomaScan	34273-55	P53618	COPB1	0	1.0	0.8472573291899783	ENSG00000129083	47.0	20.0	0.0	0.0	0.0	1.0	0.0	953.0	952.0	1.0	0.9815743986453382	degradation_pest	70.9	ENSP00000249923	COPB1	1.8506462351830666	1.0	1.0	0.0	0.5617512594610485	1.0	0.0	0.0	-0.700813114816025									0	0	confirmable
SomaScan	34274-10	Q96P20	NLRP3	0	1.0	0.9059150142543336	ENSG00000162711	54.0	21.0	0.0181818181818181	1.0	0.0	0.0	0.0	1036.0	1036.0	1.0	0.976229355849484	abundance	0.028	ENSP00000337383	NLRP3	-1.5528419686577808	0.0	1.0	0.0	1.0378463940620586	0.0	1.0	0.0	-0.7705560857808621									1	1	confirmable
SomaScan	34276-35	Q8IXH8	CDH26	0	1.0	0.7477600252742548	ENSG00000124215	23.0	15.0	0.0	0.0	1.0	1.0	0.0	832.0	805.0	0.0	0.632788836174225	abundance	0.025	ENSP00000339390	CDH26	-1.6020599913279623	0.0	1.0	0.0	1.0121889951128644	0.0	1.0	0.0	-0.5493463499812611									0	0	confirmable
SomaScan	34278-2	Q96PU5	NEDD4L	0	1.0	0.8558370644251933	ENSG00000049759	37.0	27.0	0.1777777777777777	0.0	0.0	0.0	0.0	975.0	974.0	1.0	0.9279922588136978	composition	2.99	ENSP00000383199	NEDD4L	0.4756711883244297	1.0	1.0	1.0	0.9476421422293566	0.0	1.0	1.0	-0.680327516492501									1	1	confirmable
SomaScan	34281-42	Q86YT6	MIB1	0	1.0	0.9348161021125536	ENSG00000101752	50.0	24.0	0.0196078431372549	0.0	0.0	1.0	0.0	1006.0	1006.0	1.0	0.9539467064506846	abundance	0.76	ENSP00000261537	MIB1	-0.11918640771920865	1.0	1.0	0.0	-0.2209998927948825	0.0	0.0	0.0	-1.135874316185643									0	0	confirmable
SomaScan	34283-126	Q9Y5Q5	CORIN	0	1.0	0.7898678668231475		41.0	9.0	0.0																														0	0	confirmable
SomaScan	34284-27	Q9H160	ING2	0	1.0	0.5200884679842965	ENSG00000168556	9.0	3.0	0.1	0.0	0.0	0.0	0.0	280.0	280.0	1.0	0.7145948178680267	abundance	0.162	ENSP00000307183	ING2	-0.790484985457369	1.0	1.0	0.0	0.0958134951119454	0.0	0.0	0.0	-0.8252603879955109									0	0	chemistry_limited
SomaScan	34285-68	Q9P2R7	SUCLA2	0	1.0	0.9380594834490694	ENSG00000136143	23.0	14.0	0.0	0.0	0.0	0.0	0.0	463.0	411.0	1.0	0.9693055313325776	peptide_chemistry	36.3	ENSP00000494360	SUCLA2	1.5599066250361124	1.0	1.0	1.0	2.004365942190645	0.0	1.0	0.0	-0.3395099768128296									0	0	confirmable
SomaScan	34287-58	Q8NFH4	NUP37	0	1.0	0.8028057190645697	ENSG00000075188	15.0	9.0	0.0	0.0	0.0	0.0	0.0	326.0	326.0	1.0	0.8934778975556471	localization	8.18	ENSP00000448054	NUP37	0.912753303671323	1.0	1.0	0.0	1.0700736670188615	0.0	1.0	0.0	-1.3452296467823666									0	0	confirmable
SomaScan	34289-42	Q4LEZ3	AARD	0	1.0	0.8805963746348098		11.0	7.0	0.0																														0	0	confirmable
SomaScan	34290-5	Q96JC1	VPS39	0	1.0	0.930034802888412		56.0	34.0	0.0																														0	0	confirmable
SomaScan	34293-68	Q9UQR1	ZNF148	0	1.0	0.7825582110341057	ENSG00000163848	31.0	13.0	0.03125	0.0	0.0	0.0	0.0	794.0	794.0	1.0	0.4929305756708568	structure_af	1.52	ENSP00000353863	ZNF148	0.18184358794477254	1.0	1.0	0.0	1.77730930529232	0.0	1.0	0.0	0.5243553721636022									0	0	confirmable
SomaScan	34294-13	Q9BYX2	TBC1D2	0	1.0	0.8815678388573562	ENSG00000095383	44.0	23.0	0.0	0.0	0.0	0.0	0.0	928.0	928.0	1.0	0.9158472827289486	composition	1.04	ENSP00000481721	TBC1D2	0.01703333929878037	1.0	1.0	1.0	0.1161283795358933	0.0	0.0	0.0	-1.029624687525606									0	0	confirmable
SomaScan	34296-7	Q8TF30	WHAMM	0	1.0	0.8760810312345921	ENSG00000156232	37.0	20.0	0.075	0.0	0.0	0.0	0.0	809.0	809.0	0.0	0.9304951254051188	abundance	0.07	ENSP00000286760	WHAMM	-1.154901959985743	1.0	1.0	1.0	0.4694609538724358	0.0	0.0	0.0	-0.9376449078669968									0	0	confirmable
SomaScan	34297-2	Q9C0D7	ZC3H12C	0	1.0	0.8433336859640658	ENSG00000149289	34.0	22.0	0.2093023255813953	0.0	0.0	0.0	0.0	883.0	883.0	1.0	0.7608060997162193	abundance	0.027	ENSP00000278590	ZC3H12C	-1.5686362358410126	1.0	1.0	0.0	0.4073727100529704	0.0	0.0	0.0	-0.977759634550814									0	0	confirmable
SomaScan	34299-16	Q9ULV3	CIZ1	0	1.0	0.6600721791607611	ENSG00000148337	33.0	20.0	0.0	0.0	0.0	0.0	0.0	898.0	898.0	1.0	0.7704235846741395	structure_af	1.64	ENSP00000439244	CIZ1	0.21484384804769785	1.0	1.0	0.0	-0.2002322844310572	0.0	0.0	0.0	-1.448469250144255									0	0	chemistry_limited
SomaScan	34300-89	Q9P246	STIM2	0	1.0	0.7892023305761745	ENSG00000109689	29.0	12.0	0.0333333333333333	0.0	1.0	1.0	0.0	746.0	732.0	1.0	0.6982867038016326	topology	1.66	ENSP00000417569	STIM2	0.22010808804005508	1.0	1.0	0.0	0.4471932918303994	0.0	1.0	0.0	-0.8754734055246194									1	0	confirmable
SomaScan	34303-17	Q15431	SYCP1	0	1.0	0.905506196780454	ENSG00000198765	56.0	39.0	0.0	0.0	0.0	0.0	0.0	976.0	976.0	1.0	0.8937712075133326	abundance	0.039	ENSP00000358535	SYCP1	-1.408935392973501	0.0	1.0	0.0	-0.2001461631210895	0.0	1.0	0.0	-1.527686378709156									0	0	confirmable
SomaScan	34304-11	P0C7V6	SUPT20HL2	0	1.0	0.5691438738381508		12.0	6.0	0.6129032258064516																														0	0	chemistry_limited
SomaScan	34305-85	Q96T17	MAP7D2	0	1.0	0.8803171362521425	ENSG00000184368	32.0	17.0	0.0303030303030303	0.0	0.0	0.0	0.0	732.0	732.0	1.0	0.8513580426843921	abundance	0.24	ENSP00000368964	MAP7D2	-0.619788758288394	1.0	1.0	1.0	1.1969612061482149	0.0	0.0	1.0	-0.3824255990669555									0	0	confirmable
SomaScan	34308-89	Q14CX7	NAA25	0	1.0	0.9227781007609144	ENSG00000111300	48.0	27.0	0.0	0.0	0.0	0.0	0.0	972.0	972.0	1.0	0.9567273802657073	degradation_pest	4.39	ENSP00000261745	NAA25	0.6424645202421213	1.0	1.0	0.0	0.2345414523386834	0.0	1.0	0.0	-1.1273128820352014									0	0	confirmable
SomaScan	34309-156	Q92543	SNX19	0	1.0	0.8050589098388599	ENSG00000120451	39.0	17.0	0.0	0.0	0.0	1.0	0.0	992.0	992.0	1.0	0.8692179918851212	abundance	0.159	ENSP00000265909	SNX19	-0.7986028756795485	1.0	1.0	0.0	1.14431991865534	0.0	1.0	0.0	0.2844013141724868									0	0	confirmable
SomaScan	3431-54	P21709	EPHA1	0	1.0	0.8491988626642454	ENSG00000146904	42.0	21.0	0.0	0.0	1.0	1.0	0.0	976.0	951.0	1.0	0.8552016873479897	abundance	0.641	ENSP00000275815	EPHA1	-0.19314197048118256	0.0	1.0	0.0	-0.7202395266277667	0.0	0.0	0.0	-1.3531614639304064	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
SomaScan	34311-273	Q9NYI0	PSD3	0	1.0	0.9254910992305508	ENSG00000156011	49.0	35.0	0.0	0.0	0.0	1.0	0.0	1048.0	1048.0	1.0	0.8908739481034404	abundance	0.391	ENSP00000324127	PSD3	-0.40782324260413316	1.0	1.0	0.0	2.001334290195787	0.0	1.0	0.0	0.5721024390679799									0	0	confirmable
SomaScan	34312-4	O43511	SLC26A4	0	1.0	0.7871469501078378	ENSG00000091137	22.0	15.0	0.0434782608695652	0.0	0.0	1.0	0.0	780.0	780.0				0.086	ENSP00000494017	SLC26A4	-1.0655015487564323	0.0	1.0	0.0	0.2411591812307265	0.0	0.0	0.0	-1.0606612359332324									0	0	confirmable
SomaScan	34314-162	Q15022	SUZ12	0	1.0	0.7604701947811594	ENSG00000178691	33.0	16.0	0.0	0.0	0.0	0.0	0.0	739.0	739.0	1.0	0.8644748063265728	localization	3.33	ENSP00000316578	SUZ12	0.5224442335063199	1.0	1.0	0.0	-0.0742346731548398	0.0	0.0	0.0	-0.8231310412351741									0	0	confirmable
SomaScan	34316-16	O43747	AP1G1	0	1.0	0.8201439912354564	ENSG00000166747	33.0	14.0	0.0294117647058823	0.0	0.0	1.0	0.0	822.0	822.0	1.0	0.9547901627508844	hydrophobicity	41.4	ENSP00000377148	AP1G1	1.6170003411208989	1.0	1.0	0.0	0.1347124043926329	0.0	0.0	0.0	-0.586704346381836									0	0	confirmable
SomaScan	34317-8	Q9HC35	EML4	0	1.0	0.938399233697798	ENSG00000143924	51.0	29.0	0.0	0.0	0.0	0.0	0.0	981.0	981.0	1.0	0.8871008169277229	localization	11.8	ENSP00000320663	EML4	1.0718820073061255	1.0	1.0	1.0	0.9440244227968606	0.0	1.0	1.0	-0.5465401150364018									1	1	confirmable
SomaScan	34318-18	Q9BWT7	CARD10	0	1.0	0.9334202439879592	ENSG00000100065	54.0	34.0	0.0	0.0	0.0	0.0	0.0	1032.0	1032.0	1.0	0.929668490196568	abundance	0.035	ENSP00000384570	CARD10	-1.4559319556497243	0.0	1.0	0.0	0.2370240953404323	0.0	1.0	0.0	-0.9705149310900164									0	0	confirmable
SomaScan	3432-21	P29320	EPHA3	0	1.0	0.8050216034721333	ENSG00000044524	41.0	15.0	0.1458333333333333	1.0	1.0	1.0	0.0	983.0	963.0	1.0	0.7511175325534447	abundance	0.146	ENSP00000337451	EPHA3	-0.835647144215563	1.0	1.0	1.0	0.9495292438211208	0.0	1.0	0.0	-0.6390255198902284	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
SomaScan	34320-150	Q8IVF7	FMNL3	0	1.0	0.90834843928804	ENSG00000161791	41.0	22.0	0.2115384615384615	0.0	0.0	1.0	0.0	1028.0	1027.0	1.0	0.879127290535334	abundance	0.416	ENSP00000335655	FMNL3	-0.3809066693732573	1.0	1.0	0.0	0.5788925201565904	0.0	1.0	0.0	-1.0274460364707074									0	0	confirmable
SomaScan	34326-35	Q4L235	AASDH	0	1.0	0.7886655391574637	ENSG00000157426	46.0	22.0	0.0416666666666666	0.0	0.0	0.0	0.0	1098.0	1098.0	1.0	0.7111122691376427	abundance	0.077	ENSP00000205214	AASDH	-1.1135092748275182	1.0	1.0	0.0	0.8715585597857531	0.0	1.0	0.0	0.2162944534733727									0	0	confirmable
SomaScan	34331-9	Q9H0X9	OSBPL5	0	1.0	0.8470135412970161	ENSG00000021762	47.0	29.0	0.06	0.0	0.0	1.0	0.0	879.0	879.0	1.0	0.8889717093616604	abundance	0.582	ENSP00000263650	OSBPL5	-0.23507701535011155	1.0	1.0	0.0	0.8288365175571567	0.0	1.0	0.0	-0.8348389421650801									0	0	confirmable
SomaScan	34332-29	Q7Z7L7	ZER1	0	1.0	0.7791431932034335		34.0	15.0	0.0																														0	0	confirmable
SomaScan	34333-22	Q14644	RASA3	0	1.0	0.890862004749907	ENSG00000185989	45.0	27.0	0.0425531914893617	0.0	0.0	1.0	0.0	834.0	833.0	1.0	0.8455864174267558	degradation_pest	42.9	ENSP00000335029	RASA3	1.6324572921847242	1.0	1.0	0.0	0.2429300590110578	0.0	0.0	0.0	-0.6671600317609144									0	0	confirmable
SomaScan	34334-2	Q13608	PEX6	0	1.0	0.8404127121467222	ENSG00000124587	38.0	22.0	0.0	0.0	0.0	0.0	0.0	980.0	980.0	1.0	0.7701143097536934	abundance	0.378	ENSP00000303511	PEX6	-0.4225082001627747	1.0	1.0	0.0	0.1372198067083072	0.0	1.0	0.0	-1.2498447292461727									0	0	confirmable
SomaScan	34335-15	Q8IYB8	SUPV3L1	0	1.0	0.808434800571801	ENSG00000156502	33.0	18.0	0.0	0.0	0.0	0.0	0.0	786.0	764.0	1.0	0.9215110469486532	composition	4.41	ENSP00000352678	SUPV3L1	0.6444385894678385	1.0	1.0	0.0	1.53913187739107	0.0	1.0	0.0	-1.308001349533476									0	0	confirmable
SomaScan	3434-34	P02751	FN1	0	1.0	0.8480879248017723	ENSG00000115414	95.0	56.0	0.0	1.0	1.0	0.0	1.0	2477.0	2446.0	1.0	0.9149983248249212	degradation_pest	1010.0	ENSP00000346839	FN1	3.0043213737826426	1.0	1.0	1.0	0.3044294815785807	1.0	1.0	1.0	0.2625583563232219	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	confirmable
SomaScan	34342-31	Q8WUA4	GTF3C2	0	1.0	0.7571230298267385	ENSG00000115207	31.0	20.0	0.03125	0.0	0.0	0.0	0.0	911.0	911.0	1.0	0.8167351951571968	localization	5.02	ENSP00000352536	GTF3C2	0.7007037171450193	1.0	1.0	1.0	1.1327830429429202	0.0	1.0	0.0	-0.5229787350851273									1	0	confirmable
SomaScan	34344-69	Q9UPR0	PLCL2	0	1.0	0.9377252834587088	ENSG00000154822	53.0	20.0	0.0185185185185185	0.0	0.0	0.0	0.0	1127.0	1126.0	1.0	0.8993826520797757	abundance	0.269	ENSP00000478458	PLCL2	-0.5702477199975919	1.0	1.0	0.0	1.2702720799805878	0.0	1.0	0.0	-0.5268198482432918									0	0	confirmable
SomaScan	34345-18	Q6NWY9	PRPF40B	0	1.0	0.9259891921980994	ENSG00000110844	28.0	20.0	0.0666666666666666	0.0	0.0	0.0	0.0	871.0	871.0	1.0	0.9340439158623042	abundance	0.451	ENSP00000448073	PRPF40B	-0.34582345812203946	1.0	1.0	0.0	0.1997543569603055	0.0	1.0	0.0	-1.2112306050051211									0	0	confirmable
SomaScan	34346-8	Q9Y468	L3MBTL1	0	1.0	0.6895268942123145		31.0	11.0	0.0																														1	1	confirmable
